,Unnamed: 0,k,year,Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,budo_indx
0,15938,15939,2003,0.15,0.08893797187823838,0.47,0.165,0.26,0.08249999999999999,17.245656150063486,0
1,3639,3640,2004,0.026666666666666672,-0.09545680798546827,0.35000000000000003,0.3966666666666666,0.5666666666666667,0.3933333333333333,15.926486828501691,0
2,10509,10510,2003,0.22000000000000003,-0.138796784348035,0.526,0.174,0.24799999999999997,0.03799999999999998,16.359690235089342,0
3,19955,19956,2002,0.28,-0.14772477209968427,0.82,0.08499999999999999,0.585,0.1275,16.456016988833984,0
4,7113,7114,2004,0.08499999999999999,-0.1397873023921235,0.7575000000000001,0.1475,0.3725,0.0925,16.28050941646919,0
5,1064,1065,2003,0.184,-0.05642121735948443,0.638,0.124,0.428,0.25,17.179031572719925,0
6,13057,13058,2003,0.08666666666666667,-0.13558093204346086,0.5366666666666667,0.026666666666666644,1.6400000000000001,0.36333333333333334,17.418634162325674,0
7,18442,18443,2003,0.128,-0.13863688008979652,0.762,0.09600000000000002,0.644,0.09800000000000003,16.198329433564147,0
8,21861,21862,2003,0.14,-0.13510121926874533,0.732,0.168,0.238,0.16,16.39782167132689,0
9,5515,5516,2003,0.13,-0.14712957291624099,0.7575000000000001,0.1325,0.16499999999999998,0.1375,17.045564557946168,0
10,8218,8219,2003,0.158,-0.14675290955239031,0.712,0.11000000000000001,0.14800000000000002,-0.020000000000000046,16.866200574775043,0
11,2526,2527,2003,0.12,-0.12899524555600875,0.6566666666666666,0.16,0.32666666666666666,0.15166666666666667,16.341757128739033,0
12,14640,14641,2003,0.114,0.24631663119355465,0.19599999999999995,0.46799999999999997,0.544,0.426,17.336364347123258,0
13,17291,17292,2003,0.1625,-0.14383821026749863,0.505,0.14,0.14749999999999996,0.27,17.528665187126776,0
14,11385,11386,2004,0.066,-0.12042200836245158,0.79,0.038000000000000006,0.772,0.162,16.42070456286273,0
15,9066,9067,2003,0.108,-0.14476654332227212,0.696,0.013999999999999985,0.35,0.244,16.35004122827204,0
16,4615,4616,2003,0.16,-0.14741828893806053,0.795,0.03250000000000003,0.35500000000000004,-0.007499999999999979,17.303658748091728,0
17,249,250,2003,0.057499999999999996,-0.12452532930024937,0.53,0.49,0.3775,0.395,16.91401829340508,0
18,20511,20512,2003,0.14833333333333334,-0.14219326924061934,0.7516666666666667,0.21333333333333335,0.29333333333333333,0.135,17.18894470883253,0
19,6368,6369,2004,0.18,-0.13604287767837203,0.535,0.33499999999999996,0.6599999999999999,0.14,16.209118193525697,0
20,12220,12221,2003,0.22,-0.14673869584054686,0.746,0.055999999999999994,1.112,-0.011999999999999983,21.22675854467175,0
21,13961,13962,2003,0.16166666666666668,-0.11065067370809265,0.41000000000000003,0.08833333333333333,0.7266666666666666,0.22,18.593218395473546,0
22,19173,19174,2003,0.07750000000000001,-0.11593935898983246,0.7,0.15000000000000002,0.5025,0.20750000000000002,16.55724451628256,0
23,1594,1595,2004,0.05,-0.14820448487439974,0.6799999999999999,0.22,0.275,0.145,16.96988265139039,0
24,16605,16606,2003,0.1225,-0.028982535002749037,0.745,0.0975,0.2975,0.16749999999999998,18.030179924005786,0
25,9860,9861,2003,0.12333333333333334,-0.13810978827560297,0.8866666666666667,0.05000000000000002,0.29333333333333333,-0.09333333333333327,16.961460387845783,0
26,21029,21030,2003,0.010000000000000009,0.10349370116289244,0.5666666666666667,0.43,0.29000000000000004,0.26,18.087491909898237,0
27,15211,15212,2003,0.2075,-0.13595404197935065,0.5775,0.17,0.4,0.1575,17.25567172128675,0
28,3042,3043,2003,0.1125,-0.14704962078712172,0.5375,0.2325,0.445,0.185,16.154417232150415,0
29,17953,17954,2002,0.095,-0.134052958020293,0.495,0.135,0.365,0.495,16.973912888831165,0
30,2100,2101,2004,0.10333333333333333,-0.15292166049243533,0.3266666666666667,0.31333333333333335,0.12,-0.12999999999999995,16.613197100961614,0
31,7653,7654,2004,0.1,-0.1467742301201554,0.8049999999999999,0.45500000000000007,0.18,0.13,17.266011097290743,0
