Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,budo_indx
0.22,-0.124956182,0.49,0.1,0.39,0.31,17.20191675,0
0.08,-0.133573245,0.53,0.16,0.67,0.27,16.5380713,0
0.16,-0.127887761,0.32,0.08,0.41,0.48,17.26628738,0
0.14,-0.10832614,0.45,0.15,0.6,0.2,15.96673704,0
0.03,-0.133537711,0.46,0.38,0.38,0.3,16.69243976,0
0.12,-0.146489956,0.8,0.21,0.41,0.1,16.30352953,0
0.03,-0.145814805,0.75,0.18,0.44,0.17,16.06251317,0
0.02,-0.1406268,0.84,0.01,0.33,0.07,16.97595012,0
0.12,-0.141834965,0.96,0.12,0.26,-0.07,16.29860891,0
0.05,-0.135918508,0.62,0.07,0.68,0.25,16.80752006,0
0.11,-0.144375666,0.83,0.1,0.37,0.01,17.11035682,0
0.03,-0.142972062,0.77,0.15,0.46,0.22,16.06597138,0
0.03,-0.139418634,0.34,0.16,0.44,0.56,16.51494145,0
0.2,-0.174259995,0.23,0.37,0.11,-0.03,17.49935202,0
0.09,-0.144197995,0.96,0,0.49,0.01,17.26122562,0
0.02,-0.157505583,0.95,0.1,0,0.05,16.15039777,0
0.02,-0.124867347,0.65,0.2,0.33,0.31,16.92195976,0
0.14,-0.117493984,0.32,0.02,0.98,0.18,17.96112568,0
0.12,-0.083558747,0.5,0.34,0.61,0.32,17.62932285,0
0.11,-0.077908796,0.37,0.26,0.5,0.53,16.0703295,0
0.23,-0.144748776,0.75,0.03,0.59,0.06,16.66136008,0
0.16,-0.141142047,0.53,0.09,0.31,0.34,17.20519981,0
0.34,-0.015883711,0.15,0.63,0.12,0.79,16.27534868,0
0.01,-0.145459462,0.69,0.71,0.17,0.12,16.38686589,0
0.19,-0.131387887,0.4,0.31,0.54,0.23,16.05348555,0
0.09,-0.146063545,0.46,0.56,0.33,0.3,16.70662393,0
0.01,-0.138707949,0.81,0.34,0.14,0.14,17.16687866,0
0.03,-0.142652254,0.75,0.28,0.42,0.13,15.92385875,0
0.22,-0.14465994,0.1,0.44,0.75,0.33,16.7392956,0
0.2,-0.157363445,0.44,0.35,-0.04,0.17,16.63663781,0
0.43,-0.150771837,0.88,0.04,0.04,-0.05,16.8540773,0
0.15,0.185862161,0.24,0.02,0.85,0.3,16.96847249,0
0.08,-0.14652549,0.84,0.15,1.14,0.04,16.72941675,0
0.1,0.022582146,0.17,0.65,0.33,0.75,18.0025543,0
0.05,-0.110547032,0.5,0.34,0.64,0.37,16.8681084,0
0.03,-0.141213115,0.65,0.38,0.42,0.23,16.7821199,0
0.01,-0.123250537,0.67,0.16,0.47,0.29,16.31515589,0
0.06,-0.145175188,0.8,0.07,0.45,0.14,16.01446142,0
0.1,-0.14478431,0.55,0.26,0.5,0.12,17.69903937,0
0.22,-0.144233529,0.8,0,0.44,-0.1,15.97523239,0
0.16,-0.145068585,0.33,0.38,0.45,0.14,19.23484417,0
0.2,-0.147218409,0.97,0,0.43,-0.2,15.93593976,0
0.13,-0.143256336,0.68,0.25,0.31,0.16,18.24574939,0
0.16,-0.143824885,0.71,0.06,0.4,0.1,18.158605,0
0.15,-0.098394308,0.31,0.01,0.6,0.32,17.93368713,0
0.11,-0.14465994,0.22,0.18,0.26,0.66,16.31526682,0
0.06,-0.08030736,0.23,0.59,0.21,0.64,17.35376832,0
0.04,-0.130161954,0.75,0.07,0.78,0.21,16.97316477,0
0.17,-0.15000785,0.64,0.54,0.05,0.35,16.65559764,0
0.03,-0.14465994,0.17,0.75,0.35,0.79,16.26327074,0
0.25,-0.149350465,0.6,0.01,0.23,0.37,17.26945174,0
0.02,-0.143913721,0.24,0.71,0.68,0.76,16.68531838,0
0.04,-0.129451269,0.87,0.01,0.36,0.1,18.93131691,0
0.11,0.074515496,0.11,0.36,0.22,0.76,19.55301652,0
0.58,-0.14465994,0.58,0.59,0.2,0.42,16.43097782,0
0.19,-0.142083705,0.49,0.5,0.3,0.24,16.74097679,0
0.01,-0.120727603,0.75,0.33,0.6,0.17,16.37699654,0
0.15,-0.137606386,0.7,0.09,0.16,0.19,17.5332502,0
0.14,-0.143789351,0.24,0.08,0.31,0.14,19.07729565,0
0.13,-0.132720423,0.57,0.1,0.67,0.25,17.03120344,0
0.08,-0.095995745,0.6,0.02,0.32,0.25,20.42703116,0
0.51,-0.146134613,0.81,0.09,0.29,0.06,16.73962684,0
0.17,-0.14752045,0.84,0.48,0.48,0.13,16.19351226,0
0.16,-0.105607767,0.46,0.02,0.34,0.34,20.46603667,0
0.12,-0.107562153,0.38,0.26,0.26,0.48,17.19193955,0
0.2,-0.026952639,0.14,0.53,0.33,0.26,16.48829897,0
0.12,0.128492067,0.19,0.29,0.31,0.65,18.32946702,0
0.1,-0.119039725,0.3,0.19,0.39,0.31,16.33744634,0
0.23,0.030683962,0.42,0.07,0.24,0.53,16.38064559,0
0.01,-0.152246509,0.73,0.08,0,0.11,18.47606819,0
0.11,-0.147360546,0.76,0.13,0.24,0.01,16.68064359,0
0.08,-0.146934134,0.64,0.28,0.47,0.13,17.57630436,0
0.16,-0.146543257,0.77,0.37,0.07,-0.01,17.88022596,0
0.03,-0.076309754,0.38,0.4,0.87,0.45,17.2562528,0
0.14,-0.084678077,0.39,0.69,0.41,0.35,16.21699094,0
0.17,-0.147360546,0.31,0.58,0.2,0.59,17.20288318,0
0.07,-0.082403883,0.25,0.18,0.47,0.69,16.73420162,0
0.22,-0.082084074,0.18,0.35,0.48,0.38,16.73824958,0
0.03,0.00758668,0.53,0.22,1.09,0.39,16.25152953,0
0.03,-0.11223491,0.48,0.2,0.53,0.48,16.56535981,0
0.09,-0.113567446,0.72,0.14,1.49,0.1,17.60729787,0
0.4,-0.147342779,0.69,0.1,0.27,0.01,17.52547459,0
0.15,-0.139809511,0.71,0.01,0.48,0.1,16.28886752,0
0.01,-0.06328644,0.67,0.43,0.3,0.26,16.21187948,0
0.22,-0.143167501,0.64,0.07,0.25,0.12,16.41687982,0
0.11,-0.139987183,0.59,0.08,0.53,0.16,16.82900274,0
0.28,-0.141692828,0.84,0.01,0.46,0.02,16.72986335,0
0.12,-0.138832319,0.69,0.01,0.45,0.17,17.65479361,0
0.1,-0.139596306,0.7,0.33,0.38,0.29,19.09204706,0
0.02,-0.137535317,0.57,0.29,0.76,0.41,15.94494261,0
0.08,-0.119057492,0.66,0.14,0.59,0.16,16.74374211,0
0.1,-0.139223196,0.69,0.11,0.47,0.25,17.3205906,0
0.05,-0.082137376,0.17,0.56,0.5,0.53,17.78214701,0
0.15,-0.141230883,0.71,0.18,0.36,0.16,16.08089688,0
0.43,-0.137251043,0.38,0.25,0.48,0.27,18.90863162,0
0.32,-0.145459462,0.77,0.02,0.41,0.06,16.37717769,0
0.01,-0.14664986,0.64,0.02,0.29,0.11,16.56078737,0
0.03,-0.122895194,0.64,0.14,1,0.33,16.94222837,0
0.05,-0.130215256,0.73,0.12,0.57,0.27,18.417409,0
0.47,-0.142972062,0.49,0.03,0.25,0.46,16.05561251,0
0.16,-0.090843274,0.19,0.73,0.15,0.69,16.90377411,0
0.02,-0.136629193,0.76,0.78,0.44,0.23,16.51231125,0
0.25,-0.145068585,0.64,0.04,0.38,0.21,19.20692355,0
0.49,-0.145725969,0.66,0.02,0.45,0.01,16.30385571,0
0.11,-0.139169894,0.55,0.06,0.22,0.14,19.58433544,0
0.25,-0.145512763,0.53,0.05,-0.04,-0.26,17.22096377,0
0.14,-0.143629446,0.77,0.06,0.19,0.07,16.9803123,0
0.1,-0.138174934,0.59,0.01,0.46,0.18,16.81880665,0
0.04,-0.144251296,0.84,0.19,0.74,0.12,16.02135554,0
0.02,0.467222587,0.25,0.33,0.26,0.22,16.53671309,0
0.07,-0.134301698,0.64,0.02,0.34,0.26,16.21310497,0
0.04,3.471965737,0.3,0.33,0.79,0.33,16.57242603,0
0.06,-0.134230629,0.76,0.09,0.69,0.01,16.46544466,0
0.14,-0.144997516,0.57,0.1,0.7,0.35,16.29347525,0
0.19,-0.14503305,0.64,0.09,0.21,0.07,17.33253719,0
0.02,-0.14465994,0.57,0.05,0.27,0.44,19.89513835,0
0.14,-0.141639527,0.25,0.25,0.44,0.27,19.08457379,0
0.24,1.12336306,0.16,0.08,0.3,0.78,16.21271023,0
0.07,-0.144731009,0.61,0.09,0.48,0.16,16.81795312,0
0.09,-0.123801318,0.36,0.15,0.61,0.64,17.64879092,0
0.19,-0.143771583,0.47,0.1,0.3,0.15,17.46711326,0
0.18,-0.142012637,0.7,0.1,0.15,0.16,16.04427052,0
0.07,0.039407628,0.58,0.02,1.1,0.36,15.91240528,0
0.02,-0.153507976,0.14,0.31,0.13,0.45,16.48694152,0
0.14,-0.135829672,0.66,0.1,0.42,0.3,18.44845297,0
0.03,-0.110564799,0.54,0.16,0.24,0.24,16.29649645,0
0.15,-0.14465994,0.83,0.04,0.21,0.12,16.89840958,0
0.02,0.088000755,0.38,0.04,0.4,0.29,16.09086083,0
0.13,-0.125791238,0.32,0.64,0.34,0.22,19.51354847,0
0.03,-0.086134982,0.5,0.17,0.31,0.38,16.34320535,0
0.27,-0.145850339,0.89,0.12,0.28,0.07,16.45557481,0
0.4,-0.148337738,0.81,0,0.22,-0.08,16.35030177,0
0.13,-0.152903893,0.67,0.05,0.48,-0.01,16.0062714,0
0.11,-0.144180228,0.78,0.26,0.27,0.14,16.62982407,0
0.02,-0.144269063,0.8,0.42,0.05,0.03,16.59646847,0
0.03,-0.146827532,0.78,0.01,0.64,0.11,16.46323543,0
0.09,-0.14465994,0.09,0.74,0.13,0.77,17.46906134,0
0.1,-0.144126926,0.95,0.18,0.3,-0.13,16.17175063,0
0.45,-0.155675567,0.24,0.34,0.06,-0.41,17.30459518,0
0.52,-0.138850086,0.5,0.01,0.21,0.16,17.03056626,0
0.14,-0.144304598,0.48,0.08,0.87,0.4,16.38779136,0
0.14,-0.14465994,0.23,0.75,0.5,0.65,17.11225797,0
0.17,-0.142137007,0.66,0.09,0.48,0.21,17.66124294,0
0.09,-0.14465994,0.1,0.52,0.32,0.51,16.68698307,0
0.58,-0.143274104,0.94,0.05,0.37,0.01,16.07644362,0
0.17,-0.137553085,0.78,0.12,0.76,-0.02,16.08427554,0
0.13,-0.133750917,0.36,0.1,0.45,0.45,16.0250197,0
0.11,-0.149919014,1.21,0.02,0.21,-0.42,16.04986627,0
0.06,-0.133857519,0.67,0.05,0.33,0.23,16.16046918,0
0.09,-0.142083705,0.72,0.01,0.61,0.15,16.06365647,0
0.24,-0.147698121,0.57,0.46,0.23,0.3,19.27412205,0
0.13,-0.105856507,0.46,0.07,0.61,0.08,16.47117051,0
0.25,-0.140235923,0.69,0.01,0.37,-0.28,15.94763729,0
0.1,-0.146720929,0.73,0.19,0.31,0.05,16.70614,0
0.37,-0.14789356,0.72,0,0.29,0.02,16.83514147,0
0.04,-0.143327405,0.58,0.09,1.31,0.26,15.90177241,0
0.27,0.06827923,0.4,0.41,0.06,0.56,18.09678605,0
0.27,-0.147609286,0.8,0.02,0.43,0,16.62673611,0
0,-0.067603855,0.25,0.29,0.62,0.75,16.31700438,0
0.06,-0.079898716,0.38,0.24,0.27,0.22,17.46106199,0
0.13,-0.146010243,0.96,0.85,0.36,0.03,15.94809468,0
0.01,-0.104257465,0.09,0.81,0.64,0.34,15.95294172,0
0.31,-0.016736534,0.15,0.43,0.44,0.19,18.78504069,0
0.05,-0.13776629,0.6,0.82,0.65,0.04,20.92138112,0
0.1,-0.144020323,0.87,0.17,0.81,0.1,16.24588754,0
0.34,-0.133893054,0.48,0.02,0.47,-0.01,16.23231644,0
0.28,-0.142225842,0.47,0.34,0.32,0.11,16.06169819,0
0.14,-0.14503305,0.48,0.21,0.77,0.23,16.75138958,0
0.18,-0.142474582,0.62,0.1,0.28,0.2,18.1971277,0
0.1,-0.14640112,0.76,0.04,0.25,0.07,16.47321537,0
0.18,-0.148533177,0.81,0.14,0.16,0.08,17.50311685,0
0.02,-0.14465994,0.25,0.76,0.49,0.56,15.89821066,0
0.2,-0.140857773,0.81,0.01,0.2,-0.04,17.07508278,0
0.3,-0.14465994,0.11,0.16,0.35,0.32,17.63605781,0
0.07,-0.145264023,0.9,0.01,1.33,-0.11,17.21659003,0
0.04,-0.135136754,0.86,0.01,0.54,0.11,16.28481597,0
0.17,-0.056605996,0.7,0.18,0.39,0.19,16.72678243,0
0.16,1.993259992,0.21,0.51,0.19,0.4,17.85305686,0
0.11,-0.069273966,0.25,0.26,0.83,0.43,18.37687286,0
0.09,-0.14739608,0.78,0.05,0.29,0.16,16.56303836,0
0.14,-0.147129573,0.91,0.05,0.61,-0.04,16.05573172,0
0.02,-0.126182115,0.78,0.29,0.31,0.18,16.90898492,0
0.12,0.12536505,0.33,0.24,0.66,0.65,16.08418472,0
0.09,-0.139418634,0.38,0.18,0.35,0.45,18.76278489,0
0.25,-0.145885873,0.53,0.51,0.3,-0.11,16.15747943,0
0.09,-0.146507723,0.77,0.01,0.27,0.07,16.22174884,0
0.14,-0.179856644,0.12,0.53,-0.11,0.15,16.74332822,0
0.46,-0.146294517,0.67,0.09,0.25,0.16,16.88459352,0
0.22,-0.143700515,0.8,0.06,0.66,0.03,17.21090299,0
0.05,-0.094290099,0.3,0.47,0.75,0.5,15.95973747,0
0.65,-0.137286577,0.87,0,0.16,0.1,16.00597691,0
0.05,-0.09043463,0.31,0.73,0.08,0.62,18.96412426,0
0.14,-0.132311778,0.74,0.12,0.44,0.19,15.9065811,0
0.16,-0.123801318,0.7,0.09,0.5,0.26,17.10250134,0
0.13,-0.13224071,0.8,0.2,0.64,-0.04,16.1789019,0
0.44,-0.151962235,0.56,0.38,0.23,0.41,16.19190005,0
0.07,-0.096262252,0.61,0.08,0.71,0.21,16.82760883,0
0.01,-0.118506711,0.3,0.26,0.32,0.62,16.80004674,0
0.03,-0.14602801,0.86,0.23,0.15,0.01,16.03495662,0
0.1,-0.138494743,0.69,0.11,0.77,0.14,17.70284989,0
0.1,-0.125720169,0.46,0.26,0.82,0.48,16.41449041,0
0.12,0.13362677,0.37,0.42,0.13,-0.21,19.58032421,0
0.01,-0.143345172,1.12,0.05,0.81,-0.13,15.99407387,0
0.02,-0.141959335,0.85,0.55,0.39,0.05,16.06624346,0
0.43,-0.144073625,0.7,0.05,0.32,0.22,17.17244594,0
0.58,-0.200235554,0.07,0.16,-0.12,0.07,16.54445926,0
0.12,-0.145246256,0.66,0.04,0.27,0.21,17.12927284,0
0.04,-0.065347428,0.4,0.02,0.25,0.22,19.01935063,0
0.02,-0.144731009,0.79,0.15,0.77,-0.04,16.29507002,0
0,-0.146863066,0.69,0.02,0.31,0.26,18.08280016,0
0.73,-0.144588872,0.69,0.02,0.41,0.18,16.05209398,0
0.3,-0.154591772,0.57,0.07,0.33,0.28,15.93362459,0
0.17,-0.140395827,0.5,0.1,0.46,0.2,17.83027044,0
0.13,-0.164008356,0.76,0.02,-0.11,-0.13,17.30056386,0
0,-0.030790341,0.61,0.48,0.5,0.3,16.31754191,0
0.05,0.454981028,0.56,0.23,0.59,0.42,18.71601606,0
0.07,-0.139454169,0.68,0.03,0.46,0.04,20.00692675,0
0.07,-0.143718282,0.75,0.15,0.28,0.18,16.2262753,0
0.1,-0.147307244,0.8,0.09,0.43,0.11,16.23247887,0
0.07,-0.119146328,0.15,0.16,0.58,0.58,18.21849011,0
0.15,-0.155355759,0.61,0.12,-0.08,0.19,16.41771694,0
0.28,-0.138228236,0.58,0.1,0.25,0.31,17.4642634,0
0.14,-0.139276497,0.69,0.41,0.29,0.28,16.6560761,0
0.07,-0.14465994,0.39,0.51,0.33,0.33,17.56860118,0
0.08,-0.145637133,0.73,0.03,0.24,0.22,17.15018441,0
0.1,-0.155107019,0.69,0.1,0.15,-0.1,17.31443804,0
0.07,-0.143398474,0.73,0,0.3,0.11,16.04851682,0
0.13,-0.142065938,0.59,0.07,0.36,0.06,16.47796621,0
0.73,-0.145672667,0.67,0.09,0.16,-0.15,16.82093575,0
0.01,-0.154822744,0.49,0.47,0.11,0.28,16.16011533,0
0.04,-0.109250031,0.41,0.39,0.22,0.41,17.9106094,0
0.26,-0.14727171,0.85,0.07,0.35,-0.08,17.56976692,0
0.11,-0.113833953,0.38,0.11,0.65,0.21,18.89314529,0
0.06,-0.147253943,0.87,0.23,0.79,0.04,17.2542962,0
0.14,-0.142741089,0.47,0.25,0.43,0.37,18.82675659,0
0.06,-0.154396333,0.57,0.19,0.04,0.22,17.13809848,0
0.25,-0.112554719,0.35,0.11,0.48,0.64,16.92316244,0
0.16,-0.12826087,0.32,0.14,0.4,0.31,17.00887705,0
0.07,-0.160863572,0.47,0.13,0.12,-0.07,18.92625274,0
0.06,-0.143487309,0.83,0.09,0.31,0.09,15.95274578,0
0.05,-0.111435389,0.38,0.32,0.51,0.41,16.72779785,0
0.06,-0.140857773,0.77,0.06,0.22,0.01,17.00430867,0
0.13,-0.122753057,0.61,0.28,0.45,0.36,16.83806887,0
0.1,-0.144731009,0.86,0.06,0.36,-0.01,16.37255095,0
0.23,-0.144535571,0.49,0.06,0.23,0.37,16.37939319,0
0.16,-0.163333204,0.21,0.32,0.16,0.51,16.06198149,0
0.13,0.062309471,0.25,0.22,1.14,0.74,16.06752231,0
0.16,-0.13236508,0.79,0.02,1.12,0.18,18.01400259,0
0.07,-0.134479369,0.42,0,1.99,0.06,19.52686906,0
0.02,-0.131103613,0.51,0.18,0.5,0.24,17.46768503,0
0.02,-0.056481626,0.57,0.43,0.85,0.41,16.04074927,0
0.13,-0.023310376,0.51,0.53,0.35,0.47,16.51839095,0
0.15,-0.130019817,0.8,0.07,0.53,0.12,16.36469007,0
0.05,-0.129451269,0.55,0.13,0.92,0.37,18.64347651,0
0.14,-0.041574995,0.49,0.06,1.39,0,17.92240267,0
0.11,-0.152370879,0.89,0.03,0.14,0.04,16.35652616,0
0.01,-0.086596928,0.64,0,0.46,0.17,16.05500632,0
0.04,-0.059004559,0.18,0.31,0.76,0.37,20.59343355,0
0.05,-0.060319328,0.3,0.37,0.08,0.6,18.32372535,0
0.07,-0.143540611,0.67,0.14,0.26,0.26,16.42036368,0
0.13,-0.146667627,0.84,0.27,0.42,0.1,16.25897271,0
0.32,-0.156759363,0.52,0.63,0.08,0.43,16.09006195,0
0.01,-0.126111047,0.59,0.15,0.33,0.38,15.91040767,0
0.05,-0.151926701,0.99,0.01,0.4,-0.11,15.93437015,0
0.06,-0.137606386,0.48,0.02,0.36,0.21,16.52621443,0
0.24,-0.14677423,0.77,0.09,0.5,0.13,17.54315043,0
0.04,-0.124121127,0.57,0.37,0.16,0.42,17.97825511,0
0.02,-0.126146581,0.75,0.23,0.81,0.22,16.08845291,0
0.1,-0.078370742,0.22,0.08,0.45,0.38,16.83769818,0
0.17,-0.143664981,0.47,0.07,0.3,0.19,19.20826082,0
0.15,-0.139294264,0.52,0.07,0.49,0.3,17.64035183,0
0.26,-0.145956942,0.69,0.07,0.49,0.02,16.21712962,0
0.06,-0.143238569,0.7,0.14,0.26,0.11,18.60019644,0
0.01,-0.10720681,0.67,0.32,0.24,0.12,18.92336266,0
0.09,0.094698967,0.19,0.48,0.29,0.57,16.61664367,0
0.1,-0.147325011,0.86,0.03,0.48,0.01,16.07846919,0
0.07,-0.144269063,0.81,0.03,0.5,0.14,16.21746078,0
0.11,-0.130392927,0.84,0.24,0.33,0.1,16.27089407,0
0.09,-0.143043131,0.78,0.23,0.45,0.04,18.5277411,0
0.24,-0.147342779,0.74,0.03,0.31,-0.13,16.22331008,0
0.04,-0.142243609,0.84,0.1,0.53,0.11,16.03424959,0
0.41,-0.147751423,0.25,0.55,0.07,0.26,18.12412705,0
0.01,-0.11708534,0.4,0.19,0.61,0.34,16.67949693,0
0.18,-0.149119493,0.66,0.1,0.49,-0.03,16.22254089,0
0.01,-0.144890913,0.78,0.11,0.33,0.02,16.63756564,0
0.17,-0.162569217,0.59,0.17,0.14,0.31,15.90450223,0
0.03,-0.14465994,0.1,0.65,0.23,0.72,16.35503551,0
0.05,-0.127017171,0.72,0.09,0.62,0.16,15.89790262,0
0.07,-0.133182368,0.54,0.28,0.4,0.31,16.13084187,0
0.62,-0.147822491,0.5,0.38,0.15,0.4,16.80950773,0
0.08,-0.108859154,0.33,0.27,0.5,0.66,16.97105618,0
0.06,-0.139969416,0.78,0.05,0.75,0.15,16.5479665,0
0.12,-0.135207822,0.39,0.72,0.15,0.59,16.34928031,0
0.02,-0.144890913,0.77,0.13,0.6,0.11,16.24739321,0
0.11,-0.141213115,0.6,0.1,0.57,0.35,16.55275717,0
0.56,-0.155373526,0.77,0.16,0.01,-0.24,16.68510586,0
0.03,-0.134532671,0.77,0.57,0.33,-0.01,16.72343738,0
0.23,-0.128491843,0.34,0.15,0.35,0.61,16.23252525,0
0.02,-0.120212356,0.48,0.11,0.82,0.25,16.74736521,0
0.1,-0.149599205,0.62,0.04,0.15,0.12,18.44578158,0
0.08,-0.1218647,0.51,0.09,0.48,0.42,15.96095061,0
0.12,-0.1381394,0.58,0.24,1.17,0.35,15.91477654,0
0.12,-0.14540616,0.78,0.07,0.22,0.09,16.27319323,0
0.05,-0.13714444,0.44,0.53,0.22,0.13,19.18060057,0
0.15,-0.128900487,0.82,0.01,0.16,0.13,16.46093756,0
0.09,-0.14465994,0.12,0.51,0.22,0.58,15.97943122,0
0.07,-0.018673152,0.51,0.24,0.64,0.15,16.83584495,0
0.2,-0.147840259,0.78,0.13,0.17,-0.07,16.51734401,0
0.29,-0.144979749,0.61,0.09,0.34,-0.01,18.14863505,0
0.01,-0.144002556,0.43,0.1,0.33,0.05,16.0083646,0
0,-0.137357646,0.72,0.26,0.43,0.26,16.00790839,0
0.16,-0.143913721,0.4,0.75,0.13,0.58,16.31356449,0
0.12,-0.13963184,0.63,0.03,0.55,0.29,16.93763783,0
0.24,-0.139720676,0.94,0.21,0.28,-0.07,17.12452086,0
0.06,-0.131565558,0.77,0.05,0.52,0.2,16.12514634,0
0.01,-0.011228721,0.81,0.43,1.03,0.15,16.05281008,0
0.11,-0.135705302,0.42,0.05,0.56,0.38,17.4141883,0
0.02,-0.12484958,0.32,0.62,1.23,0.55,15.90286533,0
0.11,-0.148408807,0.89,0.15,0.38,-0.06,18.66696633,0
0.02,-0.139738443,0.55,0.02,0.4,0.25,15.92000026,0
0.21,-0.146845299,0.8,0.11,0.85,0.21,16.52212586,0
0.28,-0.092317947,0.4,0.05,0.53,0.45,18.2908231,0
0.22,-0.149457068,0.71,0.01,0.16,-0.16,16.24998889,0
0.07,-0.153987689,0.21,0.41,0.19,0.51,18.73937659,0
0.32,-0.147502683,0.78,0.01,0.18,-0.09,16.48837217,0
0.03,-0.108681482,0.52,0.28,0.61,0.36,15.90192622,0
0.06,-0.156492856,0.66,0.27,0.05,0.09,16.83156532,0
0.12,-0.150558631,0.74,0.1,0.49,-0.23,15.95679187,0
0.29,-0.14465994,0.16,0.61,0.32,0.43,18.04218423,0
0.02,0.195527485,0.33,0.2,0.39,0.57,19.02321895,0
0.09,-0.149688041,0.4,0.32,0.35,0.16,17.3119186,0
0.17,-0.138370373,0.73,0.13,0.36,0.16,17.92820949,0
0.11,-0.133164601,0.54,0.34,0.29,0.44,18.82508418,0
0.12,-0.147058504,0.86,0.12,0.24,0.08,16.53155446,0
0.23,-0.132720423,0.75,0.01,0.55,0.12,16.33859876,0
0.05,0.343350089,0.55,0.42,0.54,0.06,16.15027984,0
0.27,-0.136860166,0.6,0.03,0.52,0.17,16.33204062,0
0.1,-0.15453847,0.72,0.19,0.6,-0.05,16.01000463,0
0.43,-0.134994616,0.9,0.01,0.26,0.01,16.26205157,0
0.17,-0.136877933,0.62,0.14,0.49,0.08,16.59448491,0
0.59,-0.140697868,0.66,0.06,0.3,0.2,17.21287604,0
0.3,-0.120087986,0.35,0.02,0.78,0.64,19.62302265,0
0.13,-0.139436401,0.56,0.05,0.51,0.36,16.41364462,0
0.08,-0.137535317,0.44,0.42,0.43,0.48,18.77986191,0
0.15,-0.145868106,0.91,0.2,0.14,-0.02,17.47949322,0
0.04,-0.112785692,0.48,0.55,0.21,0.49,16.51158082,0
0.17,-0.149172794,0.45,0.08,0.44,0.07,17.90099467,0
0.12,-0.136877933,0.65,0.1,0.26,0.04,16.02064676,0
0.08,-0.119323999,0.46,0.42,0.37,0.28,19.74514706,0
0.05,-0.133875287,0.6,0.04,1.13,0.39,17.72812011,0
0.12,-0.14465994,0.43,0.3,0.42,0.26,19.03357666,0
0.04,4.816973754,0.34,0.21,0.42,0.55,20.61827199,0
0.53,-0.14627675,0.39,0.08,0.16,0.06,16.11787783,0
0.03,-0.143380706,0.74,0.01,0.28,0.22,16.39216681,0
0.03,-0.14465994,0.37,0.27,0.54,0.52,17.34722048,0
0.12,-0.143185268,0.74,0.24,0.24,0.21,16.12968928,0
0.13,-0.146116846,0.46,0.01,0.63,-0.08,16.86715803,0
0.01,-0.127727856,0.33,0.01,0.89,0.52,17.30197473,0
0.11,-0.127745623,0.35,0.07,0.55,0.31,17.53257304,0
0.37,-0.146543257,0.76,0.07,0.19,-0.03,16.57897667,0
0.05,-0.14465994,0.24,0.25,0.8,0.65,16.69984183,0
0.05,-0.098110034,0.35,0.43,0.14,0.56,18.29709968,0
0.11,-0.03111015,0.24,0.37,0.26,0.36,17.17774262,0
0.26,-0.147929094,0.82,0.03,0.16,-0.26,16.56593342,0
0.03,1.514382273,0.12,0.82,0.29,0.79,17.60151284,0
0.04,-0.12472521,0.44,0.67,0.58,0.33,24.00271809,0
0.06,17.71081808,0.56,0.08,0.32,0.4,17.7623729,0
0.11,-0.146472189,0.96,0.03,0.22,-0.06,17.7326134,0
0.13,-0.125524731,0.37,0.21,0.43,0.63,17.23040185,0
0,0.101059603,0.19,0.6,0.43,0.46,16.73425854,0
0.06,-0.130357393,0.17,0.05,0.87,0.1,18.51092009,0
0.23,-0.147342779,0.64,0.5,0.35,-0.02,16.00437047,0
0.24,-0.14465994,0.11,0.21,0.17,0.66,17.06828623,0
0.31,-0.115273091,0.43,0.22,0.43,0.32,17.63163285,0
0.13,-0.147236176,0.8,0.05,0.35,0.07,16.17393293,0
0.14,-0.125613567,0.6,0.05,0.54,-0.07,16.47573296,0
0.07,-0.146720929,0.6,0.1,0.66,0.06,21.77706971,0
0.08,-0.118257971,0.43,0.45,0.37,0.35,16.14298064,0
0.07,-0.10795303,0.71,0.12,0.53,0.21,17.62352245,0
0.2,-0.147555984,0.81,0.06,0.22,0.15,17.02442792,0
0.25,6.703595261,0.23,0.28,0.26,0.6,17.23551667,0
0.31,-0.065969278,0.21,0.29,0.23,0.16,17.79803169,0
0.08,-0.148870753,0.8,0.07,0.07,0.03,16.58105654,0
0.03,-0.105909809,0.36,0.42,0.48,0.38,15.92308513,0
0.38,-0.150292124,1.02,0.04,-0.07,-0.18,16.88003836,0
0.06,-0.125702402,0.39,0.52,0.22,0.16,17.85419992,0
0.11,-0.144375666,0.8,0.56,0.3,0.16,16.10635925,0
0.01,-0.067888129,0.59,0.45,0.23,0.4,16.61217158,0
0.04,-0.140360293,0.8,0.06,1.21,0.14,15.94741563,0
0.31,-0.145939175,0.74,0.04,0.29,0.05,16.52175707,0
0.12,-0.125578032,0.26,0.57,0.14,0.31,17.86576066,0
0.15,-0.125524731,0.42,0.15,0.81,0.44,16.54018317,0
0.04,-0.147591519,0.78,0.11,0.33,0.06,16.43308127,0
0.13,-0.136949002,0.66,0.06,0.38,0.07,22.20691612,0
0.02,-0.145210722,0.73,0.07,0.19,0.04,17.24000651,0
0.1,-0.037222046,0.29,0.55,1.05,0.12,18.55212036,0
0.16,-0.14515742,0.75,0.37,0.29,0.18,16.14751143,0
0.23,-0.147609286,0.93,0.09,0.23,0.05,16.22470179,0
