Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,budo_indx
0.11,-0.139791744,0.75,0.04,0.6,0.15,16.4846606,0
0.11,-0.144731009,0.84,0.15,0.57,0.06,15.98745892,0
0.07,-0.12888272,0.43,0.45,0.27,0.51,17.92587679,0
0.1,-0.039318569,0.4,0.17,0.55,0.36,16.43407614,0
0.16,-0.14752045,0.83,0.21,0.45,0.05,15.94536737,0
0.08,-0.135190055,0.57,0.05,0.42,0.31,16.54057748,0
0.11,6.015545005,0.61,0.13,0.74,0.38,17.11259683,0
0.11,-0.14465994,0.24,0.34,0.28,0.65,16.35419104,0
0.16,-0.140449128,0.75,0.08,0.45,0.17,16.14275782,0
0.04,-0.084553707,0.32,0.07,1.62,0.57,16.235925,0
0.31,-0.145086352,0.6,0.03,0.29,0.05,16.08967807,0
0.15,-0.131281284,0.7,0.04,0.4,0.26,17.48692712,0
0.18,-0.093010865,0.3,0.26,0.23,0.54,17.72214919,0
0.06,0.373909569,0.27,0.17,0.21,0.7,16.09751257,0
0.2,-0.124281031,0.35,0.02,0.35,0.2,17.9183459,0
0.05,-0.179252562,0.82,0.02,-0.05,-0.3,17.21123579,0
0.07,-0.143984789,0.68,0.05,0.6,0.2,15.94515983,0
0.06,-0.146951902,0.88,0.14,1.26,0.03,17.20249045,0
0.02,-0.117884861,0.58,0.5,0.23,0.27,17.15890777,0
0.09,13.28669367,0.18,0.54,0.56,0.72,18.28408389,0
0.06,-0.132436148,0.39,0.41,0.42,0.51,18.44285523,0
0.1,-0.101361421,0.66,0.64,0.55,0.32,17.48358102,0
0.14,-0.145619366,0.58,0.07,0.38,0.26,16.31240679,0
0.03,-0.109107894,0.33,0.23,0.36,0.13,17.99408816,0
0.21,-0.117813792,1.26,0.07,0.82,-0.37,16.65241221,0
0.11,-0.079045893,0.3,0.46,0.49,0.43,17.93152921,0
0.12,-0.145352859,0.63,0.05,0.68,0.33,17.08727913,0
0.08,-0.151766796,0.89,0.01,0.12,-0.37,16.14848518,0
0.11,0.108042089,0.59,0.33,0.4,0.3,19.13463713,0
0.06,-0.140466895,0.72,0.25,1.38,0.22,16.63446478,0
0.07,-0.137926194,0.66,0.69,1.09,0.26,17.85313419,0
0.33,-0.162746889,1.15,0.01,0.61,-0.17,16.16466468,0
0.04,-0.138228236,0.67,0.23,0.9,0.25,16.25281735,0
0.09,-0.142758857,0.85,0.05,0.23,0.11,17.08404596,0
0.15,-0.145068585,0.7,0.07,0.39,0.11,15.97028195,0
0.04,1.1674078,0.3,0.61,0.44,0.48,16.86542249,0
0.06,-0.143860419,0.76,0.06,0.53,0.15,16.39968228,0
0.27,-0.144606639,0.49,0.02,0.37,0.16,17.45659669,0
0.05,-0.143540611,0.86,0.01,1.85,-0.01,16.55154901,0
0.44,-0.144855379,0.63,0.04,0.16,0.04,16.10392228,0
0.02,-0.147858026,0.5,0.4,0.36,0.2,15.99394956,0
0.34,-0.137872893,0.91,0.07,0.34,0.01,16.33918606,0
0.23,-0.144428968,0.87,0.09,1.3,0.06,16.6947716,0
0.17,-0.144233529,0.82,0.13,0.55,0.03,16.41911494,0
0.11,-0.144517803,0.25,0.24,0.46,0.48,19.0058196,0
0.05,-0.102693956,0.53,0.23,0.68,0.23,22.55008384,0
0.09,0.713404076,0.09,0.55,0.32,0.53,18.17876005,0
0.14,-0.151287084,0.9,0.05,0.38,0.03,16.03132799,0
0.23,-0.145441695,0.59,0.06,0.39,0.32,16.31857952,0
0.55,1.747895791,0.12,0.13,0.6,0.58,19.74147268,0
0.34,-0.145601599,0.65,0.09,0.16,0.09,17.34126558,0
0.13,-0.119164095,0.32,0.34,0.88,0.26,16.28637668,0
0.03,-0.139365333,0.72,0.2,0.46,0.23,16.776848,0
0.03,-0.138867853,0.65,0.04,0.72,0.31,16.73116917,0
0.04,0.012739151,0.62,0.29,0.63,0.34,17.54931534,0
0.01,-0.060532534,0.32,0.39,1.15,0.61,16.16197808,0
0.04,-0.143611679,0.86,0.03,1.04,-0.01,16.37261623,0
0.11,-0.129700009,0.96,0.13,0.36,-0.14,16.21434902,0
0.04,0.218411561,0.45,0.19,1.41,0.45,16.0500762,0
0.12,-0.131601093,0.52,0.04,0.83,0.43,16.04365504,0
0.3,-0.021640264,0.24,0.33,1.01,0.51,17.50510153,0
0.13,-0.141781664,0.65,0.13,0.18,0.27,15.97994113,0
0.11,-0.144109159,0.74,0.22,0.3,0.12,16.5402785,0
0.11,-0.139169894,0.58,0.49,0.36,0.21,17.02110493,0
0.09,-0.133662081,0.43,0.32,0.41,0.26,18.22102562,0
0.15,-0.146187915,0.71,0.1,0.26,0.1,16.48069404,0
0.12,-0.140946608,0.57,0.29,0.4,0.13,21.40310986,0
0,-0.143878186,0.68,0.3,0.92,0.26,15.90359923,0
0.27,-0.077944331,0.34,0.04,0.94,0.64,16.17475534,0
0.2,-0.103635615,0.23,0.44,0.16,0.49,19.28181436,0
0.11,-0.129664474,0.75,0.08,0.44,0.16,16.05438825,0
0.06,-0.140982143,0.67,0.08,0.31,0.28,17.19640319,0
0.09,0.9571337,0.09,0.27,0.76,0.8,17.16328273,0
0.04,-0.114189296,0.64,0.22,0.8,0.26,16.12591411,0
0.47,-0.145974709,0.57,0.01,0.08,-0.08,17.48356387,0
0.14,-0.142119239,0.56,0.02,0.65,0.09,21.20982086,0
0.33,-0.13900999,0.35,0.19,0.47,0.42,16.14734606,0
0.1,-0.104257465,0.39,0.34,1.41,0.35,16.23828964,0
0.05,-0.136380453,0.74,0.05,0.39,0.11,16.94134176,0
0.01,-0.106922536,0.6,0.14,0.69,0.29,15.9753331,0
0.21,-0.143025364,0.79,0.04,0.26,0.12,16.59574895,0
0.02,-0.144126926,0.72,0.05,0.3,0.19,16.63511466,0
0.1,-0.132915861,0.55,0.09,1.06,0.36,17.2813179,0
0.32,-0.145797037,0.91,0.13,0.39,-0.03,18.1603427,0
0.18,-0.139471936,0.91,0.07,0.36,0.01,16.93638014,0
0.08,-0.132631587,0.83,0.17,0.32,0.15,16.93158401,0
0.22,-0.144269063,0.57,0.09,0.24,-0.19,17.67128162,0
0.02,-0.146081312,0.92,0.07,1.28,0.06,15.89700112,0
0.1,-0.142314678,0.47,0.05,0.7,0.2,16.65459504,0
0.13,14.2542388,0.28,0.37,0.47,-0.17,16.0280984,0
0.01,-0.142083705,0.77,0.23,0.29,0.2,16.31585854,0
0.01,-0.137961729,0.83,0.28,0.69,0.09,15.99068867,0
0.03,0.059786537,0.4,0.73,0.41,0.54,16.78666214,0
0.09,-0.138370373,0.41,0.26,1.16,0.54,17.25052362,0
0.05,-0.13925873,0.65,0.04,0.3,0.16,16.56317851,0
0.08,-0.141603992,0.64,0.16,0.38,0.2,17.97122226,0
0.14,-0.142989829,0.57,0.18,0.83,0.16,19.72950081,0
0.15,-0.145601599,0.75,0.05,0.32,0.13,16.33992906,0
0.19,-0.153205935,0.11,0.72,0.06,0.66,17.207034,0
0.19,-0.101556859,0.45,0.04,0.34,0.18,16.27084893,0
0.21,-0.138779017,0.62,0.1,0.29,0.03,17.29222253,0
0.24,-0.141834965,0.57,0.03,0.3,0.16,16.04649341,0
0.14,-0.143149734,0.53,0.04,0.22,0.34,16.10759794,0
0.07,-0.14465994,0.07,0.09,0.25,0.19,16.89519457,0
0.19,14.01825565,0.19,0.34,0.38,0.79,16.99767787,0
0.19,-0.145104119,0.71,0.09,0.25,0.01,16.30294734,0
0,-0.154485169,0.28,0.8,-0.02,0.53,15.98792432,0
0.24,-0.14050243,0.92,0.26,0.12,0,16.9802265,0
0.06,-0.07092631,0.43,0.52,0.9,0.35,16.32800173,0
0.24,-0.141390787,0.74,0.31,0.49,0.13,16.24998644,0
0.23,-0.148000163,0.83,0.07,0.47,0.03,17.26814533,0
0.07,-0.141675061,0.83,0.03,0.64,0.09,16.47790851,0
0.03,-0.150558631,0.89,0.22,0.13,0.04,16.51258757,0
0.01,15.03306137,0.43,0.46,1.14,0.56,16.51986306,0
0.09,-0.144713242,0.83,0.01,0.21,-0.09,16.73699428,0
0.02,-0.149741342,0.32,0.57,0.1,-0.06,16.77171063,0
0.1,-0.119910315,0.5,0.08,0.51,0.48,16.8336589,0
0.11,-0.130392927,0.34,0.32,0.7,0.48,23.57075827,0
0.02,0.11170212,0.28,0.41,0.45,0.39,16.94539345,0
0.1,-0.137943962,0.73,0.11,0.89,0.12,17.82519289,0
0.06,-0.139969416,0.78,0.05,0.75,0.15,16.5479665,0
0.03,-0.106869234,0.31,0.48,0.66,0.3,18.62413534,0
0.03,-0.138476976,0.6,0.26,0.43,0.04,16.34400553,0
0.09,-0.140893307,0.72,0.05,0.35,0.22,18.09958499,0
0.07,-0.148835218,0.44,0.17,0.58,0.55,16.25933355,0
0.09,-0.131352353,0.85,0.51,0.65,0.1,15.93847784,0
0.1,-0.145175188,0.81,0.08,0.63,0.09,15.92254769,0
0.2,-0.136611426,0.42,0.45,0.18,0.22,17.7688922,0
0.21,-0.144837612,0.48,0.63,0.18,0.07,16.5114705,0
0.06,-0.134230629,0.76,0.09,0.69,0.01,16.46544466,0
0.14,-0.143824885,0.69,0.06,0.3,0.26,15.96704599,0
0.46,-0.146294517,0.67,0.09,0.25,0.16,16.88459352,0
0.1,-0.126075512,0.71,0.07,1.12,0.06,17.0671117,0
0.06,-0.14037806,0.6,0.11,0.47,0.22,17.47585822,0
0.08,-0.125062785,0.15,0.4,0.27,0.27,17.31940113,0
0.19,-0.134976849,0.34,0.05,0.27,0.61,17.03571091,0
0.05,-0.13925873,0.73,0.08,0.21,0.14,17.36236874,0
0.12,-0.144251296,0.7,0.05,0.31,-0.09,19.73807795,0
0.34,-0.149279397,0.52,0.42,0.12,0.39,16.83158066,0
0.27,-0.144588872,0.96,0.16,0.23,-0.16,16.22988762,0
0.03,11.67999345,0.23,0.63,0.81,0.76,16.09232092,0
0.01,0.009239025,0.26,0.79,0.27,0.74,17.33767133,0
0.1,-0.110671402,0.29,0.48,0.33,0.66,16.90038279,0
0.07,-0.094023592,0.41,0.17,1.04,0.2,17.83116488,0
0.15,-0.140680101,0.74,0.09,0.41,0.12,17.22206069,0
0.05,-0.140609033,0.75,0.24,0.36,0.19,17.26249137,0
0.07,-0.138565812,0.57,0.14,0.88,0.11,17.14131894,0
0.15,-0.146863066,0.78,0.23,0.16,0.04,19.20034954,0
0.22,-0.142794391,0.7,0.08,0.71,-0.4,16.13771954,0
0.03,0.155977832,0.77,0.04,0.61,0.14,15.92032351,0
0.14,-0.146472189,0.8,0.05,0.24,0.15,16.15563803,0
0.03,-0.143185268,0.62,0.09,0.22,0.22,16.51666041,0
0,-0.141639527,0.7,0.2,1.24,0.15,19.22886084,0
0.04,-0.146347819,0.53,0.47,0.37,0.27,18.37488674,0
0.13,-0.140697868,0.62,0.53,0.34,0.08,21.88756176,0
0,-0.058311641,0.56,0.1,0.34,0.31,16.49951708,0
0.13,-0.137251043,0.37,0.08,0.51,0.34,17.51051524,0
0.14,-0.128474076,0.54,0.11,0.39,0.18,16.33931319,0
0.13,-0.144588872,0.74,0.11,0.51,0.22,16.31857535,0
0.09,-0.140804471,0.8,0.12,0.8,0.16,16.11990032,0
0.24,-0.143327405,0.82,0.06,0.44,0.13,16.00173339,0
0.14,-0.144677708,0.87,0.11,0.89,0,16.01712493,0
0.13,-0.150967275,0.63,0.85,0.48,0.36,16.27871959,0
0.18,-0.165678467,0.68,0.13,0.01,0.31,15.938144,0
0.02,-0.137339879,0.77,0.15,1.29,0.1,17.26802447,0
0.1,-0.141977102,0.79,0.08,0.53,0.12,16.21809021,0
0.01,-0.104630575,0.89,0.75,0.48,0.07,15.92740017,0
0.02,-0.143664981,0.78,0.18,0.32,0.11,16.0931266,0
0,-0.13764192,0.4,0.62,0.61,0.56,16.4286661,0
0.13,-0.146703162,0.74,0.21,0.16,0.07,19.15005853,0
0.08,-0.140466895,0.61,0.02,1.57,0.15,18.20569854,0
0.12,-0.140200388,0.74,0.21,0.25,0.08,19.6093112,0
0.1,-0.125720169,0.61,0.22,0.45,0.22,17.25832159,0
0.22,-0.14465994,0.35,0.44,0.44,0.46,17.69956143,0
0.13,-0.14465994,0.76,0.43,0.15,0.06,17.62430948,0
0.01,-0.144411201,0.69,0.21,0.35,0.26,17.44720143,0
0.03,-0.143291871,0.87,0,0.29,0.09,16.29878897,0
0.09,0.693291674,0.24,0.43,1.03,0.5,16.6449146,0
0.29,-0.144695475,0.84,0.06,0.33,0.05,16.24235774,0
0.04,-0.15025659,0.66,0.03,0.03,-0.14,16.05469653,0
0.16,-0.039656144,0.28,0.53,0.33,0.58,16.77057593,0
0.23,-0.138174934,0.47,0,0.5,0.43,16.69739042,0
0.12,0.253199621,0.41,0.13,1.31,0.57,16.48165213,0
0.19,-0.142421281,0.49,0.09,0.29,0.29,19.36955706,0
0.27,-0.123712483,0.57,0.06,1.39,0.18,17.4987173,0
0.15,10.47616312,0.1,0.62,0.12,-0.21,19.46265507,0
0.47,-0.136682495,0.17,0.21,0.51,0.38,17.261566,0
0.01,-0.007657525,0.23,0.81,0.51,0.76,15.95234539,0
0.37,-0.154574004,1.02,0.01,0.11,-0.29,15.95732766,0
0.23,-0.111719663,0.23,0.06,0.27,0.58,17.06454163,0
0.27,-0.120514397,0.61,0.08,0.31,0.22,15.96352668,0
0.06,-0.128349706,0.43,0.36,0.42,0.22,16.28544721,0
0.04,-0.145175188,0.74,0.11,0.39,0.16,16.09691655,0
0.08,-0.165927207,0.44,0.44,0.08,-0.4,17.03677457,0
0.06,0.787510816,0.29,0.58,0.59,0.31,17.91089774,0
0.06,-0.128349706,0.47,0.31,0.52,0.22,17.12356727,0
0.1,-0.109907415,0.58,0.07,0.48,0.1,22.20938375,0
0.08,-0.145104119,0.61,0.37,0.39,0.06,16.82617479,0
0.08,-0.144464502,0.78,0.07,0.44,0.11,16.00985477,0
0.13,-0.143398474,0.52,0.26,0.28,0.43,15.92029097,0
0.05,1.582217213,0.75,0.13,0.8,0.18,16.22799901,0
0.03,-0.138210469,0.46,0.12,0.12,0.39,16.61367918,0
0.06,-0.080609401,0.53,0.2,0.35,0.24,16.43424848,0
0.06,-0.14465994,0.21,0.54,0.5,0.77,18.07396214,0
0.5,-0.14863978,0.92,0,0.16,-0.02,17.43848584,0
0.06,0.006769392,0.65,0.05,0.52,0.32,16.91081442,0
0.64,-0.115610667,0.3,0.07,0.64,0.63,22.11290122,0
0.1,-0.148302204,0.75,0.32,0.33,0.2,16.97578298,0
0.11,-0.14137302,0.49,0.01,0.51,0.03,20.7212093,0
0.35,-0.148000163,1.07,0.03,0.57,-0.1,17.24674653,0
0.25,-0.147307244,0.7,0.08,0.2,0.16,16.70471664,0
0.19,-0.145814805,0.78,0.02,0.29,0.13,16.24615328,0
0.07,-0.14465994,0.15,0.49,0.31,0.74,16.03696987,0
0.27,-0.146596559,0.76,0.16,0.14,0.13,16.8445732,0
0.29,-0.150718535,0.66,0.12,0.08,0.1,17.56919581,0
0.27,-0.13876125,0.52,0.15,0.35,0.46,16.58874745,0
0.06,0.205708056,0.34,0.32,0.36,0.25,17.44490526,0
0.09,-0.042374517,0.69,0.25,1.15,0.13,16.17333251,0
0.16,-0.12236218,0.58,0.27,0.46,0.21,16.5253982,0
0.05,-0.145708202,0.78,0.39,0.37,-0.05,22.05137685,0
0.29,-0.145512763,0.75,0.04,0.25,0.13,16.70898544,0
0.1,-0.142829925,0.67,0.07,0.35,0.27,15.96883886,0
0.14,-0.179856644,0.12,0.53,-0.11,0.15,16.74332822,0
0.14,-0.139312031,0.4,0.16,0.45,0.4,15.98187883,0
0.07,-0.132134107,0.58,0.2,0.41,0.26,16.54862286,0
0.06,-0.143185268,0.98,0.05,0.41,-0.4,16.01595727,0
0.12,-0.136380453,0.39,0.2,0.25,0.17,19.40171962,0
0.17,-0.142723322,0.84,0.09,0.33,0.06,16.17260391,0
0.06,-0.146045777,0.83,0.12,0.46,0.14,15.92870174,0
0.04,-0.149457068,0.51,0.3,0.3,0.28,18.02239811,0
0.05,-0.115770571,0.65,0.19,0.53,-0.01,16.65877097,0
0.01,-0.113531912,0.33,0.34,0.71,0.63,19.81026909,0
0.04,0.286797283,0.26,0.59,0.9,0.59,15.94612276,0
0.14,-0.135172288,0.53,0.17,0.64,0.06,16.20168771,0
0.4,-0.142314678,0.7,0.02,0.28,0.11,16.56875067,0
0.02,-0.144695475,0.56,0.35,0.33,0.22,16.03507474,0
0.18,-0.110795772,0.46,0.02,0.4,0.48,16.75117404,0
0.09,-0.141586225,0.58,0.14,0.87,0.01,16.75919257,0
0.14,-0.155835471,0.47,0.25,0.48,0.11,16.16060144,0
0.04,0.42024627,0.27,0.2,0.37,0.49,16.73897682,0
0.09,-0.142154774,0.66,0.14,0.77,0.24,17.4178519,0
0.08,-0.155444594,0.63,0.22,0.1,0.05,18.0814087,0
0.13,-0.106940303,0.24,0.55,0.7,-0.02,16.13503782,0
0,-0.135030151,0.83,0.05,0.44,0.09,16.59472342,0
0.26,-0.14099991,0.73,0.26,0.22,0.2,16.40814489,0
0.05,1.445872182,0.27,0.27,0.47,0.63,16.19518492,0
0.14,-0.170955307,0.32,0.34,1.77,0.32,18.93138251,0
0.13,-0.144926448,0.6,0.07,0.47,0.33,17.29852827,0
0.04,-0.119839246,0.62,0.08,0.49,0.31,16.41206308,0
0.16,-0.14465994,0.2,0,0.32,0.57,18.10689799,0
0.13,-0.14465994,0.71,0.01,0.17,0.05,15.98649496,0
0.05,-0.135190055,0.67,0.29,0.32,0.05,17.81483397,0
0.03,0.078139993,0.32,0.29,0.54,0.52,20.34571847,0
0.16,-0.145921407,0.67,0.13,0.65,0.1,16.3572886,0
0.11,0.074515496,0.11,0.36,0.22,0.76,19.55301652,0
0.09,-0.15428973,0.89,0.17,0.23,0,16.22848493,0
0.17,-0.144073625,0.85,0.01,0.49,0.07,17.09764137,0
0.01,-0.127727856,0.33,0.01,0.89,0.52,17.30197473,0
0.06,-0.061598562,0.38,0.16,0.7,0.46,16.49513961,0
0.03,-0.089990451,0.61,0.1,0.71,0.33,16.63311035,0
0.2,-0.147058504,0.95,0.02,0.23,-0.14,15.90347332,0
0.12,-0.130286324,0.56,0.12,0.41,0.39,17.47314222,0
0.07,-0.126732896,0.82,0.13,0.34,0.04,16.25267506,0
0.09,-0.141070978,0.45,0.46,0.41,0.48,18.73326796,0
0.13,1.027793615,0.29,0.39,0.57,0.54,16.63714774,0
0.14,-0.163244369,0.82,0.04,0.36,0.06,16.15161911,0
0.38,-0.144055858,0.64,0.5,0.2,0.07,17.32114618,0
0.04,-0.14465994,0.16,0.49,0.44,0.73,16.71449253,0
0.12,-0.142954295,0.66,0.4,0.15,0.16,15.90680372,0
0,-0.152353112,0.39,0.8,0.19,-0.09,15.89727764,0
0.34,-0.147253943,0.78,0.15,0.15,0.15,17.25245998,0
0.14,-0.142563418,0.54,0.19,0.38,0.39,16.22058401,0
0.09,-0.108592647,0.41,0.26,1.17,0.58,15.97305346,0
0.05,-0.106869234,0.73,0.26,0.52,-0.02,17.89105362,0
0.15,3.96187685,0.1,0.19,0.2,0.06,17.26398782,0
0.24,-0.152104372,0.68,0,1.34,0.07,17.75062427,0
0.05,0.114278355,0.46,0.13,0.38,0.3,16.95751238,0
0.1,-0.091696097,0.24,0.08,1.12,0.53,16.81503244,0
0.13,-0.151180481,0.9,0.21,0.48,-0.01,17.28939495,0
0.12,-0.143664981,0.65,0.09,0.36,0.11,16.44532437,0
0.14,-0.131299051,0.39,0.39,0.44,0.37,16.63798361,0
0.24,-0.14465994,0.37,0.46,0.29,0.57,16.21484915,0
0.06,-0.111844033,0.29,0.02,0.57,0.67,17.19308852,0
0.07,-0.143505076,0.49,0.33,0.47,0.37,17.39635921,0
0.86,-0.146845299,0.77,0.06,0.14,0.11,16.03675088,0
0.14,-0.155924307,0.52,0.15,-0.03,0.31,16.54151986,0
0,-0.123996757,0.49,0.63,0.68,0.23,16.81516518,0
0.1,-0.137322112,0.28,0.11,0.2,0.51,16.96753304,0
0.08,-0.115752804,0.3,0.18,0.76,0.64,15.95155287,0
0.4,-0.144269063,0.82,0,0.62,0.15,15.94298078,0
0.03,-0.049303701,0.23,0.72,0.81,0.26,15.97423036,0
0.15,-0.142954295,0.79,0.1,0.51,-0.1,16.30529579,0
0.12,-0.128527378,0.43,0.07,0.67,0.29,16.27867931,0
0.45,-0.143416241,0.51,0.03,0.29,0.43,15.94516102,0
0.12,-0.123161701,0.6,0.04,0.64,0.24,16.44044636,0
0.11,-0.140982143,0.73,0.04,0.77,0.09,16.52967874,0
0.29,-0.147005203,0.88,0.03,0.41,0.03,16.09430253,0
0.06,-0.134177328,0.52,0.35,0.72,0.28,22.05441518,0
0.32,-0.148462108,0.77,0.2,0.12,0.14,16.66435596,0
0.11,-0.140662334,0.48,0.13,0.94,0.46,16.21291262,0
0.01,-0.14640112,0.7,0.22,0.37,-0.04,16.40515816,0
0.14,-0.133519944,0.85,0.18,0.64,0.04,17.74956631,0
0.06,-0.123943455,0.29,0.48,0.37,0.59,17.42537262,0
0.06,-0.153507976,0.46,0.5,0,0.14,16.16798255,0
0.16,-0.14465994,0.19,0.54,0.37,0.14,15.99642337,0
0.04,-0.080325127,0.53,0.11,0.53,0.39,15.90855997,0
0.17,-0.137499783,0.46,0.11,0.25,0.52,16.67443505,0
0.11,-0.120532165,0.6,0.17,0.35,0.28,16.4655416,0
0.2,-0.146170147,0.5,0.11,0.38,0.1,17.68160045,0
0.1,-0.109019058,0.43,0.46,0.46,0.53,16.88776781,0
0.04,0.014729071,0.41,0.55,0.68,0.2,17.00187013,0
0.17,-0.121882467,0.44,0.57,0.25,0.27,20.95096649,0
0.11,-0.149545904,0.42,0.7,0.05,0.55,17.00824855,0
0.09,-0.146720929,0.94,0.01,0.63,-0.05,17.16129431,0
0.27,-0.090559,0.78,0.03,0.72,0.18,17.07149151,0
0.16,-0.144180228,0.82,0.01,0.27,-0.03,16.07925825,0
0.13,-0.13273819,0.52,0.34,0.44,0.28,17.10230006,0
0.03,3.397254914,0.46,0.27,0.46,0.08,16.81389745,0
0.08,-0.145939175,0.61,0.57,0.18,0,16.73469753,0
0.12,-0.144428968,0.52,0.03,0.84,0.11,19.62594619,0
0.23,-0.147111806,0.48,0.41,0.13,0.34,16.55951409,0
0.06,-0.139400867,0.5,0.06,0.41,0.41,16.15916216,0
0.08,1.963908677,0.22,0.71,0.86,0.47,20.14949641,0
0.08,-0.136949002,0.21,0.73,0.28,0.44,17.48986108,0
0.61,-0.151891166,0.8,0.08,0.19,0.03,18.01001669,0
0.17,0.148266893,0.28,0.48,0.75,0.6,16.20340526,0
0.06,-0.122379947,0.45,0.49,0.63,0.47,16.2048,0
0.01,-0.135492096,0.73,0.11,0.46,0.19,16.36478868,0
0.16,-0.116623394,0.28,0.08,0.46,0.7,17.02793119,0
0.04,0.084891506,0.51,0.26,0.33,0.48,16.50136532,0
0.04,-0.149616972,0.93,0.2,1.03,-0.04,16.65249256,0
0.14,-0.148622013,0.66,0.1,0.23,0.16,18.10656163,0
0.11,-0.122966263,0.66,0.2,0.37,0.19,16.84137268,0
0.11,-0.09869635,0.36,0.03,0.28,0.49,18.53856702,0
0.27,-0.137464249,0.6,0.04,0.39,0.2,17.72358662,0
0.23,-0.14764482,0.77,0.2,0.53,-0.14,17.15719945,0
0.09,-0.144464502,0.85,0.06,0.24,0.14,15.91478573,0
0.21,-0.142687788,0.68,0.04,0.43,0.17,16.40723157,0
0.13,-0.13888562,0.46,0.41,0.27,0.52,16.3588163,0
0.21,-0.149599205,0.48,0.32,0.38,0.39,16.98552928,0
0.15,-0.142954295,0.77,0.13,0.4,0.16,16.91924091,0
0.08,-0.147715889,0.66,0.14,0.18,-0.11,16.06391145,0
0.08,-0.142989829,0.56,0.34,0.4,0.13,17.70468728,0
0.12,-0.14465994,0.53,0.23,0.57,0.33,17.97894986,0
0.1,-0.147325011,0.83,0.07,0.23,0.06,16.31513068,0
0.11,-0.14465994,0.56,0.25,0.35,0.28,17.60333286,0
0.07,-0.144269063,0.63,0.16,0.4,0.33,16.29822297,0
0.02,-0.138867853,0.8,0.55,0.44,0.15,16.70651256,0
0.05,-0.142936528,0.43,0.14,0.39,0.47,16.19676958,0
0.06,-0.149350465,0.85,0.09,0.1,-0.04,16.50732026,0
0.06,-0.142172541,0.59,0.34,0.66,0.11,18.92724744,0
0.06,-0.134923548,0.78,0.16,0.39,0.1,18.41324216,0
0.06,-0.141159814,0.78,0.01,0.26,0.09,16.25097177,0
0.21,-0.100988311,0.54,0.14,0.33,0.18,16.3527529,0
0.51,-0.147715889,0.43,0.34,0.15,0.48,16.21116332,0
0.01,-0.050547401,0.3,0.32,1.86,0.68,17.78348106,0
0,-0.14465994,0.45,0.61,0.32,0.32,15.95886167,0
0.09,0.026242177,0.08,0.77,0.15,0.45,17.8692911,0
0.06,-0.147449381,0.71,0.06,0.73,0.09,16.13133552,0
0.03,-0.070837475,0.23,0.47,0.59,0.69,17.15013724,0
0.04,-0.14528179,0.57,0,0.63,0.29,16.03281191,0
0.04,-0.136629193,0.55,0.18,0.34,0.31,17.71499152,0
0.35,-0.142012637,0.42,0.01,0.46,0.22,17.30521375,0
0.13,-0.14465994,0.71,0.83,0.48,-0.06,15.95467443,0
0.17,-0.140893307,0.72,0.13,0.26,0.11,17.53859623,0
0.15,-0.146241216,0.6,0.04,0.26,0.27,16.31582145,0
0.11,-0.12460084,0.57,0.16,0.38,0.22,18.93667445,0
0.06,-0.146099079,0.95,0.1,1.33,-0.25,16.43013116,0
0.5,-0.148284437,0.93,0.22,0.36,0.07,16.88250852,0
0.01,-0.137179975,0.73,0.15,0.31,0.23,17.23690337,0
0.02,-0.149119493,0.81,0.1,0.21,-0.04,16.19739017,0
0.14,-0.151553591,0.28,0.12,0.3,0.67,19.14070032,0
0.05,-0.118542245,0.46,0.62,0.79,0.4,16.40111738,0
0.12,-0.105039219,0.23,0.27,0.69,0.56,18.33423376,0
0.2,-0.136078412,0.53,0.1,0.47,0.41,16.51800784,0
0.03,-0.105998644,0.67,0.36,0.31,0.25,16.64512325,0
0.02,-0.119430602,0.74,0.08,0.53,0.19,16.08716891,0
0.27,-0.015155258,0.41,0.08,0.26,0.38,17.17255398,0
0.12,-0.15652839,0.29,0.18,1.19,0.01,17.31621617,0
0.17,-0.01682537,0.18,0.21,0.33,0.56,17.54929246,0
0.31,-0.135794138,0.39,0.13,0.64,0.3,16.37238013,0
0.27,-0.145885873,0.9,0.08,0.32,0.07,17.10873342,0
0.01,-0.145086352,0.78,0.04,0.65,0.08,17.19481639,0
0.03,0.309148344,0.33,0.12,0.73,0.24,15.91732483,0
0.16,-0.140573498,0.53,0.21,0.34,0.24,17.8031252,0
0.48,-0.153223702,0.54,0.12,0.25,-0.13,17.89363818,0
0.02,-0.144109159,0.83,0.04,0.06,0.11,16.95624485,0
0.13,-0.066253553,0.52,0.23,1.07,0.42,16.49353939,0
0.12,-0.1080774,0.3,0.29,0.57,0.28,16.69420203,0
0.02,-0.128189802,0.6,0.23,0.46,0.33,16.55882983,0
0.07,-0.14174613,0.77,0.06,0.68,0.06,15.94464043,0
0.03,-0.128314172,0.29,0.19,1.2,0.48,19.00546737,0
0.06,-0.123392674,0.66,0.11,0.39,0.12,18.17747765,0
0.03,13.26428931,0.53,0.15,1.07,0.42,16.70892435,0
0.3,-0.14465994,0.11,0.16,0.35,0.32,17.63605781,0
0.14,-0.10322697,0.22,0.22,0.33,0.28,17.24910927,0
0.01,-0.136451522,0.61,0.1,0.37,0.11,16.79757024,0
0.09,-0.143540611,0.74,0.14,0.31,0.01,16.1360556,0
0.22,-0.112430349,0.58,0.12,0.64,0.32,16.65948229,0
