,Unnamed: 0,k,year,Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,budo_indx
0,4581,4582,2003,0.13869565217391305,-0.11378605889398798,0.6821739130434783,0.25217391304347825,0.28521739130434787,0.11173913043478262,16.697036619556236,0
1,16315,16316,2003,0.14666666666666667,-0.14183496525456643,0.5622222222222222,0.23296296296296298,0.33555555555555555,0.16444444444444448,18.045689621010606,0
2,10697,10698,2003,0.12842105263157894,0.071544643344317,0.5373684210526316,0.14157894736842108,0.5473684210526316,0.11736842105263158,16.618206466551065,0
3,20132,20133,2003,0.1461111111111111,-0.13689273919900993,0.6305555555555555,0.2,0.3088888888888889,0.13777777777777778,16.761605557913974,0
4,1630,1631,2003,0.19,-0.11834612308178108,0.5646153846153846,0.1626923076923077,0.4746153846153846,0.23,17.040381610196913,0
5,7708,7709,2003,0.08428571428571428,-0.06287441174725317,0.42428571428571427,0.23523809523809525,0.40714285714285714,0.3733333333333333,17.03391723682957,0
6,13621,13622,2003,0.03894736842105263,-0.04783463922586366,0.3721052631578947,0.32842105263157895,0.4605263157894737,0.27736842105263154,17.038298705932004,0
7,18156,18157,2003,0.12208333333333335,-0.1289049292620037,0.58875,0.13583333333333333,0.40750000000000003,0.24875,17.247128548578154,0
8,21723,21724,2003,0.10407407407407408,-0.14219096609286688,0.7033333333333334,0.14407407407407408,0.39814814814814814,0.17925925925925926,16.67975742320467,0
9,6127,6128,2003,0.15400000000000003,-0.1377968497198503,0.6008,0.1736,0.4704,0.1528,16.620530717571448,0
10,9067,9068,2003,0.11384615384615383,-0.13431878176582623,0.6734615384615384,0.12153846153846155,0.5511538461538461,0.10115384615384619,17.18173504222233,0
11,3150,3151,2003,0.121,-0.13090817427493595,0.6705,0.1045,0.575,0.14150000000000001,16.517161645124663,0
12,12593,12594,2003,0.3363157894736842,-0.14630012802116762,0.48789473684210527,0.09842105263157896,0.3321052631578947,0.2036842105263158,18.531613675971023,0
13,648,649,2003,0.133,-0.10691098689828901,0.4855,0.24500000000000002,0.4105,0.265,17.024018697032005,0
14,15228,15229,2003,0.14588235294117646,0.333575026250669,0.5247058823529411,0.1688235294117647,0.48,0.2111764705882353,17.063213204171674,0
15,19147,19148,2003,0.12454545454545454,-0.08876774904824591,0.46545454545454545,0.20318181818181819,0.59,0.2522727272727273,17.49997504690088,0
16,16759,16760,2003,0.0665,-0.10628913700513933,0.45350000000000007,0.3125,0.3385,0.229,17.928158982724703,0
17,11605,11606,2003,0.183,-0.10707977472642968,0.752,0.1845,0.41700000000000004,0.1605,16.841129532022983,0
18,6796,6797,2003,0.21421052631578946,-0.14323389373599787,0.65,0.15473684210526317,0.37315789473684213,0.13736842105263158,16.382953361926095,0
19,9891,9892,2003,0.05947368421052632,-0.12874525878192053,0.7078947368421054,0.10157894736842106,0.43947368421052635,0.14105263157894737,16.320601833584647,0
20,14380,14381,2003,0.15363636363636363,-0.008709017090173066,0.3190909090909091,0.23181818181818184,0.4318181818181818,0.4613636363636364,17.400206889494378,0
21,20878,20879,2003,0.16,0.18311713819576045,0.5772222222222222,0.15944444444444444,0.4527777777777778,0.23666666666666666,17.015108602350633,0
22,5376,5377,2003,0.11761904761904762,-0.1262861797629947,0.5952380952380952,0.2671428571428572,0.44,0.23857142857142857,16.780627918792458,0
23,2129,2130,2003,0.13285714285714287,0.33471018225009685,0.3492857142857143,0.3364285714285714,0.455,0.46,16.894066829211187,0
24,4061,4062,2003,0.21166666666666667,-0.13070459246467858,0.5695833333333333,0.20208333333333334,0.48541666666666666,0.28791666666666665,16.592888904054746,0
25,17527,17528,2003,0.1931578947368421,-0.1276652037043447,0.5273684210526316,0.25263157894736843,0.38263157894736843,0.2794736842105263,17.270599858979004,0
26,8245,8246,2003,0.14869565217391303,-0.14535749384184915,0.7482608695652173,0.1365217391304348,0.37956521739130433,0.16391304347826088,16.595413001716746,0
27,15671,15672,2003,0.23466666666666663,-0.12309892409296266,0.478,0.216,0.2813333333333333,0.326,16.898538508139374,0
28,13245,13246,2003,0.16722222222222222,-0.14048564969276378,0.5122222222222222,0.19444444444444445,0.3877777777777778,0.29611111111111116,17.435982380135226,0
29,10,11,2003,0.13714285714285715,-0.1451802638634289,0.579047619047619,0.20047619047619047,0.46095238095238095,0.04095238095238096,16.73678719736596,0
30,19709,19710,2003,0.19055555555555556,-0.14069589418044776,0.6327777777777778,0.15666666666666668,0.2811111111111112,0.2288888888888889,16.355243559841078,0
31,12287,12288,2003,0.18259259259259264,-0.07440537948625973,0.43481481481481477,0.2911111111111111,0.45222222222222225,0.1925925925925926,17.88019843193665,0
32,18543,18544,2003,0.13066666666666668,-0.13102069949369632,0.6426666666666667,0.1726666666666667,0.314,0.16266666666666665,17.41875977458977,0
33,1301,1302,2003,0.10111111111111111,-0.07371772537161272,0.6188888888888888,0.15722222222222224,0.43166666666666664,0.2594444444444444,16.851902813004255,0
34,3544,3545,2003,0.133,-0.14259628719517972,0.604,0.193,0.32499999999999996,0.1275,16.690139782754454,0
35,2668,2669,2003,0.13611111111111113,-0.0729784149430903,0.38277777777777783,0.3255555555555556,0.5938888888888889,0.4183333333333333,16.965688309994505,0
36,11229,11230,2004,0.098,0.2746712096072007,0.54,0.221,0.5005,0.2045,16.318225509994285,0
37,7175,7176,2003,0.19680000000000003,-0.046023176460429284,0.6804,0.19,0.3704,0.15360000000000001,17.210726900988526,0
38,8704,8705,2003,0.14714285714285713,0.08271630024320485,0.3923809523809524,0.24095238095238097,0.5995238095238096,0.37142857142857144,16.752734433022447,0
39,10351,10352,2003,0.12952380952380954,0.035214582895055344,0.6166666666666667,0.11095238095238097,0.38047619047619047,0.21190476190476193,16.696945882397436,0
40,21265,21266,2003,0.1217391304347826,-0.09112986570617736,0.5047826086956522,0.3539130434782609,0.6091304347826088,0.2247826086956522,16.760784935108386,0
41,9440,9441,2003,0.14958333333333335,-0.12149825285609564,0.57375,0.23,0.4120833333333333,0.15666666666666668,16.46155010689066,0
42,4968,4969,2003,0.185,-0.14116627472011453,0.6904545454545454,0.17136363636363633,0.36409090909090913,0.17136363636363636,16.96642196353867,0
43,14818,14819,2003,0.096875,-0.11556735950018042,0.47624999999999995,0.26125000000000004,0.65,0.31625,17.651552571542183,0
44,17099,17100,2003,0.17318181818181821,0.6952670570130068,0.5809090909090909,0.25636363636363635,0.38090909090909086,0.2109090909090909,17.111093691190433,0
45,14030,14031,2003,0.18227272727272725,0.06314614186190669,0.4290909090909091,0.24454545454545457,0.37818181818181823,0.34409090909090906,17.763945243496693,0
46,5674,5675,2003,0.11619047619047619,-0.007127049421366262,0.5366666666666666,0.19142857142857145,0.34190476190476193,0.17952380952380953,17.033543118178805,0
47,880,881,2003,0.10999999999999999,-0.13335707837795885,0.5216666666666667,0.25666666666666665,0.4225,0.23958333333333331,17.236362443590206,0
48,20405,20406,2003,0.07400000000000001,0.00196871089329195,0.5185,0.353,0.36900000000000005,0.3465,16.7636415158836,0
49,11962,11963,2004,0.11181818181818182,-0.0930189410450511,0.6804545454545454,0.1668181818181818,0.5827272727272728,0.15863636363636363,16.552750544452028,0
50,354,355,2003,0.11458333333333334,-0.07200862522877353,0.6129166666666667,0.20125,0.5533333333333333,0.21583333333333335,16.44655329340791,0
51,15976,15977,2003,0.145625,-0.12456419491857124,0.3775,0.268125,0.28,0.164375,18.277987692146418,0
52,22012,22013,2003,0.0945,-0.14327499193570306,0.634,0.17600000000000002,0.36,0.1815,16.933161908222345,0
53,12907,12908,2003,0.16380952380952382,0.33637183284893496,0.4085714285714286,0.1347619047619048,0.40285714285714286,0.3604761904761905,17.483972605555287,0
54,6488,6489,2003,0.127,-0.12584217047874305,0.597,0.272,0.417,0.19333333333333333,16.94984086986457,0
55,7803,7804,2003,0.1345,-0.11681883241014417,0.6875,0.304,0.5855,0.1505,17.287605252509376,0
56,17760,17761,2003,0.13947368421052633,-0.11392933441039595,0.6031578947368421,0.16421052631578947,0.47736842105263155,0.2773684210526316,16.499499612575327,0
57,18780,18781,2003,0.10904761904761906,-0.08958265314446369,0.6409523809523809,0.13333333333333336,0.4423809523809524,0.20095238095238097,17.11506697844506,0
58,10944,10945,2004,0.1475,0.2541249930185378,0.5325,0.25916666666666666,0.3666666666666667,0.05916666666666667,16.356136072545397,0
59,2350,2351,2003,0.09578947368421054,-0.13374530596789264,0.6810526315789474,0.21947368421052632,0.3489473684210526,0.15052631578947367,17.072896972712396,0
60,19411,19412,2003,0.16499999999999998,0.5118571958523591,0.46499999999999997,0.20500000000000002,0.379,0.20199999999999999,16.343751635970207,0
61,20726,20727,2003,0.11578947368421053,0.6274373028648128,0.55,0.12526315789473685,0.5,0.3157894736842105,16.76338899056854,0
62,7414,7415,2003,0.1568,-0.11673355013908362,0.618,0.15520000000000003,0.4496,0.2896,16.822382110932026,0
63,1815,1816,2003,0.17578947368421055,0.013659301861982089,0.5463157894736842,0.21526315789473685,0.3821052631578948,0.22421052631578947,17.19962583152334,0
64,8513,8514,2003,0.13499999999999998,-0.12474791207946409,0.7383333333333333,0.22166666666666668,0.455,0.06833333333333336,16.42693526591209,0
65,4332,4333,2003,0.07700000000000001,-0.12259048777556361,0.5805,0.1825,0.503,0.2565,16.268227500775378,0
66,15498,15499,2003,0.138,0.5058170790044973,0.46399999999999997,0.2116,0.4096,0.30720000000000003,19.233859530991758,0
67,3768,3769,2003,0.13153846153846155,-0.018537848528192354,0.4238461538461539,0.36769230769230776,0.5530769230769231,0.3046153846153846,17.188399937406473,0
68,21491,21492,2003,0.1372,-0.14199344814162052,0.7203999999999999,0.1556,0.4416,0.12399999999999997,16.355664321154567,0
69,19967,19968,2003,0.14958333333333335,-0.11917297843421087,0.6075,0.10500000000000001,0.5874999999999999,0.2575,16.54956749726731,0
70,10144,10145,2003,0.1719047619047619,-0.10849535043897855,0.6719047619047619,0.1604761904761905,0.5071428571428571,0.14761904761904765,16.40491525170262,0
71,2848,2849,2003,0.12047619047619047,0.41537130485296225,0.41095238095238096,0.25,0.4361904761904762,0.4338095238095238,16.479971033179105,0
72,9649,9650,2003,0.08545454545454546,-0.13873379176145623,0.6954545454545454,0.12136363636363637,0.5704545454545454,0.17045454545454547,16.873078481502183,0
73,14524,14525,2003,0.12631578947368421,-0.13555287866482252,0.5136842105263157,0.2073684210526316,0.8010526315789475,0.3,17.026905462952644,0
74,21035,21036,2003,0.0985,0.16139414471406105,0.651,0.3105,0.554,0.1725,17.468217135014445,0
75,14977,14978,2003,0.15941176470588236,0.8819860147081956,0.4411764705882353,0.27176470588235296,0.6129411764705882,0.3170588235294118,17.67262989807478,0
76,17989,17990,2003,0.16391304347826088,1.0527379070016678,0.4939130434782608,0.17608695652173914,0.2947826086956522,0.2,17.987484783840955,0
77,6003,6004,2003,0.1105,-0.13442162617123174,0.609,0.10600000000000001,0.52,0.28300000000000003,16.4124169708089,0
78,17299,17300,2003,0.12904761904761905,-0.07877007949214648,0.6414285714285715,0.1961904761904762,0.40476190476190477,0.13047619047619047,17.95939254734035,0
79,3357,3358,2003,0.19588235294117648,-0.13345932652565598,0.6323529411764706,0.13176470588235295,0.4423529411764706,0.1676470588235294,16.50546841976339,0
80,11465,11466,2003,0.17500000000000002,-0.14295528212555828,0.6822222222222222,0.10833333333333335,0.4472222222222222,0.13444444444444445,16.349143147271143,0
81,8013,8014,2003,0.061111111111111116,-0.13577044820137313,0.7038888888888889,0.24,0.6705555555555556,0.20388888888888887,16.216477684829115,0
82,13756,13757,2003,0.34375,-0.06569388762333668,0.435,0.14375,0.3725,0.14125,18.801822132274136,0
83,16508,16509,2003,0.0980952380952381,-0.11294136566142979,0.4642857142857143,0.3957142857142857,0.36142857142857143,0.39380952380952383,17.595775854112627,0
84,1081,1082,2003,0.06823529411764706,0.4265713713638681,0.39529411764705885,0.16411764705882353,0.5847058823529412,0.4647058823529412,17.055148762687324,0
85,18402,18403,2003,0.1605,-0.1249046577350707,0.5595,0.1015,0.3065,0.1455,16.476659236509125,0
86,18883,18884,2003,0.16041666666666668,0.1893208311774206,0.6654166666666667,0.11125000000000002,0.4379166666666667,0.25083333333333335,16.456724656494064,0
87,5167,5168,2003,0.04200000000000001,-0.11905986097745697,0.6086666666666667,0.34199999999999997,0.402,0.31733333333333336,16.75643811449267,0
88,8874,8875,2003,0.100625,-0.13333116796574424,0.5081249999999999,0.21625000000000003,0.375,0.2475,16.60725282851412,0
89,6327,6328,2003,0.14500000000000002,-0.09965335256742096,0.5513636363636364,0.24909090909090909,0.4759090909090909,0.2009090909090909,17.198692516566254,0
90,16190,16191,2003,0.12318181818181817,-0.12663759994379878,0.5136363636363637,0.3563636363636364,0.2954545454545454,0.22181818181818183,18.063161026704723,0
91,7034,7035,2003,0.1009090909090909,-0.12011302164930991,0.600909090909091,0.21136363636363636,0.46863636363636363,0.23136363636363638,16.885092428692698,0
92,9224,9225,2003,0.15150000000000002,-0.10435873726540461,0.545,0.2665,0.579,0.246,16.494172141159975,0
93,4766,4767,2003,0.10681818181818181,0.021505619341527893,0.5281818181818182,0.3368181818181818,0.4713636363636364,0.36045454545454547,16.61747361494065,0
94,11810,11811,2003,0.07666666666666669,0.03808778321768989,0.5176190476190476,0.22,0.45476190476190476,0.36428571428571427,16.675699733914904,0
95,10557,10558,2003,0.16047619047619047,-0.1339801973525231,0.5923809523809523,0.15809523809523812,0.5071428571428571,0.2661904761904762,16.736053429958613,0
96,13475,13476,2003,0.10736842105263159,-0.08359615120138844,0.6668421052631579,0.18578947368421053,0.46052631578947373,-0.03526315789473683,17.61711595889918,0
97,17003,17004,2003,0.07647058823529412,-0.12795882906742595,0.648235294117647,0.1276470588235294,0.4252941176470588,0.23470588235294115,17.504177805218536,0
98,13053,13054,2003,0.16944444444444445,-0.12692537376881047,0.4533333333333333,0.19333333333333336,0.6844444444444444,0.26722222222222225,17.22791457734973,0
99,2448,2449,2003,0.1225,-0.14248272555993066,0.6833333333333333,0.10583333333333336,0.4633333333333333,0.19541666666666668,16.492571432092014,0
100,14236,14237,2003,0.10391304347826087,0.2482928006303939,0.5034782608695652,0.13652173913043478,0.7195652173913044,0.26260869565217393,17.829173168803518,0
101,12440,12441,2003,0.11647058823529412,-0.07348268817577057,0.3564705882352941,0.30117647058823527,0.7488235294117647,0.3647058823529412,17.334253544076745,0
102,5840,5841,2003,0.14555555555555555,0.19088927479680937,0.5538888888888889,0.22222222222222224,0.40444444444444444,0.16055555555555556,16.725455346312785,0
103,168,169,2003,0.15428571428571428,0.04729200769058184,0.41380952380952385,0.2561904761904762,0.4542857142857143,0.36238095238095236,16.61926338289313,0
104,1471,1472,2003,0.165,0.11919689155990609,0.5137499999999999,0.24333333333333335,0.44416666666666665,0.38958333333333334,16.309878869767406,0
105,20526,20527,2003,0.11857142857142858,-0.12481531440348351,0.4064285714285715,0.2521428571428571,0.4135714285714286,0.49142857142857144,16.612985534821938,0
106,13894,13895,2003,0.11,0.6461754402372093,0.365625,0.324375,0.776875,0.41812499999999997,18.146849129075427,0
107,12115,12116,2003,0.1223809523809524,-0.13044876680285394,0.4328571428571429,0.2980952380952381,0.4714285714285714,0.3571428571428571,16.776062202320258,0
108,2045,2046,2003,0.11649999999999999,0.38676409463238515,0.576,0.18400000000000002,0.4525,0.13649999999999998,16.721295284859366,0
109,19564,19565,2003,0.16772727272727272,-0.05566837519014138,0.5995454545454545,0.19181818181818183,0.2631818181818182,0.175,16.795380727446027,0
110,3022,3023,2003,0.15714285714285714,-0.13802941311934552,0.7499999999999999,0.13904761904761906,0.38857142857142857,0.17238095238095236,16.418188167446697,0
111,15808,15809,2004,0.1215,0.40201718415435705,0.7025,0.31800000000000006,0.635,0.144,16.405674480716794,0
112,5550,5551,2003,0.1155,-0.1296920135553332,0.631,0.0925,0.529,0.09949999999999998,17.71174795242508,0
113,7582,7583,2003,0.09090909090909091,-0.08843824936460294,0.5340909090909091,0.335,0.5431818181818182,0.35409090909090907,16.63186040038635,0
114,8316,8317,2003,0.216,-0.1419317961664997,0.7385,0.08650000000000002,0.452,0.093,16.69247696402337,0
115,486,487,2003,0.139375,-0.13168548664137308,0.6643749999999999,0.21375000000000002,0.37312500000000004,0.258125,16.80226186876518,0
116,12765,12766,2003,0.2946153846153846,-0.14304723087044285,0.6284615384615384,0.14346153846153847,0.6315384615384615,0.04576923076923084,18.019798072469673,0
117,20257,20258,2003,0.07833333333333335,0.9985883856158604,0.5405555555555556,0.29333333333333333,0.37722222222222224,0.31777777777777777,16.846379367025254,0
118,21925,21926,2003,0.07949999999999999,-0.07886378000325711,0.473,0.2415,0.436,0.28800000000000003,17.21239368473291,0
119,11064,11065,2004,0.12095238095238095,-0.13829592021640963,0.7676190476190476,0.2366666666666667,0.5914285714285714,0.08952380952380953,16.503937961717458,0
120,3889,3890,2003,0.141,-0.0007843074193807295,0.532,0.3075,0.6105,0.178,16.34497787133184,0
121,10023,10024,2003,0.10052631578947369,-0.12765959302861707,0.6805263157894738,0.1805263157894737,0.3136842105263158,0.11631578947368422,17.123184642314815,0
122,19299,19300,2003,0.129,-0.09150421161701011,0.5945,0.21750000000000003,0.6135,0.225,17.202217186581215,0
123,17653,17654,2003,0.11375,0.3480435746189305,0.5333333333333333,0.24666666666666667,0.4404166666666667,0.3654166666666666,16.745239530611844,0
124,18276,18277,2003,0.1581818181818182,-0.13891873153487344,0.6868181818181818,0.165,0.5790909090909091,0.10227272727272728,17.25571408810785,0
125,6615,6616,2003,0.12590909090909091,-0.10524192563312998,0.5477272727272727,0.15045454545454545,0.47090909090909094,0.11318181818181815,16.241593789333322,0
126,4178,4179,2003,0.1104,-0.08950292098945632,0.5912000000000001,0.21880000000000002,0.4084,0.20600000000000002,16.839258495811034,0
127,19843,19844,2003,0.17833333333333334,0.18834215789320163,0.4504166666666667,0.2520833333333333,0.36875,0.345,16.23771470338098,0
128,14699,14700,2003,0.14857142857142858,0.8299404384489251,0.47809523809523813,0.2180952380952381,0.4828571428571429,0.24,17.318071035486994,0
129,15362,15363,2003,0.19428571428571428,0.30544770299245244,0.47904761904761906,0.26476190476190475,0.34523809523809523,0.2580952380952381,19.102741492303913,0
130,16100,16101,2003,0.1794736842105263,-0.12395467682311459,0.6368421052631579,0.14157894736842105,0.3126315789473684,-0.06578947368421051,17.49402645678681,0
131,15064,15065,2003,0.07133333333333333,0.15813357844097947,0.3306666666666667,0.2733333333333333,0.36133333333333334,0.2613333333333333,18.15820053532097,0
132,18959,18960,2003,0.10416666666666666,-0.10188481110715737,0.5408333333333333,0.21458333333333335,0.4479166666666667,0.3133333333333333,16.875789977638508,0
133,6914,6915,2003,0.09,0.44574465337551233,0.5895238095238096,0.25523809523809526,0.4685714285714286,0.24142857142857144,16.79056433091813,0
134,9358,9359,2003,0.08866666666666669,-0.09750950487085575,0.5193333333333333,0.236,0.6306666666666667,0.18133333333333335,16.540148724392495,0
135,7932,7933,2003,0.08666666666666667,-0.11884073291987093,0.6666666666666666,0.16133333333333336,0.5626666666666666,0.17733333333333334,17.004316686518667,0
136,17870,17871,2003,0.08095238095238097,-0.13344633710411838,0.62,0.16,0.39,0.20666666666666667,17.3674875899543,0
137,4479,4480,2003,0.1547058823529412,-0.03387868842616594,0.5064705882352941,0.19941176470588234,0.5682352941176471,0.3523529411764706,16.874176506829897,0
138,17410,17411,2003,0.07761904761904763,0.07666955032981591,0.3838095238095238,0.28714285714285714,0.4219047619047619,0.4442857142857142,17.555228955814165,0
139,1960,1961,2003,0.12,-0.11713948698089754,0.5423809523809524,0.27761904761904765,0.550952380952381,0.24809523809523812,16.863857244956684,0
140,10876,10877,2003,0.15480000000000002,-0.1290269895124591,0.5672,0.23120000000000002,0.46399999999999997,0.1336,16.614464594162456,0
141,16860,16861,2003,0.07631578947368423,-0.10420883871221379,0.4031578947368421,0.3310526315789474,0.3052631578947369,0.3536842105263158,17.746612644276137,0
142,7300,7301,2003,0.11708333333333334,0.189390419141654,0.61375,0.12333333333333335,0.6579166666666666,0.15916666666666668,16.538035891483148,0
143,18632,18633,2003,0.060588235294117665,-0.1260849183810101,0.563529411764706,0.19,0.991764705882353,0.12823529411764706,17.12371519988912,0
144,756,757,2003,0.17473684210526316,-0.13599144648420178,0.55,0.16894736842105265,0.3505263157894737,0.19842105263157894,16.537104483397282,0
145,6228,6229,2003,0.11588235294117648,-0.09070322714959844,0.5876470588235294,0.36,0.4935294117647059,0.22588235294117648,16.366841523734184,0
146,16643,16644,2003,0.12444444444444445,-0.14511497667510045,0.6505555555555556,0.2461111111111111,0.39,0.11222222222222222,17.89882209523938,0
147,11308,11309,2003,0.09952380952380951,-0.13780013241044267,0.6857142857142857,0.18142857142857144,0.4095238095238095,0.13666666666666666,17.02383114504315,0
148,13148,13149,2003,0.16588235294117648,-0.1330977129743454,0.5923529411764706,0.2458823529411765,0.5329411764705883,0.19764705882352943,17.787024547535992,0
149,21572,21573,2003,0.24263157894736842,-0.13956918737321042,0.7926315789473684,0.1078947368421053,0.368421052631579,0.10684210526315789,16.446957112361194,0
150,1150,1151,2003,0.09380952380952381,-0.11870299528367395,0.6523809523809524,0.2080952380952381,0.49,0.2,16.675042062550144,0
151,2232,2233,2003,0.1685,-0.04346186558624466,0.76,0.08149999999999999,0.3785,0.09549999999999999,16.972483502302982,0
152,21310,21311,2003,0.17052631578947366,-0.14214822798269441,0.7184210526315788,0.08736842105263158,0.6357894736842105,0.12947368421052635,17.224933643720934,0
153,8983,8984,2003,0.12095238095238095,-0.12964755340310863,0.7271428571428572,0.2057142857142857,0.39666666666666667,0.13523809523809524,16.8770340264745,0
154,14105,14106,2003,0.21782608695652173,-0.1415761830008954,0.548695652173913,0.24478260869565216,0.3491304347826087,0.1691304347826087,17.55636191823977,0
155,11708,11709,2003,0.1255,-0.1349413150105069,0.6104999999999999,0.12250000000000001,0.47150000000000003,0.28750000000000003,16.4117145454425,0
156,9713,9714,2003,0.18562499999999998,1.1689524304995467,0.57625,0.20687500000000003,0.47125,0.305625,16.80790418347678,0
157,13352,13353,2003,0.135,0.3957818064400461,0.41700000000000004,0.202,0.5175,0.19949999999999998,19.472085077116954,0
158,3658,3659,2003,0.19055555555555556,0.14721961928454094,0.4394444444444444,0.18333333333333335,0.4583333333333333,0.3327777777777778,16.676092876346694,0
159,21078,21079,2003,0.15545454545454546,-0.10759768685172433,0.5,0.2281818181818182,0.4259090909090909,0.28,16.62549332316023,0
160,21809,21810,2003,0.1514285714285714,0.018995722416579496,0.5176190476190476,0.32666666666666666,0.2652380952380952,0.3380952380952381,17.21948730320521,0
161,20642,20643,2003,0.1125,0.39057869954836333,0.6725,0.177,0.66,0.2485,16.69860297760045,0
162,4877,4878,2003,0.084375,-0.12336269208930697,0.70625,0.205625,0.41500000000000004,0.06562499999999999,16.949472894833637,0
163,8052,8053,2003,0.11578947368421053,-0.1349272883211877,0.7005263157894737,0.12157894736842106,0.36578947368421055,0.1536842105263158,16.361906221481473,0
164,8400,8401,2003,0.2425,-0.11200504796942284,0.5975,0.06250000000000003,0.76875,-0.11125000000000002,17.420756966754578,0
165,9577,9578,2003,0.12090909090909091,-0.1281001585885963,0.665,0.18545454545454546,0.525909090909091,0.19590909090909092,16.692490270412033,0
166,5080,5081,2003,0.09095238095238095,-0.00326142743252137,0.5423809523809524,0.1957142857142857,0.5547619047619048,0.19714285714285715,17.675651292292436,0
167,10222,10223,2003,0.065,-0.13988138747335976,0.6640909090909091,0.19636363636363638,0.5895454545454546,0.21409090909090908,17.974636208068397,0
168,14614,14615,2003,0.08449999999999999,-0.06416058345822759,0.5855,0.14400000000000002,0.466,0.21699999999999997,17.149256002651903,0
169,2542,2543,2003,0.11823529411764706,-0.1261998822268025,0.6576470588235294,0.0988235294117647,0.5452941176470588,0.0341176470588235,16.7119516165887,0
170,8130,8131,2003,0.07875,-0.11538191497847325,0.634375,0.191875,0.518125,0.148125,17.026722568775927,0
171,10437,10438,2003,0.06958333333333336,-0.060276390578015836,0.6733333333333333,0.16875,0.44,0.19708333333333333,17.10863201959995,0
172,1680,1681,2003,0.12818181818181817,-0.03755719895147232,0.4868181818181818,0.14772727272727273,0.36954545454545457,0.2590909090909091,17.146856200172472,0
173,19043,19044,2003,0.15620689655172415,-0.14022918341225568,0.5727586206896552,0.09103448275862067,0.5224137931034483,0.19517241379310346,18.22382348901158,0
174,3288,3289,2003,0.1880952380952381,-0.1304563812913415,0.5557142857142857,0.21619047619047618,0.36523809523809525,0.14476190476190476,17.09662486905543,0
175,4668,4669,2003,0.11318181818181818,-0.13370084561326284,0.6163636363636363,0.14363636363636365,0.35363636363636364,0.18409090909090908,16.540701747111868,0
176,939,940,2003,0.156,-0.14195311673426483,0.5635,0.2885,0.33599999999999997,0.24000000000000002,16.641252136840517,0
177,1363,1364,2003,0.0538888888888889,-0.0951784561285346,0.5538888888888889,0.13,0.585,0.33999999999999997,16.57886992933257,0
178,12677,12678,2003,0.19695652173913045,-0.12026488504783463,0.38652173913043475,0.2126086956521739,0.44869565217391305,0.18826086956521737,19.81460108840561,0
179,2942,2943,2003,0.14227272727272727,-0.10121847606472498,0.5490909090909091,0.2204545454545455,0.4077272727272727,0.3163636363636364,17.104880010271533,0
180,22059,22060,2003,0.08636363636363639,-0.1278102311708811,0.5327272727272727,0.26272727272727275,0.48545454545454547,0.2640909090909091,17.354673640010002,0
