,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1
78,1,train,0.03,-0.129948749,0.76,0.22,0.77,0.18,16.49101601,0,False,0.5267581822974289,0.4732418177025711,0.4701747138861275,0.5298252861138725,0.519500160461532,0.480499839538468,0.3869546055037084,0.6130453944962916,0.47700900444288163,0.5229909955571184,0.5099255070229618,0.49007449297703826
79,1,train,0.25,-0.13298693,0.38,0.19,0.48,0.46,16.68302512,0,False,0.535237670861784,0.464762329138216,0.47231391565036485,0.5276860843496352,0.5398707947541233,0.46012920524587675,0.3864204487244798,0.6135795512755202,0.4770149598934931,0.5229850401065069,0.5094477455961393,0.4905522544038607
80,1,train,0.12,-0.135776371,0.48,0.22,0.29,0.36,18.69610325,0,False,0.5307188059868191,0.46928119401318097,0.4744853474440478,0.5255146525559522,0.5257235253902405,0.4742764746097595,0.38439571791182126,0.6156042820881787,0.47354942212250273,0.5264505778774973,0.5099383623080889,0.4900616376919111
81,1,train,0.24,0.299909432,0.29,0.05,0.46,0.66,16.26467793,0,False,0.534878601362063,0.46512139863793706,0.4724148448705412,0.5275851551294588,0.5551975565773055,0.44480244342269454,0.3903773572399981,0.6096226427600019,0.48548859880964645,0.5145114011903535,0.5092083413242245,0.49079165867577546
82,1,train,0.08,0.039798505,0.3,0.44,0.22,0.47,17.06112225,0,False,0.5357389240111694,0.46426107598883065,0.4738373656591205,0.5261626343408795,0.5441151542552531,0.4558848457447469,0.3850813459500988,0.6149186540499012,0.4769068639043841,0.5230931360956159,0.5094193163399159,0.49058068366008406
83,1,train,0.4,-0.147662587,0.94,0.02,0.29,-0.01,16.29505435,0,True,0.5091189101873864,0.4908810898126136,0.4705397864154399,0.5294602135845601,0.5018211408278865,0.49817885917211346,0.38607160594694556,0.6139283940530544,0.45973333601101773,0.5402666639889823,0.5096675951700478,0.4903324048299522
84,1,train,0.29,-0.143522844,0.8,0.01,0.17,0.02,16.47551769,0,True,0.5102389965576262,0.4897610034423738,0.47126635703254804,0.528733642967452,0.5059139288929828,0.49408607110701713,0.38538405870015957,0.6146159412998404,0.4611200321472858,0.5388799678527142,0.509403336085991,0.490596663914009
85,1,train,0.3,-0.140520197,0.78,0.01,0.35,0.1,16.61184858,0,True,0.5153282963257342,0.4846717036742659,0.4711689482223431,0.5288310517776569,0.5104045290930312,0.4895954709069687,0.3861695915321499,0.6138304084678501,0.4653378173739874,0.5346621826260126,0.5095957159938989,0.49040428400610114
86,1,train,0.1,-0.14465994,0.14,0.27,1.03,0.6,16.29883462,0,False,0.5518555719861696,0.44814442801383036,0.4714046338828658,0.5285953661171342,0.5603060788136307,0.43969392118636924,0.38758956575030945,0.6124104342496905,0.49295732856654795,0.507042671433452,0.5096202372798124,0.4903797627201876
87,1,train,0.16,-0.147840259,0.99,0.11,0.01,-0.49,17.34411524,0,True,0.4975100840058124,0.5024899159941876,0.4723548769315993,0.5276451230684007,0.48206934358684317,0.5179306564131568,0.3817041758236941,0.6182958241763059,0.4522872450831653,0.5477127549168347,0.5098174196717656,0.49018258032823436
