,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 10 proba 0,estm 10 proba 1,estm 11 proba 0,estm 11 proba 1,estm 12 proba 0,estm 12 proba 1,estm 13 proba 0,estm 13 proba 1,estm 14 proba 0,estm 14 proba 1,estm 15 proba 0,estm 15 proba 1,estm 16 proba 0,estm 16 proba 1,estm 17 proba 0,estm 17 proba 1,estm 18 proba 0,estm 18 proba 1,estm 19 proba 0,estm 19 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1,estm 6 proba 0,estm 6 proba 1,estm 7 proba 0,estm 7 proba 1,estm 8 proba 0,estm 8 proba 1,estm 9 proba 0,estm 9 proba 1
0,1,train,0.18625,-0.0574884302237279,0.6254166666666667,0.1325,0.2841666666666667,0.1495833333333333,17.039211607585727,0,0,0.8196060490769802,0.18039395092301982,0.80142265622581,0.19857734377419,0.6841524990106403,0.31584750098935965,0.49058511928702453,0.5094148807129755,0.6001668657224942,0.3998331342775058,0.5968203424858955,0.4031796575141045,0.634184993521088,0.36581500647891196,0.5843682899950358,0.4156317100049642,0.6924449592701195,0.3075550407298805,0.4639175545823171,0.5360824454176829,0.38239913322558183,0.6176008667744182,0.5116620317077124,0.4883379682922876,0.749161269071134,0.25083873092886594,0.4083185394866452,0.5916814605133548,0.25630227037397457,0.7436977296260254,0.7003388337628256,0.29966116623717437,0.529947832639821,0.470052167360179,0.7667182535974574,0.23328174640254265,0.37865567258918886,0.6213443274108111,0.49091850066214826,0.5090814993378517
1,1,train,0.145,-0.1316931588153794,0.5981818181818181,0.175,0.45,0.1863636363636363,16.230284662795906,0,0,0.8762994415320369,0.12370055846796314,0.8644235691907669,0.13557643080923307,0.7102797707823896,0.2897202292176104,0.6075298709507932,0.3924701290492067,0.6090737463436973,0.3909262536563027,0.6050537333414545,0.39494626665854554,0.6403101485953907,0.3596898514046093,0.6100653835441874,0.3899346164558126,0.7096927599399492,0.29030724006005076,0.5406544609876789,0.45934553901232117,0.45199052490934977,0.5480094750906502,0.5643751330246891,0.4356248669753109,0.7919667139390647,0.20803328606093535,0.44675314275007105,0.553246857249929,0.5277727903241618,0.47222720967583814,0.7582639821092358,0.24173601789076418,0.6604257942809733,0.3395742057190268,0.7816285991936848,0.21837140080631526,0.5475036370023605,0.45249636299763957,0.491042991080748,0.508957008919252
2,1,train,0.09,0.4457446533755123,0.5895238095238096,0.2552380952380952,0.4685714285714286,0.2414285714285714,16.79056433091813,0,0,0.9006244591261718,0.09937554087382819,0.9313153277343735,0.06868467226562643,0.7651730058952213,0.23482699410477864,0.7210105675707525,0.27898943242924745,0.8763367000604992,0.12366329993950073,0.7649468419511993,0.23505315804880061,0.7512688508183827,0.2487311491816173,0.7940807132165264,0.20591928678347357,0.7588840897440006,0.2411159102559995,0.6576576130660579,0.3423423869339422,0.6281773113456006,0.37182268865439944,0.6867007519268313,0.3132992480731687,0.831467328813688,0.16853267118631196,0.539265057560107,0.460734942439893,0.8291431154371657,0.17085688456283435,0.8585421707475973,0.14145782925240274,0.8266091289903643,0.17339087100963563,0.8375584392147339,0.162441560785266,0.7338290384386263,0.26617096156137365,0.4922536024012041,0.5077463975987959
3,1,train,0.2257894736842105,-0.0809264046676405,0.3189473684210527,0.251578947368421,0.6152631578947368,0.4536842105263158,19.481365923400684,0,0,0.9020418424824642,0.09795815751753574,0.934165779249913,0.06583422075008706,0.7559449297278511,0.24405507027214884,0.7267199256589361,0.2732800743410639,0.8587504121368179,0.14124958786318204,0.7600117331536623,0.2399882668463377,0.7543440053651799,0.24565599463482013,0.7886229711286656,0.2113770288713343,0.7531975108983431,0.24680248910165695,0.6691738482533266,0.3308261517466734,0.5954592506378864,0.40454074936211354,0.6919276710706095,0.30807232892939057,0.8358986219704018,0.1641013780295982,0.624703202816149,0.37529679718385106,0.8377298441805611,0.16227015581943896,0.8653419405155067,0.13465805948449328,0.8393110297181805,0.16068897028181955,0.8383623796207376,0.16163762037926238,0.7417720580012237,0.25822794199877636,0.4900812972669568,0.5099187027330432
4,1,train,0.1725,-0.1090135058048776,0.55875,0.225625,0.338125,0.16375,16.490227217093878,0,0,0.8717694555715676,0.1282305444284324,0.8612320340645155,0.1387679659354845,0.7091927026718459,0.2908072973281541,0.5928467414026238,0.40715325859737617,0.6556943276482359,0.34430567235176407,0.6392904541440559,0.36070954585594406,0.6591202897518773,0.34087971024812275,0.6217801404841914,0.3782198595158086,0.709830021125538,0.290169978874462,0.5358785832018598,0.4641214167981403,0.4463170158694517,0.5536829841305483,0.5517735067561353,0.4482264932438646,0.7921476812281063,0.20785231877189375,0.4350038186783761,0.5649961813216239,0.5297378059480239,0.4702621940519761,0.7611697924077923,0.23883020759220774,0.648387978550764,0.35161202144923603,0.7862847852947024,0.21371521470529758,0.5332001579123168,0.4667998420876832,0.49144335085594715,0.5085566491440529
5,1,train,0.07,0.1246676900246397,0.608,0.2765,0.43,0.157,16.478685720554438,0,0,0.8939143440062854,0.10608565599371454,0.9057821839063819,0.09421781609361808,0.7404860283362935,0.2595139716637065,0.6833647017498489,0.31663529825015113,0.7815839551120651,0.21841604488793487,0.712774845288308,0.28722515471169197,0.7142338799937605,0.28576612000623947,0.7372261558826143,0.26277384411738564,0.7384115175686752,0.26158848243132476,0.6118465665597346,0.3881534334402654,0.5678494681025978,0.4321505318974021,0.6343015610613612,0.3656984389386388,0.8196000362015595,0.18039996379844045,0.46838560861684597,0.531614391383154,0.7615343561741611,0.23846564382583893,0.824318245834725,0.17568175416527496,0.7718704418399844,0.2281295581600156,0.8186323838942754,0.1813676161057246,0.6753965037202327,0.3246034962797673,0.4915376483480419,0.5084623516519581
6,1,train,0.1533333333333333,-0.1342424741782053,0.5794444444444444,0.1744444444444444,0.3055555555555556,0.2261111111111111,16.888821005782525,0,0,0.8743440126726992,0.12565598732730077,0.8634732702367093,0.1365267297632907,0.7136063752106736,0.28639362478932645,0.5960997338461126,0.4039002661538874,0.6729867395098996,0.32701326049010043,0.6500021333133161,0.3499978666866839,0.6659462900915357,0.3340537099084643,0.6415619028147972,0.35843809718520275,0.7148902457867332,0.28510975421326684,0.5430195099002522,0.45698049009974784,0.4450954641383612,0.5549045358616388,0.559666713696997,0.44033328630300295,0.7963812366407984,0.20361876335920157,0.440422689622218,0.559577310377782,0.5132398646499133,0.48676013535008666,0.767854394249706,0.23214560575029397,0.6522931221595356,0.34770687784046445,0.7923501298798331,0.2076498701201669,0.5410127018278186,0.45898729817218137,0.4910676241783395,0.5089323758216605
7,1,train,0.1157142857142857,-0.1373762592179692,0.5957142857142858,0.2071428571428571,0.4747619047619048,0.2366666666666666,16.422326194007866,0,0,0.8903873015631685,0.10961269843683158,0.8868622386662592,0.11313776133374082,0.7259666790158494,0.2740333209841505,0.6570247562373757,0.3429752437626244,0.6723746633365013,0.32762533666349875,0.6515309758569137,0.3484690241430863,0.6711587835122825,0.3288412164877174,0.6594883677226281,0.3405116322773719,0.7237022861678043,0.2762977138321957,0.585954649573307,0.41404535042669294,0.5009017976846983,0.4990982023153016,0.5986323247091765,0.40136767529082357,0.8094495842813386,0.19055041571866138,0.46971391129035855,0.5302860887096414,0.6764585060504815,0.32354149394951853,0.7973475422767272,0.20265245772327276,0.7273949614197794,0.2726050385802206,0.8007583443619113,0.19924165563808877,0.6306013484499002,0.3693986515500998,0.4909220908592007,0.5090779091407993
8,1,train,0.17,-0.1492971639723628,0.79,0.01,0.4,-0.01,16.2727718212627,1,1,0.07303659100915616,0.9269634089908438,0.11367783584728497,0.886322164152715,0.32501374476494604,0.674986255235054,0.07196680594830018,0.9280331940516998,0.11749184203850349,0.8825081579614965,0.08988327454249256,0.9101167254575074,0.24749337886565315,0.7525066211343469,0.17570104642105955,0.8242989535789405,0.3738713335890491,0.6261286664109509,0.09400145847501651,0.9059985415249835,0.11049771757437354,0.8895022824256265,0.21884427101731485,0.7811557289826851,0.11298726494397027,0.8870127350560297,0.340913251316714,0.659086748683286,0.01999278413563088,0.9800072158643691,0.09067980746878912,0.9093201925312109,0.06693999219330893,0.9330600078066911,0.318898054493849,0.681101945506151,0.03535228631655307,0.9646477136834469,0.4900003689366298,0.5099996310633702
9,1,train,0.09,-0.1501144524033595,0.51,0.15,0.29,0.15,16.66494463177803,1,0,0.8698212170050976,0.13017878299490238,0.8574229293729946,0.1425770706270054,0.7098624271992839,0.2901375728007161,0.5730753133375459,0.42692468666245403,0.6480217768035685,0.35197822319643146,0.6366553492383735,0.3633446507616264,0.6598854615105895,0.34011453848941053,0.6271922829408649,0.37280771705913507,0.7101282991432861,0.2898717008567139,0.5294320241075654,0.47056797589243465,0.42892674378486617,0.5710732562151338,0.546929740976684,0.453070259023316,0.7909812143749013,0.20901878562509865,0.43198835314535466,0.5680116468546453,0.49437054955695214,0.5056294504430479,0.7591464408710664,0.24085355912893358,0.6438539117355966,0.35614608826440347,0.78580188612709,0.21419811387290996,0.5192031603022341,0.4807968396977659,0.49118244500994335,0.5088175549900567
