,0
0,0.09572685276029082
1,0.08665982310301718
2,0.07786755494977286
3,0.07157975418391739
4,0.06550169703405755
5,0.060933389661152464
6,0.0519627021550003
7,0.05849766875883603
8,0.04983731376253258
9,0.04236354908342356
10,0.046228412131431335
11,0.034491243331395006
12,0.03431440083003908
13,0.03466620308944645
14,0.03973868608279486
15,0.033295892396361784
16,0.0261432862428062
17,0.033065122836915026
18,0.03297980597212574
19,0.024146641634683712
