,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 10 proba 0,estm 10 proba 1,estm 11 proba 0,estm 11 proba 1,estm 12 proba 0,estm 12 proba 1,estm 13 proba 0,estm 13 proba 1,estm 14 proba 0,estm 14 proba 1,estm 15 proba 0,estm 15 proba 1,estm 16 proba 0,estm 16 proba 1,estm 17 proba 0,estm 17 proba 1,estm 18 proba 0,estm 18 proba 1,estm 19 proba 0,estm 19 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1,estm 6 proba 0,estm 6 proba 1,estm 7 proba 0,estm 7 proba 1,estm 8 proba 0,estm 8 proba 1,estm 9 proba 0,estm 9 proba 1
0,1,train,0.08,-0.150718535156705,0.82,0.06,0.23,0.06,17.63886194350741,1,1,0.039586297605444076,0.9604137023945559,0.3080242657637937,0.6919757342362063,0.36652727997320933,0.6334727200267907,0.13217978788025198,0.867820212119748,0.2251124278378338,0.7748875721621662,0.2503631071258211,0.7496368928741789,0.45731379373419323,0.5426862062658068,0.40946632832307095,0.590533671676929,0.16823250535989231,0.8317674946401077,0.46504032030663345,0.5349596796933666,0.229350191624917,0.770649808375083,0.14840291447861798,0.851597085521382,0.0961313251202901,0.9038686748797099,0.41413757694025644,0.5858624230597436,0.5475136997987592,0.4524863002012408,0.09668991566196317,0.9033100843380368,0.052949622137507424,0.9470503778624926,0.41448180053217853,0.5855181994678215,0.4793195534367043,0.5206804465632957,0.1851316234463949,0.8148683765536051
1,1,train,0.2,-0.1439670220310796,0.58,0.05,0.27,0.16,17.86456815514316,1,1,0.4073123168815411,0.5926876831184589,0.7493348919476015,0.25066510805239856,0.5970558628560638,0.40294413714393623,0.30356264994792104,0.696437350052079,0.4485545491553409,0.5514454508446591,0.4617328428533749,0.5382671571466251,0.4573876022278046,0.5426123977721954,0.5615273414931328,0.4384726585068673,0.36898183222701675,0.6310181677729833,0.4650545032508495,0.5349454967491505,0.32995663220814664,0.6700433677918534,0.293271125124276,0.706728874875724,0.39077103696995463,0.6092289630300454,0.5997975200385475,0.4002024799614526,0.7720385276476865,0.22796147235231345,0.4562425933990526,0.5437574066009474,0.24718816419946976,0.7528118358005302,0.48225816208521555,0.5177418379147845,0.6267309880298186,0.3732690119701813,0.5411311177075866,0.45886888229241335
2,1,train,0.25,-0.1474316142929137,0.75,0.33,0.27,0.03,16.3269106369231,1,1,0.06941535013797984,0.9305846498620202,0.38150672013889375,0.6184932798611062,0.388577867130913,0.611422132869087,0.19156130327217025,0.8084386967278298,0.2255931268728809,0.7744068731271191,0.2849696692482945,0.7150303307517055,0.4576597497037658,0.5423402502962342,0.41067495623841666,0.5893250437615833,0.22508485975180925,0.7749151402481907,0.46544645482327607,0.5345535451767239,0.253357384855345,0.746642615144655,0.19134649091543965,0.8086535090845604,0.12522226267990044,0.8747777373200996,0.4542038629502779,0.5457961370497221,0.6128456777053308,0.3871543222946692,0.11797075272149493,0.8820292472785051,0.0714732596048977,0.9285267403951023,0.42530979315385553,0.5746902068461445,0.5289439976809207,0.4710560023190793,0.22442963959614137,0.7755703604038586
3,1,train,0.22,-0.1468986000987854,0.9,0.01,0.27,0.07,18.37746042784001,1,1,0.0223432177503895,0.9776567822496105,0.19799991064120637,0.8020000893587936,0.3225524415318447,0.6774475584681553,0.1028459702219624,0.8971540297780376,0.1684831956880234,0.8315168043119766,0.19921470061777158,0.8007852993822284,0.457167336470943,0.542832663529057,0.3865843619239182,0.6134156380760818,0.12277217953097208,0.8772278204690279,0.46487709940924116,0.5351229005907588,0.20491631693103718,0.7950836830689628,0.11993835424484012,0.8800616457551599,0.07541932784055605,0.924580672159444,0.36661952512211826,0.6333804748778817,0.4225986048098508,0.5774013951901492,0.05762567615361325,0.9423743238463868,0.040380532621771215,0.9596194673782288,0.40047339248679636,0.5995266075132036,0.43400478214174587,0.5659952178582541,0.11582512375836973,0.8841748762416303
4,1,train,0.1319512195121951,-0.122956729195212,0.55,0.3217073170731707,0.4380487804878049,0.2434146341463414,16.529546530989265,0,0,0.8331280904223004,0.16687190957769962,0.8922908772061569,0.10770912279384315,0.702089807365724,0.29791019263427604,0.5914683046522391,0.4085316953477609,0.6053965582744976,0.39460344172550244,0.634747428337317,0.365252571662683,0.4576889586431757,0.5423110413568243,0.6327617597969719,0.36723824020302814,0.576216788577931,0.42378321142206893,0.46543655395569905,0.534563446044301,0.45765104681426716,0.5423489531857328,0.5238533032523877,0.47614669674761234,0.6779258208338933,0.3220741791661067,0.6996213701362102,0.3003786298637899,0.8139944668414543,0.1860055331585457,0.7327118265007282,0.2672881734992718,0.6466019013712154,0.35339809862878463,0.5394294197835121,0.46057058021648783,0.7209795634288492,0.2790204365711508,0.7474616367516602,0.2525383632483398
5,1,train,0.1175,-0.1359649445424123,0.6029545454545454,0.3065909090909091,0.4538636363636363,0.0843181818181818,16.75045822837815,0,0,0.6083685974707222,0.3916314025292777,0.8289716059333662,0.17102839406663384,0.6084381160363795,0.39156188396362046,0.4450994838696596,0.5549005161303404,0.4775283899850139,0.5224716100149861,0.5557186831373098,0.4442813168626903,0.457599255917268,0.542400744082732,0.5910184437309175,0.4089815562690825,0.4653294578226461,0.5346705421773539,0.46535933732828816,0.5346406626717118,0.3667613357774171,0.6332386642225829,0.40584030825340045,0.5941596917465995,0.5302977612334722,0.46970223876652784,0.6450274884494787,0.3549725115505213,0.7948756392037752,0.2051243607962248,0.5644819103190919,0.4355180896809081,0.40427824621512354,0.5957217537848765,0.5012767227081099,0.49872327729189014,0.6655165479293562,0.3344834520706438,0.6387778448860462,0.36122215511395384
6,1,train,0.16,-0.1493149311121671,0.97,0.03,0.2,-0.26,16.17421933520575,1,1,0.005892796674211498,0.9941072033257885,0.023893200841210605,0.9761067991587894,0.05662068176660473,0.9433793182333953,0.03177061744587195,0.968229382554128,0.027602750033074774,0.9723972499669252,0.03648529295521119,0.9635147070447888,0.4574801107162585,0.5425198892837415,0.10440332972175592,0.8955966702782441,0.036326819037714286,0.9636731809622857,0.46541029746394524,0.5345897025360548,0.13540300086280344,0.8645969991371966,0.059317485987243845,0.9406825140127562,0.03595976402417467,0.9640402359758253,0.11412387199879293,0.8858761280012071,0.050645551188555404,0.9493544488114446,0.008607681110349819,0.9913923188896502,0.02357103759010215,0.9764289624098978,0.3005474490260811,0.6994525509739189,0.09135512979158478,0.9086448702084152,0.015476488614442396,0.9845235113855576
7,1,train,0.2241666666666666,0.2554353195791031,0.5583333333333333,0.125,0.3558333333333333,0.1780555555555555,16.996286678128733,0,0,0.8317746591713207,0.1682253408286793,0.8925473256395452,0.10745267436045479,0.7419190316949155,0.25808096830508453,0.6047905700612222,0.39520942993877783,0.6562144711447457,0.34378552885525426,0.6443663643077511,0.355633635692249,0.45762715680035326,0.5423728431996467,0.649688458933391,0.350311541066609,0.5933596019940729,0.4066403980059271,0.4652264308021845,0.5347735691978155,0.496759942254819,0.503240057745181,0.5321587170200011,0.4678412829799989,0.6758351029864949,0.3241648970135052,0.7054938186488161,0.2945061813511839,0.8154784906011924,0.18452150939880765,0.7664476018121076,0.23355239818789242,0.6301421118424129,0.36985788815758713,0.5376065786315283,0.4623934213684717,0.7271913559513744,0.2728086440486256,0.7531688549458604,0.24683114505413964
8,1,train,0.1583333333333333,-0.1321455815325546,0.5927083333333333,0.2233333333333333,0.4272916666666667,0.1495833333333333,16.456362333840744,0,0,0.6101734442797732,0.38982655572022684,0.8272889375859229,0.17271106241407705,0.6196967620097917,0.3803032379902083,0.4424120281582382,0.5575879718417618,0.48104583424423,0.51895416575577,0.5499725744750821,0.450027425524918,0.45764908244662483,0.5423509175533752,0.5954228217060119,0.4045771782939881,0.4646273799151841,0.5353726200848159,0.4654465681120167,0.5345534318879833,0.3758506360390189,0.6241493639609811,0.40433025446380344,0.5956697455361966,0.5384406435518965,0.4615593564481036,0.6376755444967419,0.3623244555032581,0.7916369740977318,0.20836302590226813,0.5728632616799356,0.4271367383200643,0.42053498165806413,0.5794650183419359,0.5009207359834801,0.4990792640165199,0.6718716684026349,0.3281283315973651,0.6324544212904417,0.3675455787095583
9,1,train,0.09425,0.0194791155273973,0.575,0.1947499999999999,0.55625,0.20825,17.30984865926617,0,0,0.8650328112409799,0.13496718875902017,0.9078201170577849,0.09217988294221516,0.7330812190149534,0.26691878098504657,0.6243488847150369,0.3756511152849631,0.6518665700561381,0.34813342994386187,0.6711993731768203,0.3288006268231797,0.4574794959524354,0.5425205040475646,0.6527445241274586,0.34725547587254135,0.6030542773390587,0.3969457226609413,0.46517993202382535,0.5348200679761747,0.4864944469599408,0.5135055530400592,0.5598694216164394,0.4401305783835606,0.7192122985205498,0.28078770147945026,0.7204008566381772,0.2795991433618228,0.8184807651648119,0.1815192348351881,0.7838559953969975,0.2161440046030026,0.6928839573788959,0.3071160426211041,0.554355124631937,0.44564487536806296,0.7320761143719074,0.26792388562809255,0.7810148534890607,0.21898514651093925
