,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,total_proba,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1,estm 6 proba 0,estm 6 proba 1,estm 7 proba 0,estm 7 proba 1,estm 8 proba 0,estm 8 proba 1,estm 9 proba 0,estm 9 proba 1,estm 10 proba 0,estm 10 proba 1,estm 11 proba 0,estm 11 proba 1,estm 12 proba 0,estm 12 proba 1,estm 13 proba 0,estm 13 proba 1
1688,26.0,test,0.21,-0.14503305,0.63,0.22,0.26,0.0,17.22812185,0.0,1.0,0.5827745245931766,0.3215304735895568,0.6784695264104432,0.2636105111854745,0.7363894888145255,0.6859656156933509,0.3140343843066491,0.24134763993331132,0.7586523600666887,0.4805548213155617,0.5194451786844383,0.1717974625922457,0.8282025374077543,0.6787633012242895,0.3212366987757105,0.4979745535673499,0.5020254464326501,0.3221220483980055,0.6778779516019945,0.6042140479804097,0.39578595201959027,0.5560724224712346,0.44392757752876544,0.3438854474117833,0.6561145525882167,0.39424124463806476,0.6057587553619352,0.44863282801210524,0.5513671719878948
1689,26.0,test,0.27,-0.155320224,0.98,0.12,-0.14,-0.06,16.19993146,0.0,1.0,0.5111492207164546,0.38775462182633225,0.6122453781736678,0.8250364825259267,0.1749635174740734,0.31001716660741696,0.689982833392583,0.6148376856393848,0.3851623143606152,0.38721535325894607,0.6127846467410539,0.40349341520327686,0.5965065847967231,0.5642805197126344,0.43571948028736557,0.636481667121579,0.36351833287842095,0.3347296954340152,0.6652703045659848,0.5284667944545551,0.4715332055454448,0.4396440541573574,0.5603559458426426,0.7933961868310657,0.20660381316893428,0.3546657823946945,0.6453342176053055,0.4670521211806353,0.5329478788193647
1690,26.0,test,0.31,-0.133306738,0.85,0.07,0.13,0.11,15.89629482,0.0,1.0,0.5335603425396593,0.14877553161868018,0.8512244683813198,0.7234798791100845,0.27652012088991557,0.4642311521369493,0.5357688478630507,0.8045177179129079,0.195482282087092,0.5081131398893411,0.49188686011065885,0.47538124686000727,0.5246187531399927,0.5783860469243206,0.4216139530756794,0.582846885541537,0.4171531144584631,0.4334913525274733,0.5665086474725267,0.3634128609437539,0.6365871390562461,0.5622730524498274,0.43772694755017266,0.671168489884538,0.328831510115462,0.503530708122725,0.49646929187727495,0.48220574540629,0.51779425459371
1691,26.0,test,0.01,-0.134532671,0.74,0.24,0.29,0.21,16.53593548,0.0,0.0,0.4384475775722833,0.78024365457703,0.21975634542296996,0.6252283162891598,0.37477168371084024,0.4194847541697002,0.5805152458302998,0.4495638656393446,0.5504361343606554,0.6997936638995157,0.3002063361004843,0.4623879898219294,0.5376120101780706,0.26571112401570085,0.7342888759842991,0.449371077477389,0.550628922522611,0.4921211101938958,0.5078788898061042,0.5445860707661964,0.45541392923380364,0.43691141276415535,0.5630885872358447,0.433066685502177,0.566933314497823,0.6420489404126484,0.3579510595873517,0.48570276472211826,0.5142972352778817
1692,26.0,test,0.15,-0.13211634,0.33,0.07,0.75,0.34,18.90930027,0.0,0.0,0.37745681739638665,0.9065937226230203,0.09340627737697976,0.7681657987821423,0.23183420121785772,0.4446466310403615,0.5553533689596385,0.5821893318358151,0.41781066816418494,0.4440484874469828,0.5559515125530172,0.3497564559951062,0.6502435440048938,0.6838082244577903,0.3161917755422096,0.4031389682655877,0.5968610317344123,0.6550356006491427,0.3449643993508573,0.4734111157701857,0.5265888842298143,0.6431805795515599,0.35681942044844006,0.4611053586893481,0.5388946413106519,0.3150213928287563,0.6849786071712437,0.40688289608464523,0.5931171039153548
1693,26.0,test,0.09,-0.142243609,0.6,0.06,0.34,0.29,16.28538775,0.0,0.0,0.4334249990863534,0.793240240988691,0.2067597590113091,0.7881926440381448,0.2118073559618552,0.29031442395460305,0.709685576045397,0.5108566607931222,0.48914333920687786,0.307085137373333,0.692914862626667,0.5856202764837848,0.4143797235162152,0.4724826225743832,0.5275173774256168,0.5642412306575815,0.4357587693424186,0.5566352795783273,0.44336472042167274,0.4989356778123013,0.5010643221876987,0.4404658611973101,0.5595341388026899,0.4342875828818119,0.5657124171181881,0.5747905498680288,0.42520945013197115,0.47820259744643023,0.5217974025535698
1694,26.0,test,0.13,-0.121722563,0.35,0.08,0.8,0.34,18.88663954,0.0,0.0,0.391513974579833,0.8720025645870897,0.12799743541291028,0.736182908594196,0.26381709140580406,0.4147800301600105,0.5852199698399895,0.5832392500348088,0.4167607499651912,0.4372828060195174,0.5627171939804826,0.4254484994777371,0.5745515005222629,0.6801329262466161,0.31986707375338386,0.4288976318451446,0.5711023681548554,0.6443452329196186,0.35565476708038135,0.49398672399475374,0.5060132760052463,0.6517521328156218,0.34824786718437817,0.32970084830960233,0.6702991516903977,0.3388027258602858,0.6611972741397142,0.4147371410172309,0.5852628589827691
1695,26.0,test,0.21,-0.139525237,0.63,0.07,1.52,0.32,16.19741936,0.0,0.0,0.43289038419653303,0.7907297428362172,0.20927025716378284,0.4315651556515556,0.5684348443484444,0.7343752203164431,0.26562477968355686,0.6132374390766469,0.3867625609233532,0.24636692533269422,0.7536330746673058,0.7695028978463989,0.2304971021536011,0.28302524666658935,0.7169747533334107,0.4603478927900879,0.5396521072099121,0.6575549007414934,0.3424450992585067,0.5714732878890167,0.4285267121109833,0.17800097528017145,0.8219990247198286,0.6505828938908339,0.3494171061091661,0.3181044471706569,0.6818955528293431,0.34415553798493914,0.6558444620150609
1696,26.0,test,0.13,-0.139933881,0.38,0.19,0.34,0.41,15.96610452,0.0,0.0,0.31415539520394753,0.8198888332545544,0.1801111667454456,0.9660153407614147,0.033984659238585235,0.5542820683304888,0.44571793166951124,0.7781863384342842,0.22181366156571578,0.5930596195538766,0.40694038044612335,0.7571971577401044,0.24280284225989554,0.35123694596831756,0.6487630540316824,0.7471460202352759,0.2528539797647241,0.45931688305676754,0.5406831169432325,0.640813178425357,0.35918682157464293,0.7191115482255738,0.28088845177442623,0.6773950371438247,0.3226049628561754,0.47898083222407895,0.521019167775921,0.5065975800974198,0.4934024199025801
1697,26.0,test,0.04,-0.135438795,0.27,0.41,0.15,0.18,17.3093856,0.0,0.0,0.40622419547768557,0.9545630680853616,0.04543693191463834,0.5989063123794143,0.4010936876205858,0.4199283000216325,0.5800716999783675,0.6354375367862695,0.3645624632137306,0.6174393607443143,0.38256063925568573,0.4531706916689757,0.5468293083310243,0.6302023741153414,0.3697976258846586,0.32257684517707585,0.6774231548229241,0.37459924273882106,0.6254007572611789,0.3611305024582794,0.6388694975417206,0.23393558527230596,0.766064414727694,0.532138474232585,0.46786152576741497,0.4066866404132451,0.5933133595867549,0.43033058078998454,0.5696694192100155
1698,26.0,test,0.08,-0.140609033,0.64,0.31,0.5,0.28,17.6345252,0.0,0.0,0.3628750385977196,0.9703050720803659,0.02969492791963416,0.5974258308294197,0.4025741691705803,0.655366521101747,0.34463347889825297,0.4864552605465915,0.5135447394534085,0.5194551463619203,0.48054485363807975,0.5845734479264457,0.4154265520735543,0.6130523628936801,0.3869476371063199,0.5288306344376834,0.4711693655623166,0.5521769507574288,0.4478230492425712,0.36945088696417683,0.6305491130358232,0.5361868877306113,0.4638131122693887,0.268214257076843,0.731785742923157,0.5936516987189487,0.40634830128105126,0.5046056466799804,0.4953943533200195
1699,26.0,test,0.02,-0.12472521,0.62,0.32,0.44,0.37,17.05626634,0.0,0.0,0.3792474788259643,0.9531961741564261,0.046803825843573885,0.77395978200889,0.22604021799111,0.6615471688898971,0.33845283111010294,0.35487353004727595,0.645126469952724,0.40359252584001226,0.5964074741599877,0.48510256058614976,0.5148974394138502,0.4541280815328944,0.5458719184671056,0.5794955919535525,0.42050440804644745,0.5642326484109205,0.43576735158907953,0.43308730508154647,0.5669126949184535,0.40628350611190145,0.5937164938880986,0.3296082016902735,0.6703917983097265,0.564943235446491,0.43505676455350895,0.5428041508278232,0.45719584917217687
1700,26.0,test,0.26,-0.146436654,0.78,0.01,0.39,0.0,15.89746394,0.0,1.0,0.5493742273679152,0.23109053991537776,0.7689094600846222,0.3631237532596805,0.6368762467403195,0.6120441241944083,0.3879558758055916,0.4861372823187793,0.5138627176812207,0.5843990858759498,0.4156009141240502,0.3846827386226994,0.6153172613773006,0.5779410567124306,0.42205894328756943,0.5469209473647596,0.4530790526352404,0.5699458583242705,0.43005414167572953,0.3730712892575002,0.6269287107424998,0.41923343483672293,0.5807665651632771,0.7040273092632814,0.2959726907367186,0.5777136903906922,0.4222863096093078,0.5257027136399364,0.47429728636006363
