,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,total_proba,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1,estm 6 proba 0,estm 6 proba 1,estm 7 proba 0,estm 7 proba 1,estm 8 proba 0,estm 8 proba 1,estm 9 proba 0,estm 9 proba 1,estm 10 proba 0,estm 10 proba 1,estm 11 proba 0,estm 11 proba 1,estm 12 proba 0,estm 12 proba 1,estm 13 proba 0,estm 13 proba 1,estm 14 proba 0,estm 14 proba 1,estm 15 proba 0,estm 15 proba 1,estm 16 proba 0,estm 16 proba 1,estm 17 proba 0,estm 17 proba 1,estm 18 proba 0,estm 18 proba 1
0,12.0,train,-0.624787203445006,-0.12837262176499697,-0.44567156347645553,-0.09428675194178328,-0.28182167011092046,0.6783896700220298,0.06947568753139993,0.0,0.0,0.4515204244034498,0.8287286236128977,0.1712713763871023,0.5087105396917576,0.4912894603082424,0.3453616718794241,0.6546383281205759,0.6374455174774702,0.3625544825225297,0.37059229396503623,0.6294077060349638,0.31755831770399356,0.6824416822960064,0.6093508133384764,0.39064918666152354,0.5238366330374385,0.47616336696256145,0.5147151631685878,0.48528483683141216,0.2961878915183547,0.7038121084816453,0.5872643873847051,0.4127356126152949,0.463440282514036,0.536559717485964,0.4481449836386413,0.5518550163613587,0.47610781114649137,0.5238921888535086,0.5966595542474541,0.4033404457525459,0.4791582924224611,0.5208417075775389,0.4243854716011609,0.5756145283988391,0.6526541064799922,0.3473458935200077,0.6234069858030828,0.3765930141969172
1,12.0,train,0.4536947034073216,-0.15399945272646928,-0.19244908422846954,-0.8175089969497806,-0.31299280235865634,0.14732208258814158,0.9138841256940353,0.0,0.0,0.45311968031321515,0.7066906161703277,0.29330938382967237,0.5163680961891124,0.48363190381088766,0.642990368654214,0.357009631345786,0.449293507223696,0.550706492776304,0.38689227810083315,0.6131077218991668,0.6390871911860396,0.3609128088139603,0.46195523766578717,0.5380447623342128,0.6682264606087163,0.33177353939128373,0.49245854309515824,0.5075414569048418,0.2962474392824117,0.7037525607175883,0.4087702780537298,0.5912297219462702,0.4785557729768164,0.5214442270231836,0.41301965554439957,0.5869803444556004,0.4007143182409296,0.5992856817590704,0.6642587720625202,0.3357412279374799,0.4694892629016417,0.5305107370983583,0.5228094132984459,0.4771905867015541,0.4972051996660236,0.5027948003339764,0.5305047582689721,0.46949524173102786
2,12.0,train,-0.4450402189696181,-0.09840894346846382,-0.5722828031004485,0.9905466155702126,3.4898853318651444,1.2802662691137696,0.2916458792070177,0.0,0.0,0.2809803140399797,0.9618438091156166,0.038156190884383386,0.5916657995985626,0.4083342004014374,0.8665197202489123,0.1334802797510877,0.5362688402276845,0.46373115977231544,0.5158226455475448,0.4841773544524553,0.5465336153747549,0.45346638462524513,0.7738970806034872,0.2261029193965128,0.5627649826524479,0.43723501734755205,0.6050996144074495,0.3949003855925505,0.43936736242298924,0.5606326375770108,0.8317875652482436,0.1682124347517564,0.6751432724536366,0.32485672754636347,0.8497318600812631,0.15026813991873683,0.4670295966841752,0.5329704033158248,0.7316765165243506,0.26832348347564944,0.6381195333946357,0.3618804666053644,0.4782145150350784,0.5217854849649216,0.5852902908614845,0.4147097091385154,0.47479593095201733,0.5252040690479827
3,12.0,train,-0.5049558804614142,1.1863330444330584,-1.3741539873857367,1.5932318197435436,0.7468256940643699,1.5280978099162508,-0.795786115699326,0.0,0.0,0.2148487141290697,0.9983836303117418,0.0016163696882581721,0.7950434128642657,0.2049565871357343,0.9578696142518467,0.042130385748153344,0.7661724296909214,0.23382757030907864,0.9233645552531671,0.07663544474683294,0.6034499859610557,0.3965500140389443,0.7380453606196138,0.26195463938038616,0.7656501199724266,0.2343498800275734,0.6843001168518075,0.31569988314819253,0.6016744916793115,0.3983255083206885,0.5339866494444123,0.4660133505555877,0.4516352877274439,0.5483647122725561,0.8083036214578001,0.19169637854219984,0.6056415028342803,0.3943584971657197,0.5528103252159944,0.4471896747840056,0.3952959895003021,0.6047040104996979,0.6488406038299269,0.3511593961700731,0.7657993126162819,0.23420068738371816,0.5883011620994945,0.41169883790050554
4,12.0,train,-0.5049558804614142,-0.12758410457203917,-0.27685657731113156,0.6892040134835471,-0.31299280235865634,0.3951536233906227,0.059765736558030066,0.0,0.0,0.47836637513747,0.6552530932881352,0.3447469067118648,0.47925503520688995,0.52074496479311,0.38047858665450196,0.619521413345498,0.6297434844494056,0.3702565155505943,0.37160628919094796,0.628393710809052,0.35045899516182255,0.6495410048381774,0.7672215052632709,0.23277849473672907,0.5121650301381653,0.4878349698618347,0.5319732223687248,0.46802677763127515,0.38448749676834626,0.6155125032316537,0.5130527418187508,0.4869472581812492,0.3778883154922178,0.6221116845077822,0.379768501017977,0.620231498982023,0.4440817649231309,0.5559182350768691,0.5170023966155943,0.4829976033844056,0.6210453586664065,0.37895464133359347,0.41481752750533873,0.5851824724946613,0.6431360393021357,0.35686396069786425,0.6061728679692235,0.3938271320307765
5,12.0,train,-0.4450402189696181,-0.1351735901821886,-0.7410977892657721,1.4726947789088776,-0.37533506685412854,0.3951536233906227,0.11297415973842684,0.0,0.0,0.46574785497458826,0.6778560602988746,0.32214393970112537,0.6954398862313305,0.3045601137686695,0.34571930228654923,0.6542806977134508,0.5631159972534918,0.4368840027465082,0.35031858767400825,0.6496814123259917,0.42203050696470135,0.5779694930352987,0.5985082792772167,0.40149172072278333,0.5198975137765353,0.48010248622346474,0.5629713640083029,0.43702863599169706,0.4425254118468681,0.5574745881531319,0.48582111603357314,0.5141788839664269,0.38752349794691665,0.6124765020530833,0.4291378932062647,0.5708621067937353,0.41616069912569,0.58383930087431,0.5199564412617134,0.48004355873828664,0.6123606651118342,0.3876393348881658,0.4091938608502428,0.5908061391497572,0.6423586321581658,0.35764136784183415,0.6040022219765834,0.3959977780234166
6,12.0,train,-0.3252088959860262,0.04899461168369981,-1.1631352546790819,0.38786141139688146,-0.40650619910186464,1.3510752807716215,-0.26280626590982475,0.0,0.0,0.2864053456564274,0.976551448800926,0.02344855119907392,0.719914442659283,0.2800855573407171,0.8299462494200304,0.17005375057996966,0.7221608756356699,0.2778391243643301,0.46882020238560596,0.531179797614394,0.4782791988333721,0.5217208011666279,0.8314380679975861,0.16856193200241384,0.6427336053931778,0.3572663946068222,0.5730627603457381,0.42693723965426195,0.5327268786202114,0.4672731213797886,0.6181614122376344,0.38183858776236557,0.3873906300492098,0.6126093699507902,0.6023420637739348,0.39765793622606516,0.5387864564542768,0.46121354354572325,0.6159828048274217,0.38401719517257826,0.36211734951989494,0.6378826504801051,0.46862969231628737,0.5313703076837126,0.6860036829156773,0.31399631708432274,0.6477122135949724,0.3522877864050276
7,12.0,train,-1.044196833887578,0.4798703334765953,-1.838395199340377,1.8945744218302087,0.5597989005779537,1.6697158332319544,1.3886438545848656,0.0,0.0,0.18592394109275948,0.989239079945525,0.01076092005447508,0.9632221714205672,0.03677782857943277,0.9405338480807879,0.059466151919212173,0.7703811433575395,0.22961885664246048,0.8648812224535903,0.1351187775464097,0.6645795928124061,0.33542040718759386,0.8352372208211847,0.16476277917881535,0.5711309660743666,0.4288690339256334,0.6521109249308887,0.3478890750691112,0.6987707282069759,0.3012292717930241,0.5769451273624453,0.42305487263755465,0.47787625830643743,0.5221237416935626,0.8878823619550088,0.11211763804499116,0.5516159966311489,0.44838400336885104,0.5036365442769504,0.4963634557230496,0.6249776631974634,0.3750223368025366,0.5757090922151153,0.4242909077848847,0.6314037655558355,0.36859623444416445,0.6880778487117526,0.3119221512882474
8,12.0,train,-0.804534187920394,-0.07692183193070948,-0.023634098063146015,-0.7572404765324475,0.6844834295688977,0.4659626350484745,-0.8391666666578239,0.0,0.0,0.42858595402292293,0.7696068283027785,0.2303931716972215,0.6948218818893426,0.30517811811065737,0.26795956252306374,0.7320404374769363,0.3993185449618498,0.6006814550381502,0.5721416293633261,0.42785837063667387,0.6187727762657336,0.3812272237342664,0.6751098662263708,0.3248901337736292,0.6796265146701903,0.32037348532980964,0.49212180485749935,0.5078781951425007,0.4186529453846346,0.5813470546153654,0.43973156700551674,0.5602684329944833,0.534435395976961,0.465564604023039,0.6193793096554437,0.38062069034455626,0.4858986620239255,0.5141013379760745,0.5071476057208923,0.4928523942791076,0.5894622926469923,0.4105377073530076,0.45847433585658093,0.5415256641434191,0.637641187379528,0.3623588126204719,0.49916799151599844,0.5008320084840016
9,12.0,train,0.21403205744013762,-0.13817981302051263,-0.3190603238524625,0.14678732972754902,0.2792587103483288,0.005704059272438085,3.627754581618545,0.0,0.0,0.34806317740717174,0.8701161192942549,0.12988388070574508,0.49091459893483325,0.5090854010651668,0.861436781630373,0.138563218369627,0.7552553766056176,0.24474462339438247,0.6626087941431849,0.33739120585681515,0.521989651460502,0.4780103485394979,0.34516405234295866,0.6548359476570413,0.7547055006068011,0.24529449939319886,0.5334315462157186,0.46656845378428136,0.27753016593124435,0.7224698340687556,0.7620037228267106,0.23799627717328944,0.5504742095804,0.4495257904196,0.6332248138803818,0.3667751861196182,0.3514265684010559,0.6485734315989441,0.6268130459343118,0.37318695406568825,0.4992534747239955,0.5007465252760045,0.5153400617788104,0.4846599382211896,0.5658472586381182,0.43415274136188176,0.43174220279901854,0.5682577972009815
