,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,total_proba,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1,estm 6 proba 0,estm 6 proba 1,estm 7 proba 0,estm 7 proba 1,estm 8 proba 0,estm 8 proba 1,estm 9 proba 0,estm 9 proba 1
0,24.0,train,-0.6321395645529206,-0.1038905363400868,-0.4421245810965364,-0.09476173686459595,-0.2785775577976805,0.6642770219079437,0.0687250544378076,0.0,0.0,0.37075097623004893,0.878588448863351,0.12141155113664905,0.6904415097584241,0.3095584902415759,0.5555579516953999,0.44444204830460005,0.44078770789735966,0.5592122921026403,0.551153520557463,0.44884647944253697,0.610343481739327,0.3896565182606731,0.4075508019371423,0.5924491980628577,0.3432526518126966,0.6567473481873034,0.502743751766079,0.497256248233921,0.5856358015127588,0.41436419848724115
1,24.0,train,0.43838740029731094,-0.1213196105385721,-0.19144495720727792,-0.8129559531015349,-0.3093671687540739,0.13834072516539253,0.9201736724722089,0.0,0.0,0.48818064928590404,0.5450969046914289,0.45490309530857115,0.5056064877875406,0.4943935122124594,0.6183697828117884,0.3816302171882116,0.6025723671999172,0.3974276328000827,0.3233623547355885,0.6766376452644115,0.45754586942658115,0.5424541305734188,0.47184181999400454,0.5281581800059955,0.37270528618062926,0.6272947138193707,0.489381042279987,0.510618957720013,0.5680464778673615,0.43195352213263843
2,24.0,train,-0.45371840374454875,-0.08351192717553729,-0.5674643930411657,0.9825295874908122,3.4469653679259316,1.2603381582161683,0.29274757022679454,0.0,0.0,0.2714054275711439,0.8451810049610966,0.15481899503890345,0.7307492903836685,0.26925070961633146,0.8367620104577688,0.16323798954223123,0.5672363807773028,0.43276361922269724,0.6062950669735221,0.39370493302647785,0.6634435856889189,0.3365564143110811,0.3552288456412581,0.6447711543587419,0.8010049721969983,0.19899502780300168,0.5613423246154843,0.4386576753845157,0.703728104573405,0.29627189542659504
3,24.0,train,-0.5131921240140062,0.7902544572326385,-1.3612832020238166,1.5810247676882612,0.7374796037633047,1.5057750966960255,-0.8037507917318636,0.0,0.0,0.14698144295177287,0.9949196185948656,0.005080381405134497,0.9693984722125445,0.030601527787455462,0.9567722434717286,0.04322775652827138,0.9815881573478664,0.01841184265213357,0.8456405597751869,0.1543594402248131,0.6457769317466837,0.35422306825331623,0.8677707676882427,0.1322292323117573,0.34945653444905533,0.6505434655509447,0.6813901790722483,0.3186098209277517,0.27045869684400226,0.7295413031559977
4,24.0,train,-0.5131921240140062,-0.10335425759834518,-0.2750048318370307,0.6832819973920877,-0.3093671687540739,0.38377766364524973,0.058934147616166846,0.0,0.0,0.42284270875940827,0.7725168629427666,0.2274831370572335,0.6196792808785432,0.38032071912145676,0.5364621119932758,0.4635378880067243,0.5342260468600747,0.4657739531399253,0.48952737904955745,0.5104726209504425,0.6151761239608374,0.38482387603916257,0.27973796745824253,0.7202620325417575,0.2325238197393561,0.7674761802606439,0.4838262105026855,0.5161737894973145,0.5461953822070946,0.4538046177929054
5,24.0,train,-0.45371840374454875,-0.10851594567544294,-0.7345841423006708,1.4613257316487716,-0.3709463906668609,0.38377766364524973,0.11258619126854531,0.0,0.0,0.39610563535257226,0.7978338454227305,0.20216615457726952,0.671314527197907,0.32868547280209304,0.6679237094652879,0.33207629053471216,0.5346340091556683,0.46536599084433167,0.39589084149325493,0.6041091585067451,0.5282180542703365,0.47178194572966353,0.3802872568996175,0.6197127431003825,0.30033060914813636,0.6996693908518636,0.4984802797036856,0.5015197202963144,0.5353839757381839,0.46461602426181614
6,24.0,train,-0.33477096320563415,0.016738763349951797,-1.1523835154494348,0.3840344072933632,-0.4017360016232544,1.3304629977818418,-0.26632727008764995,0.0,0.0,0.24103684779285517,0.9511939138864491,0.04880608611355084,0.9154810018561695,0.08451899814383047,0.6774013639334886,0.32259863606651146,0.5539096375546853,0.44609036244531475,0.7905720784085934,0.2094279215914065,0.7532230151218167,0.2467769848781834,0.3901589869253519,0.6098410130746481,0.6343302746638761,0.36566972533612385,0.5215428406660493,0.4784571593339507,0.5570184073771925,0.44298159262280745
7,24.0,train,-1.048455606439122,0.30978182188280606,-1.8208625124874567,1.8802723577869855,0.5527419380249439,1.6460247758273727,1.398891668164038,0.0,0.0,0.13891415406361274,0.9953519414247274,0.004648058575272611,0.9317347102422756,0.06826528975772442,0.8924200317594188,0.10757996824058128,0.9284406372770811,0.07155936272291888,0.7765334930550655,0.22346650694493453,0.6366115618645334,0.36338843813546656,0.3567849324488209,0.6432150675511791,0.9203379723937437,0.07966202760625635,0.6846608518084898,0.3153391481915102,0.5148343421300843,0.48516565786991567
8,24.0,train,-0.8105607253612926,-0.06889831920092354,-0.024325207947772726,-0.75310643508179,0.6759003818505176,0.45390250321092324,-0.8474930241562035,0.0,0.0,0.43036310090201146,0.7565433678435176,0.24345663215648244,0.5296498993434774,0.4703501006565226,0.4277721508481377,0.5722278491518623,0.6702306196071904,0.32976938039280956,0.4074283929739251,0.5925716070260749,0.2567986142134203,0.7432013857865797,0.5038512930709471,0.4961487069290529,0.6169680634458086,0.3830319365541915,0.5887970281893626,0.4112029718106373,0.5096593519822221,0.4903406480177778
9,24.0,train,0.20049251921948164,-0.11056050908576484,-0.3167847691519072,0.14463633521438352,0.27563543941740226,-0.0019089539659544457,3.6566707807309293,0.0,0.0,0.3780067560614354,0.8272733784700712,0.1727266215299288,0.4881163493371168,0.5118836506628832,0.1911659131605552,0.8088340868394448,0.6745374267866958,0.3254625732133042,0.3512101553920747,0.6487898446079253,0.6923645322441677,0.3076354677558323,0.7431247002398469,0.2568752997601531,0.8158805054008884,0.18411949459911162,0.47319436629776723,0.5268056337022328,0.6337240097691512,0.3662759902308487
10,24.0,train,-0.8700344456307499,-0.11555460934863637,0.26813435325636215,0.8029810334315773,-0.12462950301571293,0.20846556473106603,-0.8082163761450573,0.0,0.0,0.45412555413496863,0.5636258674616841,0.4363741325383159,0.6256300190433786,0.37436998095662144,0.7264238718005376,0.2735761281994624,0.28820070116220675,0.7117992988377932,0.45686116777470853,0.5431388322252915,0.6181287609197139,0.38187123908028603,0.48431676791251776,0.5156832320874822,0.4688194328651285,0.5311805671348715,0.4922687257635916,0.5077312742364084,0.500006582338514,0.49999341766148603
11,24.0,train,-0.7510870050918355,-0.11005774752957141,0.6023738517753731,-0.693256917062045,-0.7404217221435827,0.1032783053825558,-0.23166350866646865,0.0,1.0,0.5880613114291855,0.2838974722455555,0.7161025277544445,0.4812384514128383,0.5187615485871617,0.5748553277731767,0.42514467222682323,0.17655628596024742,0.8234437140397526,0.38425417245584415,0.6157458275441559,0.44553230587609494,0.5544676941239051,0.5675962709898741,0.43240372901012597,0.6200075613428029,0.3799924386571971,0.5104713307306028,0.48952866926939725,0.5174189461364069,0.48258105386359307
12,24.0,train,-0.6321395645529206,-0.08207067687805336,0.18457447862660933,-0.03491221884485117,1.199323768109207,-0.1772210528801382,-0.752748296077901,0.0,0.0,0.4478948042456607,0.6190238307901118,0.3809761692098882,0.4611907953217007,0.5388092046782993,0.44785336717746527,0.5521466328225347,0.47818332353738835,0.5218166764626117,0.627019729549051,0.37298027045094895,0.6653257707159419,0.33467422928405804,0.4254253498450541,0.5745746501549459,0.5193006274195014,0.48069937258049855,0.6437580781986488,0.35624192180135117,0.44102670805244815,0.5589732919475519
13,24.0,train,0.14101879895002445,-0.0996673388907649,-0.1496650198924015,-0.3940093269633205,-0.12462950301571293,0.5240273427765968,-0.04640146788484702,0.0,0.0,0.42471540093260257,0.7785807931348786,0.22141920686512143,0.579998429722002,0.42000157027799795,0.39875437834777017,0.6012456216522298,0.5432348516526,0.45676514834740006,0.6066133595986207,0.3933866404013792,0.518540707566962,0.481459292433038,0.6545499158330912,0.3454500841669088,0.27065852319645856,0.7293414768035414,0.47626028175286805,0.523739718247132,0.5598524364257937,0.4401475635742062
14,24.0,train,-0.0374023618583475,-0.10740986911992617,0.4770340398307438,-0.3341598089435756,0.5527419380249439,0.1032783053825558,-0.5069318223598152,0.0,0.0,0.49857300012287553,0.5672836867332929,0.43271631326670706,0.419646270552369,0.580353729447631,0.4864661176060304,0.5135338823939696,0.3581574982757233,0.6418425017242767,0.5534281302926216,0.44657186970737833,0.5571022249442432,0.4428977750557567,0.4746241122436554,0.5253758877563446,0.464517495282497,0.535482504717503,0.5108108721280461,0.4891891278719539,0.5123671766187381,0.4876328233812619
15,24.0,train,-0.6321395645529206,0.058266882606115025,-0.8181440169304237,-0.3341598089435756,2.430908206364946,0.8395891208221274,1.4466048054476728,0.0,0.0,0.2943798114244608,0.9035462981435474,0.09645370185645268,0.563827278666721,0.436172721333279,0.6904279965897919,0.30957200341020813,0.7581740950833962,0.24182590491660383,0.6588455445372954,0.3411544554627046,0.2860091187630771,0.7139908812369229,0.6284816528896804,0.37151834711031956,0.7693198131670761,0.23068018683292393,0.6616546605089637,0.3383453394910363,0.5194839434770204,0.4805160565229795
16,24.0,train,0.14101879895002445,-0.10650489756418385,-0.19144495720727792,-0.75310643508179,-0.09383989205931959,0.48896492299376,-0.6692704884611503,0.0,0.0,0.43350723769317784,0.729309366505778,0.27069063349422195,0.6488957486532301,0.35110425134677,0.32665311651270157,0.6733468834872984,0.5469993145678507,0.4530006854321494,0.5304443749097421,0.4695556250902579,0.5361662212103802,0.46383377878961984,0.6258800209491528,0.3741199790508472,0.4233697491938473,0.5766302508061527,0.46944908002946306,0.5305509199705369,0.5354220281886644,0.4645779718113356
17,24.0,train,-0.21582352266671945,-0.09708649485221602,0.6023738517753731,-0.3341598089435756,1.5995887105423225,0.1032783053825558,1.1520732574673413,0.0,0.0,0.4520904036486224,0.7126376010688305,0.28736239893116955,0.40817443242210705,0.591825567577893,0.5074015794216047,0.49259842057839537,0.13248320001347536,0.8675167999865246,0.6497507858318956,0.35024921416810445,0.6527298631528828,0.34727013684711716,0.6252128584401893,0.37478714155981074,0.42502840345857673,0.5749715965414233,0.6256435497920985,0.3743564502079016,0.5396384305092714,0.46036156949072854
18,24.0,train,-0.5726658442834635,-0.09148908147650657,-0.4421245810965364,0.08478681719463874,0.5835315489813371,0.9798387999534743,-0.957120075093819,0.0,0.0,0.3721204643899313,0.9052189621526501,0.09478103784734997,0.6971557723283172,0.30284422767168284,0.6065093952404034,0.39349060475959663,0.48102930324048365,0.5189706967595163,0.5192513095136946,0.4807486904863055,0.41131441604532015,0.5886855839546798,0.5496828947966186,0.4503171052033814,0.24222908363162565,0.7577709163683743,0.6205505637174888,0.37944943628251115,0.5543678884202713,0.4456321115797287
19,24.0,train,-0.5726658442834635,-0.05240773563021415,-0.35856470646678357,-0.3940093269633205,0.46037310515576335,0.8395891208221274,0.07891546125316813,0.0,0.0,0.3342034407929602,0.9190417310230478,0.08095826897695221,0.6244834294773487,0.37551657052265136,0.6394275717989538,0.3605724282010462,0.6437045958305059,0.3562954041694942,0.5936981275199267,0.4063018724800734,0.3792251251590114,0.6207748748409886,0.5605122041516567,0.4394877958483433,0.4436014084587705,0.5563985915412295,0.5804469727193486,0.4195530272806513,0.5508413157046158,0.4491586842953842
20,24.0,train,-0.5726658442834635,0.1907948774900258,-1.862642449802333,2.41891801996469,1.7843263762806831,1.5057750966960255,3.9392083933081024,0.0,0.0,0.19085435193413344,0.9641569545369771,0.03584304546302289,0.8188882983314412,0.1811117016685588,0.85831489191073,0.1416851080892701,0.8491185681169484,0.15088143188305161,0.7767381190019721,0.22326188099802788,0.44934428524075654,0.5506557147592435,0.3395403495439048,0.6604596504560952,0.940305078032985,0.05969492196701493,0.6673970293795781,0.33260297062042193,0.5687351487014355,0.4312648512985645
21,24.0,train,-0.9889818861696645,-0.09715352922331238,0.0592346666819801,-0.03491221884485117,0.15247699559182837,0.1032783053825558,1.1969916859157672,0.0,0.0,0.42279760354448054,0.7518031201053017,0.24819687989469835,0.6197796546053733,0.38022034539462674,0.3709848078767076,0.6290151921232924,0.6703935686389136,0.32960643136108636,0.5674540961003143,0.43254590389968567,0.38354010883895884,0.6164598911610412,0.651003327058461,0.3489966729415391,0.3948231645547443,0.6051768354452557,0.5238004164251628,0.4761995835748372,0.5850105483667141,0.41498945163328593
22,24.0,train,-0.39424468347509145,0.12922332281128024,-1.6955227005428277,1.3416266956092815,0.42958349419936986,1.2603381582161683,-0.6518064500506984,0.0,0.0,0.164889717654464,0.9890940417748215,0.010905958225178463,0.9384918031607148,0.06150819683928518,0.8911913726181059,0.10880862738189413,0.9677122865996355,0.03228771340036456,0.642215903393913,0.35778409660608695,0.7024591742245514,0.2975408257754486,0.8402784185983676,0.1597215814016324,0.40584593402720215,0.5941540659727979,0.6637462335400937,0.3362537664599063,0.48134480819197045,0.5186551918080295
23,24.0,train,-0.33477096320563415,-0.10580103100821601,0.3099142905712386,0.9226800694710673,-0.3093671687540739,0.17340314494822925,-0.8485241193810709,0.0,0.0,0.4934341329760159,0.46989862609695054,0.5301013739030495,0.5335919626167516,0.46640803738324843,0.70003774733294,0.29996225266706006,0.2077727025945454,0.7922272974054546,0.5407935428928259,0.4592064571071741,0.5382885997821072,0.4617114002178928,0.4123243090619785,0.5876756909380215,0.6555537709081034,0.3444462290918966,0.4496824151592389,0.5503175848407611,0.4902843990080187,0.5097156009919813
24,24.0,train,-0.8700344456307499,-0.07047364012708558,-0.19144495720727792,-0.09476173686459595,1.199323768109207,0.8746515406049642,-0.4121625789406346,0.0,0.0,0.41589336618347045,0.787214098579192,0.21278590142080805,0.5884135795354712,0.4115864204645288,0.48641761219643165,0.5135823878035684,0.7501715610039352,0.24982843899606477,0.43429894856885176,0.5657010514311482,0.2682298999134983,0.7317701000865017,0.35251279587694107,0.6474872041230589,0.43486346973823364,0.5651365302617664,0.6737158905389852,0.3262841094610148,0.5596017421581142,0.4403982578418858
25,24.0,train,0.022071358411109705,-0.01315880196969544,-0.7763640796155472,0.6832819973920877,3.108279647405603,0.9447763801706377,0.24608340935747014,0.0,0.0,0.25904024225800426,0.8743725006123969,0.12562749938760306,0.6480325559781117,0.35196744402188834,0.7842160446754196,0.21578395532458036,0.6501292897440643,0.3498707102559357,0.7398470697242279,0.26015293027577213,0.7125886294387548,0.2874113705612452,0.36313687434277653,0.6368631256572235,0.7533660968189433,0.24663390318105677,0.5722256719920351,0.4277743280079649,0.6536786266528385,0.3463213733471615
26,24.0,train,-0.39424468347509145,0.08166206299431047,-1.7790825751725803,1.0423791055105571,1.0453757133272394,1.7862744549587197,0.018873308884726894,0.0,0.0,0.1276388425160805,0.9925877831008261,0.0074122168991738735,0.9353972696887107,0.06460273031128927,0.952426530420317,0.04757346957968301,0.9542158584800955,0.04578414151990449,0.8188122605233249,0.1811877394766751,0.5842999045024638,0.41570009549753617,0.6230715889057482,0.3769284110942518,0.8249807317157548,0.17501926828424522,0.6621240240200887,0.3378759759799113,0.6038165548457257,0.39618344515427434
27,24.0,train,-0.5131921240140062,-0.12718516328515234,-1.2359433900791876,-0.5735578810225552,-0.247787946841287,-0.7382197694055262,-0.1869986989241328,0.0,0.0,0.4775843086599993,0.4170948618843847,0.5829051381156153,0.6780750069968713,0.32192499300312877,0.4484596666322356,0.5515403333677644,0.6432201151567376,0.35677988484326245,0.7135439329339509,0.2864560670660491,0.7081922943307434,0.2918077056692566,0.373108829446282,0.626891170553718,0.41881986895808276,0.5811801310419172,0.4982047211192575,0.5017952788807425,0.43816808210600744,0.5618319178939926
28,24.0,train,-0.7510870050918355,-0.0912879764767321,-0.19144495720727792,-0.21446077290408586,0.029318551766254478,0.5240273427765968,-0.31458100565959274,0.0,0.0,0.41551297604608983,0.8426552539576717,0.15734474604232834,0.6362807717870911,0.363719228212909,0.5149474911975114,0.4850525088024886,0.5113836650138329,0.4886163349861671,0.4819124715732568,0.5180875284267432,0.44984649590994186,0.5501535040900581,0.3525795714143678,0.6474204285856322,0.2694415589012745,0.7305584410987255,0.5181058050358635,0.48189419496413655,0.5519671668695207,0.4480328331304793
29,24.0,train,-0.2752972429361768,-0.08267399187737672,-0.19144495720727792,-0.3940093269633205,0.27563543941740226,0.13834072516539253,-0.02781333605437305,0.0,0.0,0.43430654127581236,0.7227696723595058,0.2772303276404941,0.5220889973739048,0.4779110026260952,0.4616656339632018,0.5383343660367982,0.5897658115148824,0.4102341884851176,0.6125724111027406,0.38742758889725937,0.5497257646089384,0.45027423539106154,0.4946136155279862,0.5053863844720138,0.2809637626734577,0.7190362373265423,0.5200283826343857,0.4799716173656144,0.5243735647274097,0.47562643527259035
30,24.0,train,-0.8700344456307499,-0.09202536021824818,0.10101460399685651,-0.8728054711212797,0.7682692147196982,-0.1070962133144647,-0.7966200495521791,0.0,0.0,0.48602532392707837,0.5686494420583852,0.4313505579416148,0.463158296410466,0.536841703589534,0.36836415410352386,0.6316358458964761,0.6773064759411274,0.3226935240588726,0.45856533441991076,0.5414346655800892,0.32188215186319447,0.6781178481368055,0.4737083096828323,0.5262916903171677,0.6763214221123689,0.3236785778876311,0.5871295893246351,0.41287041067536495,0.46791126252348514,0.5320887374765149
31,24.0,train,-1.048455606439122,-0.11672772027524946,0.7277136637200022,-0.3940093269633205,0.6451107708941242,-0.6330325100570159,2.0253619322779564,0.0,0.0,0.43567081190759277,0.5636120721962095,0.4363879278037905,0.565794845402658,0.434205154597342,0.6273849315653628,0.37261506843463726,0.6279479528127858,0.37205204718721424,0.6324756040196537,0.3675243959803462,0.6391841406327836,0.36081585936721644,0.5536632533772794,0.44633674662272066,0.29488973664730866,0.7051102633526913,0.5056974704249693,0.4943025295750308,0.5693146600444983,0.43068533995550173
