,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,total_proba,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1,estm 6 proba 0,estm 6 proba 1,estm 7 proba 0,estm 7 proba 1,estm 8 proba 0,estm 8 proba 1,estm 9 proba 0,estm 9 proba 1,estm 10 proba 0,estm 10 proba 1,estm 11 proba 0,estm 11 proba 1,estm 12 proba 0,estm 12 proba 1,estm 13 proba 0,estm 13 proba 1,estm 14 proba 0,estm 14 proba 1,estm 15 proba 0,estm 15 proba 1,estm 16 proba 0,estm 16 proba 1
10,3.0,train,-0.8648392472194107,-0.11360934504191626,0.2752278934568358,0.8077668461554501,-0.12026698827660448,0.21253720183767397,-0.7919480742768243,0.0,0.0,0.43846862300854994,0.7120387833490855,0.2879612166509144,0.5934098994329773,0.40659010056702266,0.5427686344593629,0.45723136554063715,0.6320632557472411,0.3679367442527589,0.3678094797416894,0.6321905202583106,0.6789350512853238,0.32106494871467617,0.4986463080163399,0.5013536919836601,0.5770521681634979,0.42294783183650214,0.4561514904140551,0.5438485095859449,0.5001302161199224,0.49986978388007763,0.5095360313281903,0.4904639686718097,0.528011312877718,0.47198868712228204,0.4003566655158013,0.5996433344841987,0.5370283996655021,0.46297160033449786,0.4323748951461972,0.5676251048538028,0.3756709711475157,0.6243290288524843,0.4880853293515647,0.5119146706484353
11,3.0,train,-0.7463230199643717,-0.10798451432172104,0.6067168250207733,-0.6914292305992832,-0.7439505921310785,0.1042431001275929,-0.22863663155486807,0.0,1.0,0.5486527036208599,0.197662307783121,0.802337692216879,0.43086873291613037,0.5691312670838696,0.6955357108749042,0.3044642891250958,0.6211304791432679,0.37886952085673203,0.6293336066008602,0.37066639339913976,0.39467634625789805,0.605323653742102,0.49223952853666597,0.507760471463334,0.5703708825382439,0.42962911746175614,0.5764049131151167,0.42359508688488334,0.4664714723290081,0.5335285276709919,0.542642513469574,0.4573574865304259,0.36920180354658283,0.6307981964534172,0.3975617283428857,0.6024382716571143,0.4897998161349989,0.5102001838650011,0.49338574736202323,0.5066142526379768,0.41363433743584843,0.5863656625641516,0.5419802200774244,0.45801977992257564
12,3.0,train,-0.6278067927093324,-0.07934589469643977,0.19235566056585127,-0.03178295682720051,1.2206527600105146,-0.18454117109928994,-0.7377539041146108,0.0,0.0,0.4265663792975532,0.7129772922045337,0.2870227077954664,0.6654111646332321,0.3345888353667678,0.5473629391534411,0.4526370608465589,0.5096927586650029,0.4903072413349971,0.4944656796823682,0.5055343203176318,0.6740826152924926,0.3259173847075075,0.5784903250079654,0.4215096749920347,0.42708098115040516,0.5729190188495948,0.3250374271135775,0.6749625728864225,0.5877329906443574,0.41226700935564264,0.5272362569582874,0.4727637430417127,0.4503595767392783,0.5496404232607217,0.6032068778866737,0.39679312211332635,0.6719841903873185,0.3280158096126815,0.4499022690022557,0.5500977309977443,0.4866466673813996,0.5133533326186004,0.5142362734853057,0.4857637265146943
13,3.0,train,0.14254868444842206,-0.09735221326873907,-0.13913327099808623,-0.39159001524833653,-0.12026698827660448,0.5374195069679171,-0.04762941892803159,0.0,0.0,0.49825995966083086,0.7131350100974867,0.28686498990251325,0.5904178213247588,0.4095821786752411,0.5672509905132499,0.4327490094867501,0.561321615256694,0.43867838474330595,0.2656904258399406,0.7343095741600594,0.2738419299637841,0.7261580700362159,0.43411418045321193,0.5658858195467881,0.5388957476517287,0.4611042523482713,0.24884228789032092,0.7511577121096791,0.5328482072784072,0.4671517927215928,0.5601099921847854,0.43989000781521453,0.5363789547573897,0.4636210452426103,0.5098925433617199,0.49010745663828015,0.48459537678711695,0.515404623212883,0.4650689973345332,0.5349310026654668,0.47500000115354857,0.5249999988464514,0.5422704996762897,0.45772950032371024
14,3.0,train,-0.03522565643413665,-0.10527499235952484,0.4824084756842965,-0.33162217217814716,0.565784975963317,0.1042431001275929,-0.49758298438520515,0.0,0.0,0.503752578164267,0.551103547773022,0.4488964522269781,0.4993155605294385,0.5006844394705615,0.3419765105954464,0.6580234894045536,0.4861515367244982,0.5138484632755018,0.493485703330968,0.506514296669032,0.4598997906033667,0.5401002093966333,0.5825769740634086,0.41742302593659136,0.5467232888338254,0.45327671116617463,0.2770301503432544,0.7229698496567456,0.5235874574187276,0.47641254258127236,0.4969123766222172,0.5030876233777828,0.5251311540103545,0.4748688459896455,0.49965022672599746,0.5003497732740025,0.6256961275176354,0.3743038724823647,0.4672533406481686,0.5327466593518314,0.47380602779497716,0.5261939722050228,0.5456035587815666,0.4543964412184334
15,3.0,train,-0.6278067927093324,0.06425877316076539,-0.8021111341259617,-0.33162217217814716,2.4680199677194623,0.8623018120981604,1.4110876654252194,0.0,0.0,0.3149376860909928,0.8778268039604523,0.12217319603954771,0.9447858359310302,0.05521416406896981,0.7370165018385068,0.26298349816149325,0.4470360163575475,0.5529639836424525,0.8721056265264739,0.12789437347352609,0.7731306115575303,0.22686938844246968,0.7058374377613373,0.29416256223866266,0.5285933280976789,0.47140667190232116,0.49698282669156435,0.5030171733084357,0.6388997273373047,0.3611002726626953,0.5211162860179582,0.47888371398204177,0.5502316746326975,0.4497683253673025,0.6484070699428071,0.35159293005719294,0.1966446684902563,0.8033553315097437,0.44555805843698704,0.554441941563013,0.19439296938489614,0.8056070306151039,0.48900901090298476,0.5109909890970152
16,3.0,train,0.14254868444842206,-0.10434895274361394,-0.18056938744357848,-0.7513970736694725,-0.08908280808388093,0.5013214730645567,-0.6561932929437644,0.0,0.0,0.4819021251520802,0.7237288413830387,0.2762711586169612,0.5996502920563652,0.4003497079436348,0.5259818507964231,0.4740181492035769,0.5027413134061909,0.49725868659380906,0.315112194319737,0.684887805680263,0.27899417638330415,0.7210058236166959,0.5072780012924368,0.49272199870756317,0.4489700427751143,0.5510299572248857,0.30491326717151557,0.6950867328284844,0.5053262598484791,0.4946737401515208,0.5848336942957215,0.41516630570427854,0.5327517178873317,0.46724828211266833,0.5461750235745633,0.4538249764254368,0.7464899168518255,0.2535100831481745,0.5050237513332116,0.49497624866678835,0.41478843836732926,0.5852115616326707,0.4983889146925564,0.5016110853074436
17,3.0,train,-0.21299999731669536,-0.09471128626167599,0.6067168250207733,-0.33162217217814716,1.6260471025159227,0.1042431001275929,1.123320488157485,0.0,0.0,0.4702081402190673,0.6619725525580413,0.3380274474419587,0.6934627636540525,0.30653723634594754,0.5479307471177071,0.45206925288229294,0.39094542489148687,0.6090545751085131,0.3602224638529985,0.6397775361470015,0.5355436484275444,0.4644563515724555,0.4051388879292036,0.5948611120707964,0.6345478394144606,0.3654521605855394,0.4853035034247182,0.5146964965752818,0.6146352218560767,0.38536477814392334,0.4730389362913856,0.5269610637086144,0.4985230050445738,0.5014769949554262,0.4545235634367206,0.5454764365632794,0.40218798639732756,0.5978120136026724,0.41519197699425703,0.584808023005743,0.4221202345501115,0.5778797654498885,0.5518169684375946,0.4481830315624053
18,3.0,train,-0.5685486790818128,-0.08898356310878112,-0.4291860861165319,0.08815272931317827,0.5969691561560404,1.0066939477116017,-0.9374319703994602,0.0,0.0,0.38058703746798583,0.9247489200813529,0.07525107991864707,0.7511583279895767,0.2488416720104233,0.6525615217226807,0.34743847827731933,0.5179165399546921,0.48208346004530794,0.5345786825359732,0.4654213174640268,0.24181725883261085,0.7581827411673892,0.6604066176244342,0.3395933823755658,0.4763335384040436,0.5236664615959564,0.35254215170216463,0.6474578482978354,0.528940761329453,0.47105923867054705,0.5724272310799698,0.42757276892003016,0.5210343208827848,0.4789656791172152,0.4738978828168515,0.5261021171831485,0.8024376632831438,0.19756233671685616,0.45576474091638475,0.5442352590836153,0.42273193250666297,0.577268067493337,0.6008967450886669,0.3991032549113332
19,3.0,train,-0.5685486790818128,-0.048992389610409776,-0.3463138532255475,-0.39159001524833653,0.4722324353851458,0.8623018120981604,0.07480941388696966,0.0,0.0,0.41592174359494744,0.8440353345315252,0.15596466546847473,0.8211306827264843,0.1788693172735157,0.6358451590875718,0.3641548409124282,0.5263896027006807,0.47361039729931925,0.47293803461308437,0.5270619653869156,0.33282640906203487,0.6671735909379651,0.4745806866902803,0.5254193133097197,0.5463395495450292,0.4536604504549709,0.4184293532143898,0.5815706467856102,0.5410222619504719,0.45897773804952813,0.5695171970500124,0.4304828029499877,0.5025338740123322,0.49746612598766776,0.601876847683255,0.39812315231674505,0.2798156822446971,0.7201843177553029,0.46097478836905026,0.5390252116309497,0.4951240199297804,0.5048759800702196,0.5480260422257048,0.45197395777429517
20,3.0,train,-0.5685486790818128,0.19987206697205165,-1.838014045263267,2.426898609050563,1.8131521836722646,1.5481644562620072,3.846444772141417,0.0,0.0,0.12955792777593675,0.9517265824919688,0.04827341750803111,0.9267027290526557,0.07329727094734426,0.9182396250566306,0.0817603749433694,0.8923584411747938,0.10764155882520623,0.9116257384756905,0.08837426152430955,0.9918848654871295,0.008115134512870454,0.9574527023558603,0.04254729764413965,0.7291948038899123,0.2708051961100877,0.919779019171979,0.080220980828021,0.71664533511678,0.28335466488322003,0.51672349044605,0.48327650955395,0.4753749606767462,0.5246250393232538,0.6847188611576013,0.3152811388423987,0.860451135988253,0.13954886401174704,0.6890192656287226,0.31098073437127743,0.6384036667514623,0.3615963332485376,0.7712689185903606,0.22873108140963938
21,3.0,train,-0.9833554744744498,-0.09477988121680914,0.06804731122937455,-0.03178295682720051,0.16039063345790872,0.1042431001275929,1.1672072957016786,0.0,0.0,0.4104841674752784,0.7318948359081441,0.26810516409185586,0.7072420878902435,0.2927579121097565,0.4035640150205765,0.5964359849794235,0.821477609955824,0.178522390044176,0.36170095834339777,0.6382990416566022,0.4077783455101589,0.5922216544898411,0.6063571144873724,0.3936428855126276,0.6867858171644552,0.31321418283554486,0.49630892945512606,0.5036910705448739,0.46919330126325876,0.5308066987367412,0.5188119971079692,0.4811880028920308,0.5633500543934855,0.4366499456065145,0.5803861265738393,0.4196138734261607,0.6085616749910938,0.39143832500890624,0.398883060820315,0.601116939179685,0.671842538362069,0.3281574616379311,0.6002891234853509,0.39971087651464915
22,3.0,train,-0.39077433819925417,0.13686710456859422,-1.672269579481298,1.3474774337871542,0.4410482551924221,1.2954782189384846,-0.6391303430780112,0.0,0.0,0.2419854130552007,0.9777374947574493,0.022262505242550645,0.8821803970247548,0.11781960297524514,0.9468950086129141,0.05310499138708588,0.7725123599362458,0.22748764006375427,0.7483008171149153,0.25169918288508475,0.6894634187557962,0.31053658124420375,0.7492918195124024,0.2507081804875976,0.5127438633379262,0.48725613666207385,0.5117806501143918,0.4882193498856082,0.6434868652547052,0.35651313474529484,0.6289597154543651,0.3710402845456348,0.9053560140539708,0.09464398594602919,0.5497553121210221,0.4502446878789778,0.5092354434477606,0.49076455655223933,0.49381153820989965,0.5061884617901004,0.5234121127105887,0.47658788728941126,0.6277539137631372,0.3722460862368628
23,3.0,train,-0.33151622457173463,-0.10362869992350586,0.316664009902328,0.9277025322958289,-0.30737206943294665,0.17643916793431358,-0.8313300880970717,0.0,0.0,0.4750842444184094,0.5335259848718547,0.46647401512814535,0.5870775008626671,0.4129224991373329,0.477238995266688,0.522761004733312,0.46916280133769617,0.5308371986623038,0.4159728231551889,0.5840271768448111,0.5456314421430086,0.4543685578569914,0.4380047915028118,0.5619952084971882,0.6275074781647891,0.3724925218352108,0.7333457094855073,0.26665429051449274,0.5034339675656767,0.49656603243432335,0.5045579322315696,0.4954420677684303,0.5695966944937167,0.4304033055062833,0.3728432156705068,0.6271567843294932,0.48355523487235885,0.5164447651276411,0.4392437172066376,0.5607562827933624,0.5372609226165213,0.46273907738347875,0.4889780911301438,0.5110219088698562
24,3.0,train,-0.8648392472194107,-0.06747887479904441,-0.18056938744357848,-0.09175079989738974,1.2206527600105146,0.8983998460015208,-0.40499026262910465,0.0,0.0,0.3768993652225369,0.8556086222091348,0.14439137779086514,0.756013995877782,0.24398600412221802,0.5422994318623611,0.4577005681376389,0.49321252587706343,0.5067874741229366,0.5356847387475805,0.46431526125241956,0.5295507024237722,0.4704492975762278,0.6681817603079143,0.3318182396920856,0.5838024181032828,0.41619758189671713,0.4499663927091656,0.5500336072908344,0.5705792650119981,0.42942073498800193,0.5598107857603323,0.4401892142396678,0.5552188330322348,0.44478116696776515,0.5911813791643401,0.40881862083565995,0.5313168215644171,0.468683178435583,0.42826341278336777,0.5717365872166322,0.4584471994519801,0.5415528005480199,0.5871147754735335,0.4128852245264664
25,3.0,train,0.024032457193382813,-0.008829726793802168,-0.7606750176804694,0.6878311600150717,3.1540719319593835,0.9705959138082415,0.2381380925479956,0.0,0.0,0.290968582802147,0.8728925326515873,0.12710746734841266,0.7072752940785261,0.29272470592147387,0.9228802569791685,0.07711974302083147,0.5168210216683065,0.4831789783316936,0.8486715880414091,0.15132841195859092,0.7541144024774564,0.2458855975225436,0.6404972535536484,0.35950274644635166,0.5906495162255859,0.4093504837744141,0.491329617782269,0.508670382217731,0.6660643747408126,0.33393562525918746,0.5493813221257018,0.45061867787429827,0.5072234368173998,0.4927765631826002,0.6279795146553717,0.37202048534462834,0.4900255910456084,0.5099744089543916,0.5401806541404842,0.4598193458595158,0.7317736973876308,0.26822630261236924,0.5991624300747291,0.4008375699252708
26,3.0,train,-0.39077433819925417,0.08819860168176238,-1.7551418123722824,1.0476382184362076,1.064731859046896,1.8369487274888898,0.016146222040032524,0.0,0.0,0.20057484171374054,0.9881833110089777,0.011816688991022272,0.947504657672797,0.052495342327202946,0.9275457029124246,0.07245429708757549,0.8262682528170482,0.1737317471829518,0.8679537638475641,0.132046236152436,0.9175743386602249,0.08242566133977508,0.7102798130502649,0.2897201869497351,0.5885146877047103,0.41148531229528973,0.5776662774616355,0.4223337225383646,0.6488487023090521,0.3511512976909479,0.6235343242346396,0.37646567576536044,0.8707983941863602,0.12920160581363976,0.5785643620086041,0.4214356379913959,0.35843924297684293,0.6415607570231571,0.48457899017637196,0.515421009823628,0.5209574464052638,0.4790425535947363,0.6838643695318635,0.31613563046813653
27,3.0,train,-0.5092905654542933,-0.1255106624168782,-1.216472298580884,-0.5714935444589045,-0.24500370904749938,-0.7621097135530557,-0.18499761797249045,0.0,1.0,0.5224967530874127,0.2978676700034951,0.7021323299965049,0.30322612278094696,0.696773877219053,0.6424795412868847,0.3575204587131154,0.6680708753060229,0.331929124693977,0.5128829940324382,0.48711700596756186,0.506927785795044,0.4930722142049559,0.4165938011812147,0.5834061988187853,0.4215555547718659,0.5784444452281341,0.7187821748082537,0.2812178251917464,0.35449903500735336,0.6455009649926466,0.6404959341556922,0.35950406584430783,0.45196036214391144,0.5480396378560886,0.7979299530472745,0.20207004695272543,0.7811839077607072,0.21881609223929271,0.5832868947561513,0.41671310524384875,0.41497574000005955,0.5850242599999405,0.37972142155494437,0.6202785784450556
28,3.0,train,-0.7463230199643717,-0.0887777763129783,-0.18056938744357848,-0.21168648603776852,0.035653912687013976,0.5374195069679171,-0.30964980049869406,0.0,0.0,0.46572380266208596,0.795289502084949,0.20471049791505105,0.6389701016873923,0.36102989831260773,0.5990464748369915,0.40095352516300853,0.5863475446003871,0.41365245539961293,0.32742257561380217,0.6725774243861978,0.27836548979686493,0.7216345102031351,0.5081491486453065,0.4918508513546936,0.5478470997776936,0.4521529002223063,0.30635937964808435,0.6936406203519156,0.49992973071146585,0.5000702692885342,0.566402508737996,0.43359749126200403,0.4696636535255203,0.5303363464744797,0.5137661430462886,0.48623385695371135,0.3793968019817029,0.6206031980182971,0.4648017878055878,0.5351982121944122,0.44728002300201897,0.552719976997981,0.5707635908266488,0.42923640917335115
29,3.0,train,-0.272258110944215,-0.07996325508384819,-0.18056938744357848,-0.39159001524833653,0.2851273542288034,0.14034113403095325,-0.02946819217926502,0.0,0.0,0.4891373516743719,0.7000710885039725,0.2999289114960276,0.5942017615623647,0.4057982384376353,0.36787814707207767,0.6321218529279223,0.596997917430352,0.403002082569648,0.3424115485218042,0.6575884514781958,0.3151148475756431,0.6848851524243569,0.4632672925605691,0.5367327074394309,0.5521231059120748,0.44787689408792525,0.2827490520760003,0.7172509479239997,0.4650730499989335,0.5349269500010665,0.5526790984344558,0.4473209015655441,0.6258871298610118,0.37411287013898825,0.6341687666883646,0.3658312333116353,0.45992328727727005,0.54007671272273,0.48352355612558995,0.51647644387441,0.5250396138381863,0.47496038616181363,0.5186004312706808,0.4813995687293192
30,3.0,train,-0.8648392472194107,-0.089532326610653,0.10948342767486678,-0.8713327598098511,0.7840742373123827,-0.11234510329256923,-0.7806180751877958,0.0,0.0,0.475546184855439,0.5109450023105149,0.4890549976894851,0.5523077309971952,0.4476922690028048,0.4241161352725986,0.5758838647274014,0.495318758501035,0.504681241498965,0.5275267000255242,0.4724732999744759,0.7432368102340813,0.2567631897659187,0.666997940178144,0.33300205982185604,0.4533184019046166,0.5466815980953834,0.2834064583967304,0.7165935416032696,0.5310958179943925,0.4689041820056075,0.5597208459116463,0.4402791540883537,0.5053301837213465,0.4946698162786535,0.6586294062462505,0.3413705937537494,0.6013610803310125,0.39863891966898746,0.5672810110251312,0.43271898897486877,0.5200511646994697,0.4799488353005303,0.46290306118287206,0.537096938817128
31,3.0,train,-1.0426135881019694,-0.11480976640876307,0.73102517435725,-0.39159001524833653,0.6593375165414879,-0.6538156118429745,1.9765527432872918,0.0,1.0,0.5246722525907985,0.3836978176560454,0.6163021823439546,0.5986002906961678,0.4013997093038322,0.3974966574883124,0.6025033425116876,0.5523938646253574,0.4476061353746426,0.24824834844556454,0.7517516515544355,0.7151815934732828,0.28481840652671725,0.6764204715739277,0.32357952842607224,0.603462041863688,0.396537958136312,0.339908591725396,0.660091408274604,0.4810124598880352,0.5189875401119648,0.48429826634130435,0.5157017336586956,0.4666720394121511,0.5333279605878489,0.5797706557743196,0.4202293442256803,0.5576050893512491,0.4423949106487509,0.40040942806999447,0.5995905719300055,0.6390577763359574,0.3609422236640426,0.593721229222051,0.40627877077794905
32,3.0,train,-0.33151622457173463,-0.09673485288133064,-1.257908415026376,0.8677346892256396,0.3474957146142509,1.042791981614962,2.204483818387672,0.0,0.0,0.20970686884727224,0.9061227170731382,0.0938772829268618,0.806900184872885,0.19309981512711508,0.40957792585715824,0.5904220741428418,0.868398843873959,0.13160115612604098,0.8512823631276225,0.14871763687237746,0.9240749129991299,0.07592508700087013,0.8476585530486633,0.1523414469513367,0.6804199862873905,0.31958001371260947,0.7758135087296378,0.22418649127036222,0.5887406019254089,0.41125939807459116,0.5465858556847557,0.4534141443152443,0.7847986434151547,0.21520135658484527,0.5564767470084989,0.4435232529915011,0.8344217324029067,0.16557826759709324,0.449214843446336,0.550785156553664,0.6783260262327147,0.3216739737672854,0.6496113951909388,0.3503886048090612
