,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,total_proba,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1,estm 6 proba 0,estm 6 proba 1,estm 7 proba 0,estm 7 proba 1,estm 8 proba 0,estm 8 proba 1,estm 9 proba 0,estm 9 proba 1,estm 10 proba 0,estm 10 proba 1,estm 11 proba 0,estm 11 proba 1,estm 12 proba 0,estm 12 proba 1,estm 13 proba 0,estm 13 proba 1,estm 14 proba 0,estm 14 proba 1,estm 15 proba 0,estm 15 proba 1,estm 16 proba 0,estm 16 proba 1,estm 17 proba 0,estm 17 proba 1,estm 18 proba 0,estm 18 proba 1
0,25.0,train,-1.0316672465798615,-0.13848195802519347,0.18034811866260547,-0.4797822454905935,-0.00721975717349495,-0.06010509223936302,-0.472343493537986,0.0,0.0,0.46277004755855844,0.8221581363106486,0.17784186368935137,0.2482183930446552,0.7517816069553448,0.5295425723962679,0.47045742760373205,0.4644055926639742,0.5355944073360258,0.42372783394075,0.57627216605925,0.5602829027925635,0.4397170972074364,0.4992344519329722,0.5007655480670278,0.48479228708113986,0.5152077129188601,0.6436731143698701,0.35632688563012993,0.3962193594470874,0.6037806405529126,0.478878898412195,0.521121101587805,0.4681002453273888,0.5318997546726112,0.5273691581840705,0.4726308418159295,0.5913518322564716,0.4086481677435284,0.6533490578331737,0.34665094216682635,0.5290314884459886,0.4709685115540114,0.3052738813840258,0.6947261186159742,0.4730765298679813,0.5269234701320187,0.3298794530733039,0.6701205469266961
1,25.0,train,-0.38459634673884147,-0.13451983363415435,0.9407723926487886,-0.8076516615433907,0.34562169002198884,-1.3444793780507314,-0.79873596717195,0.0,0.0,0.5085218848460141,0.34711857803830914,0.6528814219616909,0.4826091470705368,0.5173908529294632,0.5641770788238463,0.4358229211761538,0.4384429783794639,0.5615570216205361,0.7292467310275573,0.2707532689724427,0.4329523068049681,0.5670476931950319,0.4551407433372763,0.5448592566627237,0.5957385412779379,0.4042614587220621,0.42098803671693164,0.5790119632830684,0.5709075059553939,0.4290924940446061,0.525986519875191,0.4740134801248091,0.5471794352152212,0.45282056478477883,0.486359120317565,0.513640879682435,0.41319379485497565,0.5868062051450244,0.5404648347423929,0.45953516525760707,0.65484126350834,0.34515873649165996,0.4594431464161637,0.5405568535838363,0.5373915808098443,0.4626084191901557,0.4206768857583705,0.5793231142416295
2,25.0,train,1.9610356651848568,-0.14525648320721327,-1.11684623107853,1.7060138615280558,-0.45629068996774685,0.6248945268600332,0.19183152953789506,0.0,0.0,0.39088813918606313,0.5802675112831039,0.41973248871689606,0.9551492382833905,0.044850761716609476,0.4689148689051508,0.5310851310948492,0.3834053062779388,0.6165946937220612,0.9043583311928352,0.09564166880716485,0.6269872310938538,0.3730127689061462,0.7881487435154184,0.21185125648458156,0.46798259373491646,0.5320174062650835,0.2570005260564343,0.7429994739435657,0.4498448970649106,0.5501551029350894,0.5909173117778462,0.40908268822215377,0.4526913648822378,0.5473086351177622,0.8410717185159553,0.15892828148404475,0.4983643893460177,0.5016356106539823,0.5155259526719635,0.4844740473280364,0.7261198438411325,0.27388015615886757,0.767752101459517,0.232247898540483,0.8210464375962536,0.17895356240374632,0.5598551711038608,0.4401448288961391
3,25.0,train,-0.38459634673884147,-0.14525648320721327,0.001424760077621069,-0.6437169535169922,-0.392137699568568,-0.7022922351450471,1.92574508803774,0.0,0.0,0.4449284636742793,0.5738849190301076,0.4261150809698923,0.6084207747264594,0.3915792252735406,0.7070625210407825,0.2929374789592175,0.6743639671724948,0.3256360328275052,0.48085042080339,0.51914957919661,0.4367313115067215,0.5632686884932785,0.48352886131702544,0.5164711386829746,0.6956254195154383,0.30437458048456173,0.503405057872123,0.4965949421278771,0.4313333043476344,0.5686666956523656,0.5162260876123104,0.4837739123876896,0.29408835322640225,0.7059116467735977,0.329664963887072,0.670335036112928,0.3362179748767351,0.6637820251232649,0.6190988508584809,0.38090114914151907,0.5665257044439438,0.4334742955560562,0.6318656598145468,0.3681343401854532,0.4092805836609501,0.5907194163390499,0.6169034107982388,0.38309658920176115
4,25.0,train,-0.9507833840997341,-0.09086570968036721,0.4040023168938359,-0.37049244013966104,0.3776981852215779,0.19676976492291062,0.9238103449267231,0.0,0.0,0.4046964890639528,0.9027042197500954,0.09729578024990465,0.590361599737292,0.409638400262708,0.46140182184698486,0.5385981781530151,0.697867670040631,0.30213232995936906,0.37212696860218986,0.6278730313978101,0.7221477363955384,0.27785226360446164,0.4361130411086296,0.5638869588913704,0.4439829246181066,0.5560170753818934,0.662959201293513,0.3370407987064869,0.5269431726975721,0.47305682730242793,0.4620053099503836,0.5379946900496164,0.44550217696919925,0.5544978230308008,0.5683894965261551,0.43161050347384494,0.6209687338469606,0.3790312661530394,0.6632771199861025,0.3367228800138975,0.12945966028471145,0.8705403397152885,0.3044200222559864,0.6955799777440136,0.4361903151825931,0.5638096848174069,0.8042320968035422,0.19576790319645776
5,25.0,train,0.3433584155823063,-0.08639063070291537,-0.937922872493546,-0.20655773211326234,0.4097746804211673,0.7105194792474578,-0.8678327028915045,0.0,0.0,0.26638350255186205,0.991017505032735,0.00898249496726495,0.733098966318922,0.2669010336810779,0.662111251325926,0.33788874867407404,0.7387451282461202,0.2612548717538798,0.9010290454459788,0.09897095455402118,0.4985605800418724,0.5014394199581276,0.6015399121527678,0.39846008784723225,0.5375006091120911,0.4624993908879089,0.6025620483600506,0.39743795163994944,0.501821258396049,0.49817874160395104,0.6079322587660103,0.3920677412339897,0.5494693860094375,0.4505306139905625,0.6477435382943603,0.35225646170563973,0.6754617330641988,0.32453826693580123,0.677977689876156,0.3220223101238439,0.6675299036265189,0.3324700963734811,0.5767134322303313,0.4232865677696687,0.7074000019497557,0.29259999805024434,0.8010074204652113,0.1989925795347887
6,25.0,train,-0.46548020921896893,-0.1419488167429091,-1.5641546275409908,-1.080876174920722,-0.32798470916938927,-0.8735421399198963,0.30747986341261646,0.0,0.0,0.3911305884354335,0.7014933582473234,0.2985066417526766,0.7129299902778442,0.2870700097221558,0.8840707891185751,0.11592921088142497,0.19389442296100334,0.8061055770389967,0.8222423471027441,0.17775765289725584,0.6440121760058567,0.3559878239941433,0.7670251601144117,0.2329748398855883,0.6303490648078487,0.3696509351921513,0.3754836786496478,0.6245163213503522,0.35359772658215993,0.6464022734178401,0.27469961688435585,0.7253003831156442,0.7383409596211006,0.26165904037889937,0.3747359943463425,0.6252640056536575,0.8234806203609535,0.17651937963904654,0.32151354325696835,0.6784864567430317,0.39206818857230785,0.6079318114276921,0.6866823050231221,0.31331769497687795,0.3550398594847858,0.6449601405152142,0.6314624549754608,0.3685375450245391
7,25.0,train,-0.22282862177858637,-0.14513266778443132,0.49346399618632764,-0.15191282943779608,1.7249109836043337,-0.6594797589513348,-0.6118397798080649,0.0,0.0,0.40557024179691,0.7854018462538148,0.21459815374618524,0.6717357864757392,0.3282642135242609,0.6838780035813224,0.31612199641867755,0.3589450348130325,0.6410549651869675,0.5750890465167429,0.4249109534832571,0.5388316648233978,0.46116833517660216,0.3844946098039259,0.6155053901960741,0.4723426120088984,0.5276573879911016,0.5694995080853305,0.4305004919146696,0.3748613443974228,0.6251386556025772,0.359680795305112,0.640319204694888,0.3746499009264175,0.6253500990735825,0.6390824094936629,0.36091759050633704,0.3851594550341081,0.6148405449658919,0.6766438510746005,0.32335614892539954,0.7352298251507886,0.2647701748492114,0.2819843610785149,0.7180156389214851,0.7530876781864865,0.2469123218135135,0.5887074797970173,0.41129252020298274
8,25.0,train,-0.38459634673884147,0.907554340670325,-1.608885467187237,0.01202187858860261,-0.7770556419636411,0.3680196696977596,-0.602211683732849,0.0,0.0,0.11265668658334586,0.9931158100912482,0.00688418990875185,0.9709829749450796,0.02901702505492043,0.9593353801834008,0.040664619816599246,0.9579955025295519,0.04200449747044806,0.9881433767080944,0.011856623291905602,0.955929402453597,0.04407059754640294,0.9235933533142262,0.07640664668577382,0.8696342928686296,0.1303657071313704,0.803661942254291,0.19633805774570906,0.7860731280230203,0.21392687197697965,0.7096529315596614,0.2903470684403386,0.783068164984573,0.21693183501542695,0.8033981685167132,0.1966018314832868,0.9264990848772252,0.07350091512277479,0.77449761857115,0.22550238142885007,0.6371654897908794,0.36283451020912055,0.46755180660705975,0.5324481933929402,0.43948654552833744,0.5605134544716626,0.8428654509995555,0.15713454900044457
9,25.0,train,1.3139647653438367,-0.1493424250121322,1.5222733080499873,-0.862296564218857,-1.4506620411550188,-2.8429160448306607,-0.3220249098365994,0.0,1.0,0.6584205857453892,0.012064963513926719,0.9879350364860733,0.17374185679715537,0.8262581432028446,0.25675323111886583,0.7432467688811342,0.3924716406318117,0.6075283593681883,0.32194014346030586,0.6780598565396941,0.4144579499430646,0.5855420500569354,0.5706258072830936,0.4293741927169063,0.5610304105104453,0.43896958948955467,0.5871326701896764,0.4128673298103236,0.8223975585370267,0.17760244146297327,0.3986356660217659,0.6013643339782341,0.533881687079022,0.46611831292097805,0.344061312421996,0.655938687578004,0.7248636372980846,0.2751363627019154,0.4820928883473419,0.5179071116526581,0.2431418309483102,0.7568581690516898,0.6290532312008804,0.3709467687991196,0.45195560654565436,0.5480443934543456,0.8567150060367292,0.14328499396327074
