,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,total_proba,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1,estm 6 proba 0,estm 6 proba 1,estm 7 proba 0,estm 7 proba 1,estm 8 proba 0,estm 8 proba 1,estm 9 proba 0,estm 9 proba 1,estm 10 proba 0,estm 10 proba 1,estm 11 proba 0,estm 11 proba 1,estm 12 proba 0,estm 12 proba 1,estm 13 proba 0,estm 13 proba 1,estm 14 proba 0,estm 14 proba 1,estm 15 proba 0,estm 15 proba 1,estm 16 proba 0,estm 16 proba 1,estm 17 proba 0,estm 17 proba 1,estm 18 proba 0,estm 18 proba 1,estm 19 proba 0,estm 19 proba 1
0,16.0,train,1.4536709524532532,-0.04382776753934892,-1.8865433218623706,0.017411809724377385,0.21315257569628554,2.469069720981871,-0.8552196598933169,0.0,0.0,0.20399580506219794,0.9983353304273088,0.001664669572691146,0.9551229554417032,0.044877044558296775,0.6800452104519736,0.31995478954802636,0.9778261843428119,0.02217381565718809,0.8767240415396922,0.12327595846030777,0.9382868952624182,0.061713104737581896,0.5393797858175771,0.46062021418242294,0.9619919443494093,0.03800805565059072,0.7835577008516442,0.2164422991483558,0.6151042101157914,0.3848957898842086,0.2518230952912782,0.7481769047087218,0.9386550716804065,0.06134492831959353,0.2911014999221836,0.7088985000778164,0.5264122652834289,0.4735877347165711,0.42160686809385317,0.5783931319061468,0.8687165749531087,0.13128342504689133,0.47409009647608813,0.5259099035239119,0.6539151085269413,0.34608489147305865,0.5400131239160155,0.4599868760839844,0.4913482968902131,0.5086517031097869
1,16.0,train,-0.7843724770939541,-0.14825182636826437,0.6242235095204096,-0.6405352821597907,-0.7498708224438756,-0.35773569226847857,-0.9785769061552329,0.0,1.0,0.5269045380778106,0.503300071930757,0.49669992806924307,0.40730648969557137,0.5926935103044286,0.5373382198027716,0.46266178019722837,0.6041506716554217,0.3958493283445783,0.5945325669014156,0.4054674330985843,0.4385346479990917,0.5614653520009083,0.24985529319757271,0.7501447068024273,0.278824785523747,0.721175214476253,0.5416490012875264,0.45835099871247365,0.386153881701635,0.613846118298365,0.6362334108490845,0.36376658915091553,0.5274944403541197,0.4725055596458802,0.5216000465501325,0.4783999534498676,0.38311528302309683,0.6168847169769032,0.4366370546369841,0.5633629453630159,0.5819776557069555,0.4180223442930445,0.5790401114189153,0.4209598885810847,0.434977392925053,0.565022607074947,0.4821252973175517,0.5178747026824483,0.3659198219556028,0.6340801780443972
2,16.0,train,-0.22486161970715232,-0.1174317741178391,-0.3621491742371111,2.3202266313189654,0.30945491551030174,0.32755046851948505,-0.10503923553084873,0.0,0.0,0.3548890989509654,0.8757247501920848,0.12427524980791513,0.5231105358098807,0.4768894641901193,0.7356531557126681,0.2643468442873319,0.7749359922995656,0.22506400770043444,0.6156756609241005,0.38432433907589947,0.8349128138926829,0.1650871861073171,0.34115874474881336,0.6588412552511866,0.7189096078935765,0.2810903921064235,0.49529151219954415,0.5047084878004559,0.651224019331258,0.3487759806687421,0.39637228799660795,0.603627712003392,0.4435457756545964,0.5564542243454036,0.6828273266947238,0.3171726733052762,0.4464486695878376,0.5535513304121624,0.5213419670553909,0.478658032944609,0.6146945867838673,0.38530541321613265,0.5573625806771644,0.4426374193228356,0.40863905204612505,0.591360947953875,0.6094263722574769,0.3905736277425231,0.49200908854702086,0.5079909114529791
3,16.0,train,-1.0241628445454405,-0.14546520317456785,0.3552127775865406,0.5108721286375033,1.1761759738364463,0.11339854327324639,-0.8985129255159389,0.0,0.0,0.3873485581121718,0.8918408013019498,0.10815919869805023,0.5759687655308812,0.42403123446911883,0.618749606961823,0.38125039303817704,0.45869503012706625,0.5413049698729337,0.30001035951579313,0.6999896404842069,0.5044882130454094,0.4955117869545907,0.5890796253756023,0.41092037462439773,0.7791407744367562,0.22085922556324372,0.7756638981628905,0.22433610183710945,0.5843693117673043,0.41563068823269567,0.5764294967398362,0.4235705032601638,0.58049828153565,0.41950171846435,0.45836154067678747,0.5416384593232125,0.5329834217205411,0.46701657827945886,0.495768806643034,0.504231193356966,0.28886147280915997,0.71113852719084,0.5671773971875765,0.43282260281242346,0.23395426386180895,0.766045736138191,0.45841085612690324,0.5415891438730968,0.6607613333722333,0.33923866662776664
4,16.0,train,-0.38472186467481,-0.15350925481209404,-1.2588516140166757,-0.9146799037781941,-1.5202895409560044,1.997935485440146,-0.6682002548772047,0.0,0.0,0.3213363756861929,0.8791894513421845,0.12081054865781554,0.7298742619946323,0.2701257380053676,0.6542980469732191,0.34570195302678086,0.8764315476182694,0.12356845238173063,0.7651597469441129,0.23484025305588704,0.473953797229266,0.526046202770734,0.7329641593274778,0.2670358406725221,0.4927773130112727,0.5072226869887273,0.785198311894904,0.21480168810509603,0.6615756738864706,0.33842432611352935,0.2982546870766557,0.7017453129233443,0.9647365226873157,0.03526347731268433,0.5048141980461721,0.4951858019538279,0.32986574444572614,0.6701342555542739,0.3056654940684883,0.6943345059315117,0.6417886428552642,0.3582113571447359,0.33210270521074226,0.6678972947892577,0.6053480325271068,0.3946519674728933,0.5594508743028966,0.44054912569710336,0.28034663927898185,0.7196533607210182
5,16.0,train,0.8142299725826223,-0.14137815561469103,-0.0034681983252855164,-0.3115617362177066,-0.13995600362177366,-0.6575483876132125,0.6117425203376443,0.0,0.0,0.46822239200334,0.575310818985468,0.424689181014532,0.6386099149439308,0.36139008505606923,0.5400880448986809,0.45991195510131905,0.2042251768201062,0.7957748231798938,0.4401472549407026,0.5598527450592974,0.605054914457908,0.39494508554209196,0.6495075387582523,0.3504924612417477,0.5958846704085984,0.4041153295914016,0.4706182356811417,0.5293817643188583,0.6809309611980504,0.3190690388019496,0.4714346750689863,0.5285653249310137,0.3606937054785594,0.6393062945214406,0.7221246320733385,0.2778753679266615,0.4886535474019602,0.5113464525980398,0.4418618291029547,0.5581381708970453,0.5633342629948836,0.43666573700511635,0.4577192702303444,0.5422807297696556,0.6145644352296794,0.3854355647703206,0.49571648913204636,0.5042835108679536,0.5432177895509802,0.45678221044901973
6,16.0,train,-0.7843724770939541,-0.1544195518684202,-1.169181370038719,2.3750555556426463,-0.7498708224438756,1.1413277844551915,-0.8163535821914764,0.0,0.0,0.34276714574339584,0.8988441022433766,0.10115589775662341,0.7359075462110898,0.2640924537889103,0.735452228479169,0.264547771520831,0.5530174886268894,0.4469825113731106,0.7336404070565494,0.2663595929434505,0.704331023148312,0.29566897685168797,0.16776011404066993,0.8322398859593301,0.7965395510160422,0.20346044898395776,0.6224539491018396,0.3775460508981604,0.7843094251440186,0.21569057485598145,0.23741559803252132,0.7625844019674787,0.5638086227667334,0.4361913772332667,0.5900566775242617,0.4099433224757383,0.41280740094339996,0.5871925990566,0.4943263635579276,0.5056736364420724,0.5119548834777623,0.48804511652223775,0.7813096983397129,0.21869030166028716,0.48329755485065995,0.51670244514934,0.5693045643823499,0.4306954356176501,0.42864110272069733,0.5713588972793027
7,16.0,train,0.014928747744334258,-0.11711595617427568,-0.2724789302591546,0.12706965837173867,0.3736564753863122,-0.35773569226847857,0.07601932693988582,0.0,0.0,0.4748402270264731,0.6390960640437713,0.36090393595622877,0.5558026210956224,0.44419737890437766,0.734195173816566,0.265804826183434,0.3679695255223465,0.6320304744776535,0.4321795868203311,0.5678204131796689,0.6901581484608936,0.3098418515391063,0.6823736063230278,0.3176263936769722,0.27193482808982705,0.728065171910173,0.21997694748691932,0.7800230525130807,0.7440284886664881,0.25597151133351187,0.4266871400881521,0.5733128599118479,0.41776496467777513,0.5822350353222249,0.7262666918888254,0.27373330811117463,0.5498963396297619,0.4501036603702381,0.4843617247979498,0.5156382752020502,0.5589037559854164,0.4410962440145836,0.31196582374353965,0.6880341762564604,0.6187005343027996,0.38129946569720047,0.46228685217507215,0.5377131478249279,0.39703050033134313,0.6029694996686569
8,16.0,train,0.4945094826473072,-0.11797052120588387,-0.7208301501489369,-0.8050220551308328,0.18105179575828015,0.7130239339627144,0.3470826107109986,0.0,0.0,0.30336576455679976,0.9849245945721176,0.015075405427882398,0.9385409987784382,0.06145900122156181,0.5992743794782396,0.40072562052176036,0.8245747225637778,0.1754252774362222,0.4901443294402795,0.5098556705597205,0.7399071844260809,0.2600928155739191,0.6513743240913581,0.34862567590864185,0.44613419917785035,0.5538658008221496,0.3391090487573638,0.6608909512426362,0.7958400132767606,0.20415998672323946,0.5245681433852603,0.47543185661473975,0.7875684932298527,0.2124315067701473,0.5337286933363296,0.46627130666367045,0.5096417841259272,0.4903582158740728,0.38954494603342504,0.610455053966575,0.5372411119343494,0.46275888806565063,0.2891781706925278,0.7108218293074722,0.5714992249862281,0.428500775013772,0.5036859980037003,0.4963140019962997,0.4827159153090379,0.5172840846909621
9,16.0,train,-1.0241628445454405,-0.13818282776956775,0.17587228963062754,-0.6405352821597907,0.30945491551030174,0.32755046851948505,-0.9550170180828929,0.0,0.0,0.43438032537529603,0.8483803064309914,0.15161969356900867,0.5667392315800235,0.43326076841997657,0.6246315160691043,0.37536848393089567,0.2766794818761399,0.7233205181238601,0.3524701320452126,0.6475298679547874,0.5914533942088791,0.4085466057911209,0.5065278442527281,0.49347215574727193,0.48451309482457927,0.5154869051754207,0.8367636078746666,0.1632363921253334,0.4286248737937679,0.5713751262062321,0.6229593775916489,0.3770406224083512,0.364466888377856,0.635533111622144,0.5760045932797042,0.42399540672029573,0.5133854433024014,0.4866145566975986,0.44193434662105124,0.5580656533789488,0.4106490149323576,0.5893509850676424,0.6188802041937029,0.381119795806297,0.23647815060156874,0.7635218493984313,0.47947234909857983,0.5205276509014202,0.6239862285791791,0.3760137714208209
10,16.0,train,0.5744396051311359,-0.14784312171683764,1.0725747294101917,-0.6405352821597907,0.30945491551030174,-0.5718876175147172,-0.6586744924828876,0.0,1.0,0.5151789531935815,0.4303629999398283,0.5696370000601717,0.3647604955276941,0.6352395044723059,0.36889260779801125,0.6311073922019887,0.5760874687638207,0.42391253123617934,0.496592554013503,0.503407445986497,0.5962661788596882,0.40373382114031175,0.5707646190435567,0.42923538095644337,0.4088761869284029,0.5911238130715971,0.57178388575444,0.42821611424556005,0.5052454463821445,0.4947545536178555,0.4075303738575802,0.5924696261424198,0.453237869683079,0.546762130316921,0.7199062455604901,0.28009375443950996,0.47535435454792885,0.5246456454520712,0.514295948550127,0.48570405144987305,0.4668074820212561,0.5331925179787439,0.5863046224432763,0.4136953775567237,0.5870822901643156,0.4129177098356844,0.47506803004440556,0.5249319699555944,0.42019395873789944,0.5798060412621006
11,16.0,train,1.7733914423885682,-0.14630118981899398,-0.7656652721379152,-0.8050220551308328,0.46995881520032834,0.79868470406121,-0.06426484058988509,0.0,0.0,0.33966697100067783,0.9733028867605417,0.02669711323945829,0.8744237768907791,0.12557622310922087,0.5832133801973596,0.4167866198026404,0.6735047005110735,0.3264952994889265,0.5116725747014236,0.4883274252985764,0.8444415282527096,0.15555847174729043,0.5397522060004156,0.4602477939995843,0.692888083677522,0.3071119163224781,0.180620000989971,0.819379999010029,0.4903551914017724,0.5096448085982276,0.359004558889771,0.640995441110229,0.8714292901613161,0.12857070983868388,0.30921340933739194,0.6907865906626081,0.4502207231839953,0.5497792768160047,0.41426081716098806,0.5857391828390119,0.7448241149288288,0.2551758850711712,0.16217224695790533,0.8378277530420947,0.5771841390808128,0.42281586091918727,0.46275302781559713,0.5372469721844029,0.40236523850352346,0.5976347614964765
12,16.0,train,0.4945094826473072,-0.14182401494926314,-1.2140164920276972,-0.36639066054138736,-0.30045990331180045,0.5417023937657236,-0.6957739571148771,0.0,0.0,0.3907790727586498,0.8619877503808402,0.13801224961915978,0.8524603372014243,0.14753966279857567,0.5798795451900826,0.42012045480991744,0.4584432953742015,0.5415567046257985,0.5424060374867226,0.4575939625132774,0.7664742067727446,0.23352579322725536,0.7056473441564723,0.2943526558435277,0.3378773502662532,0.6621226497337468,0.5055171877943382,0.4944828122056618,0.4643613218702113,0.5356386781297887,0.45304127617505674,0.5469587238249433,0.923148977571008,0.076851022428992,0.30855458615740083,0.6914454138425992,0.48722998503480974,0.5127700149651903,0.38442663945254696,0.615573360547453,0.4159358726343583,0.5840641273656417,0.2774870940390741,0.7225129059609259,0.5584662624996626,0.44153373750033736,0.5044911565983321,0.4955088434016679,0.3232544893605054,0.6767455106394946
13,16.0,train,0.25471911519582074,-0.0906244590153906,-1.4381921019725885,-0.36639066054138736,0.30945491551030174,1.6981227900954117,0.24321728148838143,0.0,0.0,0.21414793989603725,0.9958567361231463,0.00414326387685373,0.9666398711457843,0.033360128854215715,0.7022538100909634,0.2977461899090365,0.9552489051096852,0.04475109489031486,0.7955197564995147,0.20448024350048527,0.7655545668613847,0.23444543313861532,0.7365887219613831,0.2634112780386168,0.8710286161932763,0.12897138380672368,0.6092870502645216,0.39071294973547843,0.7143547901933056,0.2856452098066944,0.4983102848238865,0.5016897151761135,0.9306067570706618,0.06939324292933823,0.5637039396835499,0.4362960603164501,0.5389624034914047,0.46103759650859527,0.37803388622135004,0.62196611377865,0.7426371028357032,0.25736289716429683,0.20764714080286883,0.7923528591971312,0.600780082986291,0.3992199170137089,0.5097712464665435,0.4902287535334565,0.5481525653612224,0.45184743463877763
14,16.0,train,-0.7044423546101253,-0.10630385868462562,-0.22764380827017633,-0.5308774335124293,2.0428970321625917,0.5845327788149713,-0.8584639633394877,0.0,0.0,0.3045768995336767,0.9766431547401911,0.02335684525980883,0.7445782548261479,0.25542174517385213,0.7460743302936399,0.2539256697063601,0.965168450571373,0.034831549428627026,0.21787384921980224,0.7821261507801978,0.305567094803769,0.694432905196231,0.6120516840357031,0.38794831596429685,0.849453813007752,0.15054618699224798,0.8347245551198492,0.1652754448801508,0.6443288949395749,0.35567110506042504,0.7183991113894796,0.2816008886105204,0.3420744482468874,0.6579255517531126,0.5394039912667542,0.4605960087332458,0.4662351399361807,0.5337648600638193,0.4839206259881699,0.5160793740118301,0.47730331554207694,0.522696684457923,0.41059239575906603,0.589407604240934,0.41734088091554,0.58265911908446,0.4816286892170272,0.5183713107829728,0.711270527123768,0.288729472876232
15,16.0,train,-0.22486161970715232,-0.11432933298057915,-1.169181370038719,1.1688192205216712,0.020547896068253333,0.4560416236672281,-0.015812434802063888,0.0,0.0,0.3270861932634962,0.9291376373059089,0.07086236269409105,0.8968979348714403,0.10310206512855971,0.762330541555404,0.23766945844459597,0.8943782533163535,0.10562174668364656,0.6758721012980129,0.32412789870198716,0.8637030222742996,0.1362969777257004,0.24449683743936768,0.7555031625606323,0.46211781662853313,0.5378821833714669,0.5075849221165945,0.4924150778834056,0.6763907158297979,0.32360928417020207,0.41691161275263555,0.5830883872473644,0.5333302853992385,0.4666697146007615,0.6307132567735765,0.3692867432264236,0.43462042200077544,0.5653795779992246,0.46748650649403434,0.5325134935059657,0.521711005926635,0.478288994073365,0.33761594697127806,0.6623840530287219,0.47397709286612366,0.5260229071338763,0.573970426520978,0.4260295734790221,0.389019010042308,0.610980989957692
16,16.0,train,-0.7843724770939541,-0.1373096853963869,-0.4966545402040459,-0.3115617362177066,0.8872689543943982,1.0556670143566962,0.5746004623850429,0.0,0.0,0.3166035123510321,0.9909534843641822,0.00904651563581786,0.8550441887866341,0.1449558112133659,0.7002170438137172,0.29978295618628287,0.9135994335659625,0.08640056643403746,0.4295457227970254,0.5704542772029746,0.3831970156783586,0.6168029843216414,0.6547547719358693,0.3452452280641307,0.5930536443441425,0.4069463556558575,0.5912810533300399,0.40871894666996017,0.48706567189572625,0.5129343281042738,0.5062258014285472,0.4937741985714528,0.2623850882578419,0.7376149117421581,0.5914540277560301,0.40854597224396993,0.6477804093498594,0.3522195906501406,0.42507892123706237,0.5749210787629376,0.5696864730832563,0.4303135269167437,0.3152204394969714,0.6847795605030286,0.5349453428780155,0.4650546571219844,0.46894499418583147,0.5310550058141685,0.7710218227931557,0.2289781772068443
17,16.0,train,2.892413157162172,-0.1436260317203428,-1.8417081998733924,-0.8598509794545134,-1.2955840813899668,-0.015092611874496767,0.8342871246263613,0.0,0.0,0.45216421408301366,0.7557772453486049,0.24422275465139515,0.6090306466002684,0.3909693533997316,0.6348742672128147,0.36512573278718524,0.12264209553378569,0.8773579044662143,0.3935865219316568,0.6064134780683432,0.38673027780506053,0.6132697221949395,0.8385082384998008,0.16149176150019914,0.6637925228430902,0.3362074771569098,0.298355201699684,0.701644798300316,0.20808354491333514,0.7919164550866649,0.4775772859305204,0.5224227140694796,0.8698084105810295,0.1301915894189705,0.2470023880085057,0.7529976119914943,0.26691715590766707,0.7330828440923329,0.36671532792770545,0.6332846720722946,0.5140473983550863,0.4859526016449137,0.4814155211329817,0.5185844788670183,0.7244172982708215,0.27558270172917854,0.5643139407081972,0.43568605929180276,0.7912309992140226,0.2087690007859774
18,16.0,train,-0.14493149722332355,-0.1453908927626678,0.3103776555975623,-0.8598509794545134,-0.5893669227538487,0.02773777317475087,0.0848615214052796,0.0,0.0,0.474656840678448,0.682182639838735,0.31781736016126505,0.5556884762842346,0.44431152371576543,0.5396820338801427,0.46031796611985726,0.3150984538308106,0.6849015461691894,0.44577552676696963,0.5542244732330304,0.47225252008553564,0.5277474799144644,0.5900651822497331,0.4099348177502668,0.5283718698776407,0.4716281301223592,0.3760408061552203,0.6239591938447797,0.7017461788374711,0.29825382116252885,0.3691277882107159,0.6308722117892841,0.3461765980282314,0.6538234019717686,0.560373346905265,0.4396266530947351,0.4450889400936259,0.5549110599063741,0.40600045871117907,0.5939995412888209,0.4645288876889647,0.5354711123110353,0.44538194839617373,0.5546180516038263,0.6495437574830197,0.35045624251698027,0.519286195671763,0.48071380432823696,0.5547397385060717,0.4452602614939282
19,16.0,train,0.6543697276149648,-0.11258304927982683,-0.4966545402040459,-0.6405352821597907,-0.4288630230638219,1.0984973994059442,-0.7852153289580425,0.0,0.0,0.3123883636201307,0.9502875303504632,0.049712469649536836,0.9367509530777112,0.06324904692228885,0.6068391761829028,0.3931608238170971,0.6168765809605179,0.38312341903948205,0.5996915094834769,0.4003084905165231,0.7512310820019296,0.2487689179980704,0.5927070212077454,0.40729297879225457,0.7071930042151024,0.2928069957848975,0.6157054353750917,0.38429456462490835,0.5079891538827099,0.4920108461172901,0.49621926780907544,0.5037807321909246,0.8623414579815922,0.13765854201840771,0.41760413041416833,0.5823958695858317,0.31438539858326164,0.6856146014167384,0.394229594663821,0.605770405336179,0.705454430290907,0.29454556970909296,0.3255786530267615,0.6744213469732385,0.5755197045787754,0.42448029542122456,0.49838326064080685,0.5016167393591932,0.34925479434225826,0.6507452056577417
20,16.0,train,-0.14493149722332355,0.4631704513656107,-1.2140164920276972,0.45604320431382284,-0.36466146318781106,1.2698189396029347,1.7081920623590725,0.0,0.0,0.1659568982366676,0.9963845948028262,0.0036154051971738015,0.9396284833138736,0.06037151668612643,0.9210382969177418,0.07896170308225826,0.8685145152320732,0.1314854847679267,0.919397050686804,0.08060294931319598,0.9417413831262763,0.05825861687372372,0.7953170997045077,0.20468290029549233,0.740213755711166,0.259786244288834,0.6438126614893094,0.3561873385106907,0.9090312489514646,0.09096875104853538,0.695099057598564,0.304900942401436,0.8289430825185522,0.17105691748144777,0.8017875950299226,0.1982124049700774,0.7895755847647383,0.2104244152352617,0.45954458080443195,0.540455419195568,0.7002365478109027,0.2997634521890972,0.3584642809712686,0.6415357190287314,0.7559854377376376,0.24401456226236246,0.585924342684311,0.414075657315689,0.7523971405487284,0.24760285945127158
21,16.0,train,-1.1040929670292694,-0.1432544817520614,0.5793883875314314,2.2105687826716043,-1.1029794017619348,0.24188969842098954,-0.8708319792170587,0.0,0.0,0.3752394386602074,0.8553293622292011,0.14467063777079892,0.46817637239495535,0.5318236276050446,0.7022157342437303,0.29778426575626976,0.14840040885816763,0.8515995911418324,0.47927515666032827,0.5207248433396717,0.6944875074579784,0.3055124925420216,0.8109933256191946,0.1890066743808054,0.7203146601760189,0.2796853398239812,0.7118199335888065,0.28818006641119354,0.6774198986847465,0.3225801013152535,0.7654702336336033,0.23452976636639666,0.6262777464057039,0.37372225359429617,0.40637112371912887,0.5936288762808711,0.5353100209400652,0.4646899790599348,0.5183332716110429,0.48166672838895713,0.6420120754968157,0.35798792450318423,0.7532266873693676,0.24677331263063237,0.41527028259069043,0.5847297174093096,0.5773623934873344,0.42263760651266563,0.5294955931082201,0.47050440689177986
