,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,total_proba,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1
33,1.0,train,-0.7629066703975164,-0.11216325837597264,0.23808782312426016,-0.8133373519970563,-0.8006822657389958,0.2187899244606653,-0.9396210039033828,0.0,1.0,0.5947682159838669,0.19354444063615872,0.8064555593638413,0.6815322441493021,0.3184677558506978,0.5514558356953148,0.4485441643046852,0.426763255234306,0.573236744765694,0.3615751415977867,0.6384248584022133,0.4859571227261894,0.5140428772738106
34,1.0,train,-0.2783505635818744,-0.10162895678523137,-0.09496683521937115,0.6916042943790754,-0.3655663963216169,-0.032097684585965854,-0.6201659853445752,0.0,0.0,0.48957522388380953,0.46138857456288807,0.5386114254371119,0.444383594967946,0.555616405032054,0.6805881877150803,0.31941181228491966,0.4901171187823332,0.5098828812176668,0.5494989174000129,0.45050108259998706,0.543130607605755,0.45686939239424496
35,1.0,train,-0.5206286169896954,-0.10627063270567559,-0.7610761519066342,1.293580952929528,-0.7074431508638432,0.6488829685406045,-0.12249324373138337,0.0,0.0,0.29569304296523885,0.8516344500773299,0.14836554992267012,0.8282216722085675,0.17177832779143254,0.6678466572495438,0.3321533427504562,0.5714229867771887,0.4285770132228113,0.3573333118286266,0.6426666881713734,0.43459453324865405,0.565405466751346
36,1.0,train,-0.6417676436936058,-0.11028683560403506,-1.7602401269375285,0.5110112968139395,0.5357450474715251,2.190049709827053,-0.39128289706434694,0.0,0.0,0.19555715045836952,0.9880520581682516,0.011947941831748405,0.9733648859773922,0.026635114022607792,0.4951520006249205,0.5048479993750795,0.46996169397498466,0.5300383060250153,0.7543081680516649,0.2456918319483351,0.6210701954888214,0.37892980451117864
37,1.0,train,-0.5811981303416507,-0.07598451285303207,-1.3022899717150354,1.534371616349709,1.3438173763895145,1.2223403606471899,-0.06031705360850917,0.0,0.0,0.24350204548577153,0.9699127713355804,0.03008722866441958,0.9102159175910668,0.08978408240893317,0.5696852186593793,0.43031478134062073,0.49973733977382573,0.5002626602261743,0.4791905585444747,0.5208094414555253,0.4515174344732734,0.5484825655267266
38,1.0,train,-0.6417676436936058,-0.10903588770702394,-0.09496683521937115,-0.6327443544319203,0.6911435722634459,0.4696775335072965,-0.9761611135319052,0.0,0.0,0.38458343991992194,0.8791733157127598,0.12082668428724018,0.46474741800186803,0.535252581998132,0.43368023046569804,0.566319769534302,0.4648214932676814,0.5351785067323186,0.45931341279327575,0.5406865872067242,0.509590391205138,0.4904096087948619
39,1.0,train,-0.3389200769338297,-0.0939586666561128,-1.2190263071291276,0.08962763582862282,0.06954947309576197,0.5055186205139579,0.04786839198275966,0.0,0.0,0.28147240234798965,0.9657385888006208,0.03426141119937918,0.6545862055694458,0.3454137944305542,0.5943935685041318,0.40560643149586817,0.6639518001031537,0.33604819989684626,0.3814305495598209,0.6185694504401791,0.4961000226943486,0.5038999773056514
40,1.0,train,0.5090531099935439,0.04861653901491089,-1.4688173008868513,2.2567436066102524,-0.3034069864048485,1.7957977527537752,0.23074440058413015,0.0,0.0,0.2518249191679514,0.7630966486849716,0.2369033513150284,0.8827669686952303,0.1172330313047697,0.7840127405699415,0.21598725943005845,0.7842598486776996,0.21574015132230037,0.5344685193399414,0.4655314806600586,0.5248680237884287,0.4751319762115714
41,1.0,train,-0.3994895902857849,-0.11568566600306872,0.27971965541721416,-0.15116302759155828,-0.45880551119676954,0.14710775044734212,-0.5390870347838896,0.0,0.0,0.4861596512033889,0.5424370862232939,0.45756291377670616,0.4261489230700437,0.5738510769299563,0.5913152243572086,0.4086847756427913,0.47565879814988987,0.5243412018501101,0.4993623570362975,0.5006376429637025,0.5129354636942631,0.4870645363057369
42,1.0,train,-0.5206286169896954,-0.09948917665880949,-1.0524989779573117,-0.15116302759155828,0.47358563755475663,0.863929490580574,1.9085173684036414,0.0,0.0,0.19294669257000074,0.9656268292637114,0.034373170736288684,0.6910941174867105,0.3089058825132896,0.9162569611447595,0.08374303885524048,0.5105731274500189,0.48942687254998113,0.8053102413787192,0.1946897586212808,0.4889202531263147,0.5110797468736853
43,1.0,train,-0.8234761837494716,-0.11532355033546834,0.6960379783467534,-0.6327443544319203,-0.39664610128000116,-0.2471442066259354,-0.6936842868494172,0.0,1.0,0.6101248837348097,0.2676708583430887,0.7323291416569113,0.35193336034424605,0.648066639655754,0.5042521184705326,0.4957478815294674,0.44303263760879796,0.556967362391202,0.5140502297983436,0.48594977020165636,0.6039835518943313,0.3960164481056687
44,1.0,train,-0.0966420235260086,-0.08635421725524658,-1.0941308102502658,-0.4521513568667846,0.4425059325963724,0.863929490580574,0.569143709214928,0.0,0.0,0.22489433773087875,0.9728084039420208,0.02719159605797918,0.6717362656489528,0.32826373435104717,0.6946043606717139,0.30539563932828606,0.7030468854752043,0.29695311452479567,0.6546948425886219,0.3453051574113781,0.49763271534456055,0.5023672846554394
45,1.0,train,-0.7023371570455612,0.12380512764323436,-1.593712797765713,2.6179296017405234,0.13170888301253025,1.652433404727129,-0.4962688142036892,0.0,0.0,0.1717337971932122,0.971663658739354,0.02833634126064598,0.9620962354984639,0.03790376450153612,0.8525883028952137,0.14741169710478635,0.618114703915994,0.38188529608400595,0.4659335613349652,0.5340664386650348,0.5570696576992553,0.44293034230074463
46,1.0,train,2.9318336440717543,-0.10459172841281177,-0.05333500292641763,-0.8735350178521014,-0.4277258062383854,0.03958448942735734,0.42497034542524087,0.0,0.0,0.4772602515433748,0.42523459997126545,0.5747654000287346,0.5388453023491151,0.46115469765088496,0.5439883249629984,0.4560116750370015,0.5901833218471058,0.40981667815289424,0.714794806967836,0.28520519303216396,0.5335802756617793,0.4664197243382207
47,1.0,train,-0.8840456971014269,-0.11245953702100397,0.5711424814678915,-0.21136069344660358,-0.45880551119676954,-0.10377985859928902,-0.5032495654452717,0.0,1.0,0.5885397887822503,0.39952217757082265,0.6004778224291774,0.3090594924903035,0.6909405075096965,0.45230567016160894,0.5476943298383911,0.40258605471486886,0.5974139452851311,0.4763305009059907,0.5236694990940093,0.5691135171710928,0.43088648282890724
48,1.0,train,0.38791408328963334,-0.10426253218291669,-0.46965332585595687,-0.09096536173651296,0.10062917805414603,-0.06793877159262743,0.7759334013965892,0.0,0.0,0.4352702616826288,0.5996227883450955,0.4003772116549044,0.3198151282225513,0.6801848717774487,0.8194054560920165,0.18059454390798343,0.7472740806779973,0.2527259193220027,0.3859036985933574,0.6140963014066426,0.5227333165303751,0.4772666834696248
49,1.0,train,-0.6417676436936058,-0.08365480112930897,0.7376698106397074,0.9925926236543017,-0.3655663963216169,-0.2471442066259354,-0.936530674136284,0.0,0.0,0.49606347053312216,0.4256372986952326,0.5743627013047674,0.5014003681246262,0.49859963187537387,0.5436738942506416,0.4563261057493584,0.40416958505526457,0.5958304149447354,0.7592051027434377,0.24079489725656236,0.5628472221605401,0.43715277783945994
50,1.0,train,0.6301921366974546,-0.11812172477452199,0.9874608043974308,-0.7531396861420109,-0.1790881665713117,-0.28298529363259695,-0.5429360663537968,0.0,1.0,0.6774640270450064,0.08022683439022738,0.9197731656097726,0.38556238784654584,0.6144376121534542,0.48311124153961027,0.5168887584603897,0.6000976441019068,0.3999023558980932,0.4348128686904378,0.5651871313095622,0.48720723140484923,0.5127927685951508
51,1.0,train,-0.3994895902857849,-0.10159603734752608,-1.0941308102502658,-0.5725466885768752,1.0641000317640563,0.9714527516005588,-0.7046616540638476,0.0,0.0,0.30330348498553195,0.9808700619154348,0.019129938084565236,0.6985214342056536,0.3014785657943464,0.33738595204395094,0.6626140479560491,0.6003521391002937,0.39964786089970633,0.4716589896223906,0.5283410103776094,0.4896704543750664,0.5103295456249336
52,1.0,train,-0.7023371570455612,-0.11933975323382781,0.1548241585383522,-0.21136069344660358,-0.7074431508638432,-0.42634964165924333,-0.49728967868398416,0.0,1.0,0.6049834487857303,0.30883665792052595,0.691163342079474,0.3380991215229201,0.6619008784770799,0.5041081108758443,0.4958918891241557,0.41319269655762547,0.5868073034423745,0.46831049773715394,0.5316895022628461,0.6166695038895141,0.38333049611048586
53,1.0,train,0.38791408328963334,-0.11687077502466921,0.11319232624539825,2.0761506090451163,-0.520964921113538,0.18294883745400367,-0.6801946312745674,0.0,0.0,0.43415089328370865,0.4136344162071963,0.5863655837928037,0.6595740422641245,0.3404259577358755,0.7201121316154118,0.2798878683845883,0.5454407366805312,0.4545592633194688,0.777559849073959,0.2224401509260409,0.4602564745636246,0.5397435254363754
54,1.0,train,-0.9446152104533823,-0.11035267633228739,-0.5945488227348183,1.1731856212194374,-0.14800846161292747,0.5413597075206196,-0.8864198657631117,0.0,0.0,0.2943148985799511,0.8427360170740051,0.1572639829259949,0.9060415144668574,0.09395848553314255,0.711815464702152,0.2881845352978481,0.4849931297924759,0.5150068702075241,0.2872982792070815,0.7127017207929185,0.4329961118361918,0.5670038881638082
55,1.0,train,-0.1572115368779639,0.14309607007157862,-1.8018719592304826,0.08962763582862282,-0.39664610128000116,1.0431349256138818,0.8456883056168535,0.0,0.0,0.12408162086637455,0.9956951044341144,0.004304895565885667,0.8219727923758566,0.1780272076241434,0.9298036282079167,0.07019637179208325,0.8382238110878903,0.16177618891210968,0.7067349774935643,0.2932650225064357,0.6107264972453949,0.38927350275460515
56,1.0,train,0.14563602988181246,-0.1146651560228366,-0.5945488227348183,-0.6327443544319203,0.8465420970553671,1.4373868826871592,0.5100390153047893,0.0,0.0,0.27821944130133075,0.9300257167670829,0.06997428323291707,0.7447952311895767,0.2552047688104233,0.441432473638523,0.558567526361477,0.583191266583162,0.41680873341683805,0.6898944069284132,0.31010559307158686,0.43127802756301514,0.5687219724369849
57,1.0,train,-0.3389200769338297,-0.1164428204816581,-1.3022899717150354,1.293580952929528,-0.8628416756557641,-0.21130311961927378,1.00150200368428,0.0,0.0,0.456977986694667,0.6622137210174466,0.33778627898255337,0.27331315324175576,0.7266868467582442,0.8870221482677951,0.11297785173220491,0.5231741140597759,0.47682588594022407,0.20104894451467048,0.7989510554853295,0.49111457874898057,0.5088854212510194
58,1.0,train,-0.1572115368779639,-0.1021556714942001,0.48787881688198353,-0.8735350178521014,-0.02368964177939072,-0.3905085546525817,-0.026861704524333323,0.0,1.0,0.5053952494380216,0.4572104064297161,0.5427895935702839,0.42056493953401364,0.5794350604659864,0.4680308383091909,0.5319691616908091,0.6859919418122742,0.3140080581877258,0.5456245741726906,0.45437542582730933,0.5886881523022935,0.4113118476977064
59,1.0,train,0.20620554323376758,-0.11443471810605754,-1.0108671456643579,2.9189179310157503,-0.7696025607806116,-0.10377985859928902,-0.9985434305269532,0.0,0.0,0.33895082468462534,0.6769137786956421,0.32308622130435793,0.7666687250870803,0.23333127491291966,0.8523071848086397,0.14769281519136035,0.5206645297630106,0.4793354702369894,0.3998858443508725,0.6001141556491275,0.5059784757441239,0.49402152425587614
60,1.0,train,-0.3994895902857849,0.2958105422280379,-2.4679812759177455,1.2333832870744825,-0.4898852161551538,2.4767784058803457,2.6247273390238726,0.0,0.0,0.06993251843339209,0.9953907611238736,0.004609238876126425,0.9880439673107536,0.011956032689246361,0.9676467336053898,0.03235326639461023,0.7512730348082612,0.24872696519173879,0.860285522519233,0.1397144774807671,0.7229651863798248,0.2770348136201752
61,1.0,train,1.1753177568650517,-0.16348506567807664,-0.5529169904418648,-0.27155835930164884,-1.5155154797818324,-1.8958342089323688,-0.06380952517334669,0.0,0.0,0.49180498630564223,0.49451241626580444,0.5054875837341956,0.2783230873791199,0.7216769126208801,0.8144970877416418,0.18550291225835822,0.23626341769801595,0.763736582301984,0.7721239214841868,0.2278760785158132,0.5033179497094185,0.4966820502905815
62,1.0,train,-0.8234761837494716,-0.10929924506150827,-0.4280214935630029,-0.03076769588146781,-0.3655663963216169,0.7205651425539277,-0.03965994808095684,0.0,0.0,0.3901511237831211,0.7259700711747051,0.27402992882529487,0.5837719710238125,0.4162280289761875,0.5225857524634343,0.47741424753656564,0.47704716788622203,0.522952832113778,0.6184843610205902,0.38151563897940977,0.44107114925816027,0.5589288507418397
63,1.0,train,-0.3994895902857849,-0.1123607768550463,-0.303125996684141,-0.03076769588146781,1.1573391466392091,0.7922473165672507,0.10323230484265455,0.0,0.0,0.31839299793470255,0.9193442062784221,0.080655793721578,0.6716037146143683,0.32839628538563176,0.4635959921559454,0.5364040078440546,0.5220463383163549,0.477953661683645,0.5341908718194248,0.4658091281805752,0.4092805098728711,0.5907194901271289
64,1.0,train,-0.3389200769338297,-0.09586800886575574,-0.21986233209823305,-0.33175602515669406,-0.3655663963216169,-0.10377985859928902,-0.9008199794704262,0.0,1.0,0.5053736263635052,0.4306288571994342,0.5693711428005658,0.5962747646144653,0.4037252353855348,0.4758563304847334,0.5241436695152666,0.475889466395097,0.524110533604903,0.5135054016637361,0.4864945983362639,0.5898814425973871,0.410118557402613
65,1.0,train,-1.0657542371572928,-0.08892195377752121,-0.7194443196136803,-0.4521513568667846,0.47358563755475663,0.9356116645938972,-0.3527579483850724,0.0,0.0,0.35661283137247324,0.8879161892830691,0.11208381071693087,0.576089450714045,0.423910549285955,0.377524995403705,0.622475004596295,0.3866279090424245,0.6133720909575755,0.6470386013774567,0.35296139862254333,0.4880998045969128,0.5119001954030872
66,1.0,train,-0.3389200769338297,-0.06525269093037547,-1.3855536363009433,0.2702206333937586,4.949063151562082,0.9356116645938972,-0.19213460766844,0.0,0.0,0.28093593131579736,0.8265581370988183,0.17344186290118171,0.8487753916804942,0.1512246083195058,0.35488906355856786,0.6451109364414321,0.7611731713423839,0.2388268286576161,0.6593464487229582,0.3406535512770418,0.630520535087836,0.36947946491216405
67,1.0,train,0.44848359664158866,-0.1046575691410641,-1.4271854685938974,-0.15116302759155828,0.13170888301253025,1.2223403606471899,-0.6428782139132457,0.0,0.0,0.29504131544221307,0.9557130836472955,0.044286916352704514,0.7630990695132036,0.23690093048679636,0.4214969225987143,0.5785030774012857,0.6435517814591322,0.35644821854086783,0.3693759109124316,0.6306240890875684,0.4852339623836349,0.5147660376163651
