,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,total_proba,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1,estm 6 proba 0,estm 6 proba 1,estm 7 proba 0,estm 7 proba 1,estm 8 proba 0,estm 8 proba 1,estm 9 proba 0,estm 9 proba 1,estm 10 proba 0,estm 10 proba 1,estm 11 proba 0,estm 11 proba 1,estm 12 proba 0,estm 12 proba 1,estm 13 proba 0,estm 13 proba 1,estm 14 proba 0,estm 14 proba 1,estm 15 proba 0,estm 15 proba 1,estm 16 proba 0,estm 16 proba 1,estm 17 proba 0,estm 17 proba 1
10,6.0,train,-0.8753043551388812,-0.11794163793523568,0.29035286862984055,0.8204328535809647,-0.11098001290348448,0.20833601568127658,-0.8016209603112951,0.0,0.0,0.47089214286833825,0.7120590494467638,0.2879409505532362,0.649545010226442,0.35045498977355805,0.6160555142467188,0.3839444857532812,0.33428388028477285,0.6657161197152272,0.2119150777472606,0.7880849222527394,0.6184257130940526,0.3815742869059474,0.4920632304765703,0.5079367695234297,0.7121149200648809,0.28788507993511914,0.5556693740549108,0.44433062594508915,0.530446927679684,0.46955307232031596,0.48126191680189967,0.5187380831981003,0.4560457739471072,0.5439542260528928,0.44412089698870894,0.5558791030112911,0.3613750548856164,0.6386249451143836,0.44258133614235473,0.5574186638576453,0.3524424790046956,0.6475575209953044,0.6228627205367843,0.3771372794632157,0.45570982625900314,0.5442901737409969
11,6.0,train,-0.7567529752103647,-0.11250644765001284,0.6230825605182463,-0.6947718747759022,-0.7510441693478033,0.10293836862498153,-0.23032754415165949,0.0,1.0,0.5341828395701973,0.3343168884943528,0.6656831115056472,0.4881876698696298,0.5118123301303702,0.3688002911418078,0.6311997088581922,0.37519424845081684,0.6248057515491832,0.6715082428238851,0.3284917571761149,0.46412929894782273,0.5358707010521773,0.45942427794752894,0.5405757220524711,0.6076622667782758,0.39233773322172416,0.5190888622153075,0.4809111377846925,0.4781849208757749,0.5218150791242251,0.4467974346140928,0.5532025653859072,0.44519304688482497,0.554806953115175,0.3898397609890679,0.6101602390109321,0.5699593821841962,0.43004061781580377,0.4845745093275122,0.5154254906724878,0.5405394485906618,0.4594605514093381,0.6139322480596487,0.3860677519403512,0.6601373275009677,0.33986267249903235
12,6.0,train,-0.6382015952818479,-0.08483337535458231,0.20717044565773904,-0.02808179429888071,1.265157923451801,-0.17812202352513865,-0.7466588731605297,0.0,0.0,0.47264320155270845,0.666379485863023,0.333620514136977,0.3683137383978986,0.6316862616021014,0.5478458142090512,0.4521541857909488,0.5151411548276346,0.48485884517236544,0.3542297809908693,0.6457702190091307,0.6074265496561619,0.392573450343838,0.5271002355204351,0.47289976447956494,0.5939608478923163,0.4060391521076837,0.505568483550024,0.494431516449976,0.5039674279798303,0.49603257202016976,0.5163704208215836,0.4836295791784165,0.4398888712368896,0.5601111287631104,0.5936104956343051,0.4063895043656949,0.735383449484061,0.264616550515939,0.6665159040104542,0.3334840959895457,0.4091922356968184,0.5908077643031816,0.5858412007385992,0.41415879926140076,0.44778296905577575,0.5522170309442243
13,6.0,train,0.13238237425351013,-0.10223261324193904,-0.12555924623066667,-0.3917309291045288,-0.11098001290348448,0.5245289568501617,-0.046755507426390924,0.0,0.0,0.48683236024447796,0.6655908632239447,0.3344091367760554,0.7109620638704583,0.28903793612954165,0.4962249855951858,0.5037750144048142,0.39500206339329,0.60499793660671,0.271710720224998,0.728289279775002,0.42813834946813367,0.5718616505318663,0.4911984894379201,0.5088015105620799,0.5088463414895738,0.49115365851042625,0.5232622121050634,0.47673778789493654,0.41054250000008985,0.5894574999999102,0.45965979416466973,0.5403402058353303,0.5379946315994921,0.4620053684005078,0.5067151665046701,0.4932848334953299,0.4057832562888859,0.5942167437111141,0.5298127797921053,0.4701872202078947,0.44741342467892087,0.5525865753210791,0.4630172063271869,0.5369827936728131,0.41970576579885965,0.5802942342011403
14,6.0,train,-0.045444695639264794,-0.10988827686779673,0.49830892606009397,-0.33112273997025404,0.5930905591852663,0.10293836862498153,-0.5030847953263998,0.0,0.0,0.5016375690839142,0.5496970713578604,0.45030292864213967,0.42532009355462963,0.5746799064453704,0.49041183881766925,0.5095881611823307,0.723209795866741,0.2767902041332591,0.27188973389272875,0.7281102661072713,0.5341899932125882,0.46581000678741186,0.4818262024250143,0.5181737975749857,0.48511542373637595,0.514884576263624,0.5550433013633012,0.4449566986366988,0.4234119340300385,0.5765880659699615,0.5395993149074307,0.4604006850925693,0.48905151951354864,0.5109484804864514,0.580939655228004,0.41906034477199605,0.5481364332343486,0.4518635667656515,0.6224973566473553,0.37750264335264466,0.4920961278514303,0.5079038721485697,0.5197572684104954,0.48024273158950453,0.4608970849268097,0.5391029150731903
15,6.0,train,-0.6382015952818479,0.05392967983351132,-0.7910186300074785,-0.33112273997025404,2.545286236340438,0.840721898019047,1.4326312103433854,0.0,0.0,0.31112374596288833,0.9463299752820991,0.053670024717900985,0.7400295363608098,0.2599704636391902,0.7456830446407259,0.25431695535927407,0.42459332779957004,0.57540667220043,0.8302551382280868,0.1697448617719132,0.5986524422413341,0.40134755775866593,0.6441106743502232,0.3558893256497768,0.6194423790726387,0.38055762092736134,0.35374803613940775,0.6462519638605922,0.565826715001479,0.43417328499852104,0.6289604534050552,0.3710395465949448,0.4441593779812689,0.5558406220187311,0.550802692667447,0.4491973073325531,0.4573878205679449,0.5426121794320551,0.3929411471172225,0.6070588528827775,0.4974385318783108,0.5025614681216892,0.48645343781482275,0.5135465621851772,0.6359421533348555,0.36405784666514446
16,6.0,train,0.13238237425351013,-0.10899345855689906,-0.16715045771671744,-0.7553800639101769,-0.07897680508126868,0.48939640783139665,-0.6639425698049464,0.0,1.0,0.5150152128229025,0.515882977014307,0.484117022985693,0.6964109951069832,0.3035890048930168,0.490263197020406,0.509736802979594,0.5440667212921336,0.4559332787078664,0.16580554782600465,0.8341944521739953,0.5796577178460882,0.4203422821539118,0.4649734437808891,0.5350265562191109,0.42218241028860937,0.5778175897113906,0.5221314787239855,0.4778685212760146,0.5158013181663389,0.4841986818336611,0.5718437125558653,0.42815628744413464,0.48545353385726175,0.5145464661427382,0.5528363617547707,0.44716363824522926,0.48985965475501525,0.5101403452449847,0.5112522296641127,0.4887477703358873,0.48717738181167547,0.5128226181883245,0.32893935442664024,0.6710606455733598,0.38003756576907155,0.6199624342309284
17,6.0,train,-0.2232717655320397,-0.09968072474487977,0.6230825605182463,-0.33112273997025404,1.6811996251406083,0.10293836862498153,1.1407864486507935,0.0,0.0,0.4120911078157906,0.8114716255830019,0.18852837441699816,0.6196406217893617,0.38035937821063825,0.5750460836617035,0.42495391633829654,0.4620358798496671,0.5379641201503329,0.5631837723657336,0.43681622763426636,0.5284239843836456,0.4715760156163545,0.544036401978313,0.45596359802168696,0.4619011789100853,0.5380988210899147,0.5329251045547942,0.4670748954452057,0.5174539676145407,0.48254603238545934,0.4895048059800392,0.5104951940199608,0.41204854124896784,0.5879514587510322,0.508355182183234,0.4916448178167661,0.23643517809848247,0.7635648219015175,0.35971580269383185,0.6402841973061681,0.34385433824282197,0.656145661757178,0.5788883283838931,0.42111167161610685,0.6852925481070048,0.3147074518929952
18,6.0,train,-0.5789259053175896,-0.09414611103192172,-0.41669772663302207,0.09313458396966877,0.6250937670074819,0.981252094094107,-0.9491663245781778,0.0,0.0,0.3621064967939637,0.868842664381588,0.131157335618412,0.7484200762711768,0.25157992372882326,0.6108961539565247,0.3891038460434752,0.46108101912315924,0.5389189808768408,0.6670555248147234,0.3329444751852766,0.6838500125936816,0.3161499874063184,0.5146033237730249,0.48539667622697513,0.6232918005794421,0.37670819942055783,0.45603127191169957,0.5439687280883004,0.5405375657700595,0.45946243422994043,0.6030093515704895,0.3969906484295105,0.4517337414451583,0.5482662585548417,0.5218911271884346,0.4781088728115654,0.6261970808327117,0.37380291916728825,0.4352246600936365,0.5647753399063635,0.4079384816687711,0.5920615183312289,0.36631302443787395,0.633686975562126,0.5109279114338311,0.4890720885661689
19,6.0,train,-0.5789259053175896,-0.05550323473831033,-0.3335153036609205,-0.3917309291045288,0.4970809357186184,0.840721898019047,0.07741825111024561,0.0,0.0,0.37746439304642704,0.871172934897638,0.12882706510236194,0.658405410571507,0.34159458942849297,0.48757673991019745,0.5124232600898025,0.6150417485702644,0.38495825142973567,0.7356876580820213,0.26431234191797875,0.4839580705762646,0.5160419294237354,0.5157017870553062,0.4842982129446938,0.5611420102993834,0.4388579897006167,0.49217683108056043,0.5078231689194396,0.4906247277972232,0.5093752722027768,0.4040519612755513,0.5959480387244487,0.5171994734751336,0.4828005265248664,0.5535438884300803,0.44645611156991966,0.40410860238686286,0.5958913976131371,0.5813260590692028,0.41867394093079724,0.469762420073758,0.530237579926242,0.4288577166997809,0.5711422833002191,0.4535171103030774,0.5464828896969226
20,6.0,train,-0.5789259053175896,0.18497078911059045,-1.8307989171587469,2.4568539602063817,1.8732188720739034,1.5082403293755824,3.9024966800410668,0.0,0.0,0.14262319361556783,0.9975775918739422,0.0024224081260577597,0.8231332267275886,0.17686677327241138,0.9447186909050176,0.05528130909498247,0.8940440175151089,0.10595598248489109,0.9448781371258033,0.05512186287419679,0.7949238299157558,0.20507617008424414,0.8396530949720487,0.1603469050279514,0.9567492051478065,0.04325079485219356,0.6898102102512251,0.3101897897487748,0.6439295092319556,0.3560704907680444,0.8059038673560612,0.19409613264393874,0.6961029384756255,0.30389706152437446,0.8467846639135699,0.15321533608643012,0.4597653627203101,0.5402346372796899,0.4782520693529102,0.5217479306470898,0.8796398158727169,0.12036018412728308,0.4106810177872843,0.5893189822127157,0.9340090877078323,0.06599091229216768
21,6.0,train,-0.9938557350673978,-0.09974700703003661,0.08239681119958672,-0.02808179429888071,0.17704885749645888,0.10293836862498153,1.185295120594527,0.0,0.0,0.3920803522604206,0.7354452530383724,0.26455474696162756,0.49557549014990443,0.5044245098500956,0.8305308208510788,0.16946917914892126,0.7899242295659131,0.21007577043408684,0.5076961052809825,0.49230389471901753,0.5009196150203798,0.49908038497962015,0.5628253254602028,0.4371746745397972,0.34044088057776434,0.6595591194222357,0.5279779152104669,0.4720220847895331,0.5616566780204226,0.43834332197957737,0.3724134525740541,0.6275865474259459,0.5227233154506075,0.4772766845493926,0.570511428861016,0.4294885711389839,0.35596912807408254,0.6440308719259175,0.5099670568864647,0.49003294311353535,0.373492463862272,0.626507536137728,0.5794097999063224,0.4205902000936777,0.7159948447607934,0.28400515523920655
22,6.0,train,-0.4010988354248147,0.12409003080677132,-1.664434071214544,1.365906555789437,0.4650777278964024,1.2623124862442272,-0.6466378424742464,0.0,0.0,0.264558084857627,0.9781139975436508,0.021886002456349248,0.9558872022754623,0.04411279772453774,0.7022693979409929,0.2977306020590072,0.5577641021246478,0.4422358978753523,0.7313481478805204,0.2686518521194797,0.7352192056583633,0.26478079434163676,0.6372231489895865,0.3627768510104135,0.7501523338219178,0.24984766617808213,0.6088406865655135,0.3911593134344865,0.6731222850113926,0.3268777149886074,0.465930058679207,0.534069941320793,0.5642309038080566,0.4357690961919434,0.25516168002863227,0.7448383199713677,0.8501718259378763,0.14982817406212365,0.4700789501881708,0.5299210498118292,0.7848334759722755,0.21516652402772452,0.6479689585210877,0.3520310414789123,0.7012825234427167,0.29871747655728337
23,6.0,train,-0.3418231454605564,-0.10829748896679202,0.3319440801158913,0.9416492318495142,-0.3029992598367801,0.17320346666251155,-0.8415610068012085,0.0,0.0,0.45194594048851977,0.6856428851983454,0.3143571148016547,0.5409706401543632,0.4590293598456368,0.7710172791672734,0.2289827208327266,0.4946499790640032,0.5053500209359968,0.21055755868688641,0.7894424413131136,0.6330781739593343,0.36692182604066576,0.4712332331713246,0.5287667668286754,0.7048194203510822,0.29518057964891775,0.5604672484287814,0.4395327515712186,0.5142669469538119,0.4857330530461881,0.522572802883637,0.47742719711636294,0.45008978441985315,0.5499102155801469,0.5221974590662621,0.4778025409337378,0.44767630399537695,0.552323696004623,0.45481468379269885,0.5451853162073012,0.3348118522667869,0.6651881477332131,0.6565507178610154,0.3434492821389846,0.5053145241208777,0.49468547587912226
24,6.0,train,-0.8753043551388812,-0.07336645048708501,-0.16715045771671744,-0.08868998343315528,1.265157923451801,0.875854447037812,-0.4091800593104639,0.0,0.0,0.35866029465894017,0.8977635953220902,0.1022364046779099,0.5826138124630309,0.41738618753696916,0.47905303547083977,0.5209469645291602,0.6915312188139433,0.3084687811860567,0.841700594233433,0.15829940576656693,0.6143837882385597,0.3856162117614403,0.5304457616997855,0.4695542383002144,0.6869707225309738,0.31302927746902615,0.4637581208969993,0.5362418791030007,0.4822958913639993,0.5177041086360007,0.625231018432411,0.37476898156758903,0.4013104349281662,0.5986895650718338,0.39325725623841246,0.6067427437615875,0.5245235394613097,0.4754764605386903,0.6107237459974806,0.38927625400251936,0.4739786025946756,0.5260213974053244,0.3843807441022442,0.6156192558977558,0.5052571547045577,0.4947428452954423
25,6.0,train,0.013830994324993398,-0.016694650866486728,-0.7494274185214278,0.6992164753124156,3.2493568084291886,0.9461195450753421,0.24306125374165655,0.0,0.0,0.28340626601745805,0.9761658543383717,0.02383414566162835,0.7471298505100628,0.25287014948993725,0.7339618589932128,0.26603814100678724,0.3872183559328346,0.6127816440671654,0.808860307758407,0.19113969224159302,0.42593837816445657,0.5740616218355434,0.6212067035061162,0.37879329649388377,0.7147368397508007,0.2852631602491993,0.3539548279237731,0.6460451720762269,0.5041517050343974,0.49584829496560257,0.6973091744212963,0.3026908255787037,0.6012028491006447,0.3987971508993553,0.7515211789238145,0.24847882107618544,0.24014975175538023,0.7598502482446198,0.5955361543509539,0.40446384564904614,0.8544019529180532,0.14559804708194682,0.3401030985136425,0.6598969014863575,0.8020814586950279,0.19791854130497208
26,6.0,train,-0.4010988354248147,0.07706238015461672,-1.7476164941866452,1.0628656101180638,1.105141884340721,1.7893007215257024,0.01792381742517159,0.0,0.0,0.24158949941697927,0.9909028276163061,0.009097172383693912,0.9363942455087858,0.06360575449121421,0.7703955886260486,0.2296044113739514,0.5850315295871737,0.4149684704128263,0.9085449152866619,0.09145508471333809,0.5655446184560544,0.43445538154394564,0.642855166733581,0.357144833266419,0.5381394260298158,0.4618605739701842,0.5738439454191233,0.42615605458087663,0.6955689437535273,0.30443105624647265,0.4697876351793725,0.5302123648206275,0.6295086851960956,0.37049131480390435,0.2500768389928103,0.7499231610071897,0.6797100711601876,0.32028992883981244,0.5072331792879752,0.49276682071202477,0.8050607521407289,0.19493924785927108,0.7207751785093399,0.2792248214906601,0.7601297770334847,0.23987022296651522
27,6.0,train,-0.5196502153533313,-0.1294417039453114,-1.206930744867986,-0.5735554965073528,-0.23899284419234834,-0.740242807825379,-0.18607017734432701,0.0,0.0,0.4775556911884093,0.2908030647537835,0.7091969352462165,0.3965901643677836,0.6034098356322164,0.7944107470071123,0.20558925299288766,0.7969975948656653,0.20300240513433462,0.7713936233672869,0.22860637663271308,0.4181025489340845,0.5818974510659155,0.6319358305042028,0.36806416949579723,0.6547633739082342,0.34523662609176575,0.3700645883651166,0.6299354116348834,0.6033765084049214,0.39662349159507865,0.778180917746032,0.22181908225396796,0.6019481682901104,0.39805183170988956,0.3686408528811064,0.6313591471188936,0.6762274739794482,0.32377252602055184,0.6427073260742484,0.35729267392575154,0.27015191517251513,0.7298480848274849,0.48659704738152354,0.5134029526184765,0.23561989050632148,0.7643801094936785
28,6.0,train,-0.7567529752103647,-0.0939472623111311,-0.16715045771671744,-0.20990636170170476,0.04903602620759518,0.5245289568501617,-0.3124886481693537,0.0,0.0,0.4772040534613633,0.7400020189617977,0.2599979810382023,0.6611747634919235,0.3388252365080765,0.40206361159678705,0.597936388403213,0.37791608623212936,0.6220839137678706,0.3137540300290874,0.6862459699709126,0.5221340397634457,0.4778659602365542,0.506584145851263,0.493415854148737,0.5252227131748175,0.4747772868251825,0.5357397972589031,0.46426020274109686,0.44165005268695723,0.5583499473130428,0.4063389507998909,0.5936610492001091,0.5338594548232214,0.46614054517677866,0.5681687635061106,0.4318312364938894,0.4092059600633722,0.5907940399366278,0.4952390200897172,0.5047609799102828,0.41637983275373536,0.5836201672462646,0.476083998934124,0.523916001065876,0.4309349239690594,0.5690650760309406
29,6.0,train,-0.28254745549629806,-0.08542992151695415,-0.16715045771671744,-0.3917309291045288,0.3050616887853226,0.13807091764374654,-0.028336940921123304,0.0,0.0,0.46777970204111874,0.6095472507138064,0.3904527492861935,0.5813977056708741,0.4186022943291259,0.6055740274712562,0.39442597252874384,0.7751095130983234,0.22489048690167657,0.3014709087631581,0.6985290912368419,0.4362322848559731,0.5637677151440269,0.5259792050422571,0.4740207949577428,0.4376362119718987,0.5623637880281013,0.4980245221146593,0.5019754778853407,0.4332864170270839,0.5667135829729161,0.5787941733822995,0.42120582661770045,0.5413365901978502,0.45866340980214976,0.48933304154930757,0.5106669584506924,0.5192967480833934,0.4807032519166066,0.6130856011159618,0.3869143988840383,0.4290877751459804,0.5709122248540196,0.4375543815106664,0.5624456184893336,0.42233223528629293,0.5776677647137071
30,6.0,train,-0.8753043551388812,-0.09467637304381661,0.1239880226856375,-0.8765964421787262,0.8171130139407777,-0.1078569254876086,-0.7901304181462365,0.0,0.0,0.4600734438260329,0.664586899524626,0.335413100475374,0.3521679343314842,0.6478320656685158,0.3829661860720399,0.6170338139279601,0.8671982705920497,0.13280172940795035,0.4246220317455933,0.5753779682544067,0.6080822917217934,0.3919177082782066,0.4933082708958587,0.5066917291041413,0.610647159789401,0.38935284021059896,0.5638270608231158,0.43617293917688416,0.5083059682178851,0.4916940317821149,0.5814429558800268,0.4185570441199732,0.486772890361858,0.513227109638142,0.465783960343496,0.534216039656504,0.668804262402177,0.331195737597823,0.6570651521110418,0.3429348478889583,0.53672748948444,0.46327251051556,0.5959778344307423,0.4040221655692577,0.46824960203821664,0.5317503979617834
