,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,total_proba,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1,estm 6 proba 0,estm 6 proba 1,estm 7 proba 0,estm 7 proba 1,estm 8 proba 0,estm 8 proba 1,estm 9 proba 0,estm 9 proba 1,estm 10 proba 0,estm 10 proba 1
1055,22.0,test,0.23,-0.141710595,0.7,0.13,0.67,-0.09,15.94087076,0.0,0.0,0.44732958565073155,0.5951879359949759,0.40481206400502406,0.491672916418879,0.508327083581121,0.6328613423895924,0.3671386576104077,0.44963555884182915,0.5503644411581708,0.45497383721648244,0.5450261627835176,0.7725724162531689,0.22742758374683114,0.30514549753298426,0.6948545024670157,0.6684335955214826,0.33156640447851743,0.576885399321527,0.423114600678473,0.5957899189401834,0.40421008105981665,0.3744630958894092,0.6255369041105908
1056,22.0,test,0.04,-0.143629446,0.8,0.05,0.51,0.06,16.64571267,0.0,1.0,0.5142685133230892,0.5857446787871935,0.4142553212128065,0.33061088227580127,0.6693891177241987,0.49132475100682915,0.5086752489931708,0.40311332211375994,0.5968866778862401,0.5914467615814931,0.4085532384185068,0.36310089144516233,0.6368991085548377,0.4034640723885927,0.5965359276114073,0.4092787264937956,0.5907212735062044,0.532795427630806,0.46720457236919405,0.48689509739099823,0.5131049026090018,0.5698199286839016,0.43018007131609837
1057,22.0,test,0.1,-0.135261124,0.78,0.02,0.38,0.09,16.78004469,0.0,1.0,0.5528484029938019,0.42110513372786496,0.578894866272135,0.4815994124269417,0.5184005875730583,0.37162255317870097,0.628377446821299,0.4252226143572494,0.5747773856427506,0.5475739372398816,0.4524260627601184,0.4503067552023535,0.5496932447976465,0.5067526846891477,0.4932473153108523,0.36728283287184416,0.6327171671281558,0.47666484569241374,0.5233351543075863,0.42634130714399987,0.5736586928560001,0.5461248628893209,0.453875137110679
1058,22.0,test,0.07,-0.099904515,0.48,0.25,0.4,0.39,16.32148652,0.0,0.0,0.30674452144631714,0.9381114547161038,0.06188854528389618,0.910747641086755,0.08925235891324503,0.798442032589595,0.20155796741040502,0.6265289073542115,0.3734710926457885,0.36813409976721967,0.6318659002327803,0.5425496204593785,0.4574503795406215,0.5976639261949706,0.40233607380502945,0.4705069043471324,0.5294930956528676,0.25072965024367777,0.7492703497563222,0.47260413554894876,0.5273958644510512,0.5836411469545043,0.4163588530454957
1059,22.0,test,0.01,-0.147449381,0.73,0.38,0.41,0.06,16.02013712,0.0,0.0,0.45604799605103624,0.8248831748950894,0.17511682510491053,0.33112844192078494,0.6688715580792151,0.4137943020065147,0.5862056979934853,0.40747506331690353,0.5925249366830965,0.6920000075763801,0.3079999924236199,0.47706827423308196,0.522931725766918,0.32985285232084305,0.670147147679157,0.3126625006367243,0.6873374993632757,0.6313509747127469,0.3686490252872531,0.28688144984835684,0.7131185501516432,0.6183458606846797,0.38165413931532033
1060,22.0,test,0.02,-0.149368233,1.07,0.6,0.43,-0.08,15.95661124,0.0,1.0,0.701158324228466,0.1627875797136551,0.8372124202863449,0.23398885423244686,0.7660111457675531,0.27660161550934137,0.7233983844906586,0.24662116856013105,0.753378831439869,0.44199107530311454,0.5580089246968855,0.26441459069734097,0.735585409302659,0.3696368091464438,0.6303631908535562,0.22529917719256687,0.7747008228074331,0.8369531042883032,0.1630468957116968,0.35506022439845464,0.6449397756015454,0.39228569388994916,0.6077143061100508
1061,22.0,test,0.33,-0.138121633,0.41,0.16,0.31,0.4,16.08844014,0.0,0.0,0.3079616236873095,0.9732390316486051,0.026760968351394854,0.5270335699026316,0.4729664300973684,0.7137493686321703,0.2862506313678297,0.5663918213835653,0.4336081786164348,0.6703009146990784,0.3296990853009216,0.7416144721373881,0.258385527862612,0.4996961101009657,0.5003038898990343,0.5685025822328242,0.43149741776717576,0.23000344645757465,0.7699965535424254,0.7044076523005984,0.2955923476994015,0.5550059833164721,0.4449940166835279
1062,22.0,test,0.23,-0.132258477,0.64,0.13,0.49,0.15,16.82708395,0.0,0.0,0.4510564641639777,0.6832569811136917,0.31674301888630835,0.6231434828222716,0.3768565171777284,0.3867969644741035,0.6132030355258965,0.45071084872734346,0.5492891512726565,0.43769543749869344,0.5623045625013066,0.6097074423428637,0.3902925576571364,0.38296445078518215,0.6170355492148178,0.7007248746999907,0.2992751253000093,0.43394202178200947,0.5660579782179905,0.3903536829087203,0.6096463170912797,0.5052363203518373,0.49476367964816276
1063,22.0,test,0.02,-0.140342526,0.75,0.52,0.36,0.2,16.39812602,0.0,0.0,0.33744669922494447,0.8886456421360542,0.11135435786394582,0.7719647919796203,0.2280352080203797,0.8078456398633463,0.19215436013665368,0.33993895000883323,0.6600610499911668,0.7040883030574959,0.2959116969425041,0.4072565098599322,0.5927434901400678,0.43814260542142713,0.5618573945785729,0.30504774289461334,0.6949522571053867,0.849926556642945,0.15007344335705491,0.26180332871667245,0.7381966712833276,0.6285889264532496,0.37141107354675046
1064,22.0,test,0.05,-0.140609033,0.83,0.56,0.06,0.07,21.80273552,0.0,0.0,0.48690801293730124,0.05706686374373282,0.9429331362562672,0.7108040419271178,0.2891959580728822,0.8745695059050844,0.1254304940949156,0.881023296374073,0.118976703625927,0.7839606800742125,0.21603931992578745,0.8456881953762967,0.15431180462370336,0.5399332244699697,0.4600667755300303,0.6317105208079997,0.3682894791920003,0.7877092349881376,0.2122907650118624,0.4433932146520114,0.5566067853479886,0.3093486057835739,0.6906513942164261
1065,22.0,test,0.12,-0.150309891,0.96,0.0,0.14,-0.01,16.71757963,0.0,1.0,0.618406759981486,0.14827747057271912,0.8517225294272809,0.4835105873393575,0.5164894126606425,0.5860133105681883,0.4139866894318117,0.4345104275890992,0.5654895724109008,0.5258167597115688,0.47418324028843123,0.3629890312481009,0.6370109687518991,0.6520321627481418,0.3479678372518582,0.27707152561301573,0.7229284743869843,0.6109162982265883,0.3890837017734117,0.3183823684281034,0.6816176315718966,0.4724098959459747,0.5275901040540253
1066,22.0,test,0.16,-0.14465994,0.14,0.71,0.55,0.68,18.66623632,0.0,0.0,0.19095620085747675,0.9959092533616392,0.004090746638360869,0.9875189293497963,0.01248107065020361,0.804991052004576,0.19500894799542398,0.7460982247267889,0.2539017752732111,0.9057507085689269,0.09424929143107305,0.2718715759806559,0.7281284240193441,0.6452546012818048,0.3547453987181952,0.841973664388041,0.158026335611959,0.5764170764041089,0.4235829235958911,0.7425700378865026,0.2574299621134974,0.3907079507608866,0.6092920492391134
1067,22.0,test,0.05,-0.14577927,0.87,0.15,0.36,0.06,16.01526128,0.0,0.0,0.4941360197338198,0.44654390834796753,0.5534560916520325,0.47173923957758834,0.5282607604224117,0.585817284062309,0.41418271593769096,0.6014574376042021,0.39854256239579794,0.6468822908485724,0.3531177091514276,0.6150743096491187,0.38492569035088137,0.44727783841291124,0.5527221615870888,0.456800736444428,0.543199263555572,0.688477931533165,0.311522068466835,0.31182679842194294,0.6881732015780571,0.5888044106288829,0.4111955893711171
1068,22.0,test,0.39,-0.142776624,0.7,0.0,0.2,0.24,18.52434865,0.0,0.0,0.44325994786658757,0.5142560346759888,0.4857439653240112,0.6753637967960607,0.32463620320393927,0.3818914437619563,0.6181085562380437,0.5275420616079423,0.4724579383920578,0.5678159765009858,0.43218402349901414,0.7343668714624687,0.26563312853753124,0.6254011506122215,0.37459884938777854,0.4463774327525849,0.5536225672474151,0.30635814039119325,0.6936418596088068,0.7693420988020442,0.2306579011979558,0.5921512732856244,0.4078487267143755
1069,22.0,test,0.17,-0.111826266,0.44,0.58,0.67,0.36,15.98166039,0.0,0.0,0.3138691503340267,0.8919802423910819,0.10801975760891813,0.9656965856394394,0.03430341436056059,0.8626585362634138,0.1373414637365862,0.35118867403981024,0.6488113259601898,0.5638149272715319,0.43618507272846807,0.4530648774218303,0.5469351225781697,0.6554487230461914,0.3445512769538086,0.5291756006041738,0.4708243993958262,0.40687991337687746,0.5931200866231225,0.4114538484554595,0.5885461515445405,0.35028271847639836,0.6497172815236016
