,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,total_proba,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1,estm 6 proba 0,estm 6 proba 1,estm 7 proba 0,estm 7 proba 1,estm 8 proba 0,estm 8 proba 1,estm 9 proba 0,estm 9 proba 1,estm 10 proba 0,estm 10 proba 1,estm 11 proba 0,estm 11 proba 1,estm 12 proba 0,estm 12 proba 1,estm 13 proba 0,estm 13 proba 1,estm 14 proba 0,estm 14 proba 1,estm 15 proba 0,estm 15 proba 1,estm 16 proba 0,estm 16 proba 1,estm 17 proba 0,estm 17 proba 1,estm 18 proba 0,estm 18 proba 1
10,17.0,train,-0.8790867162497362,-0.10919044012640922,0.2665930285141153,0.8216296436885023,-0.12013112303393893,0.21964676635242708,-0.8187027186568633,0.0,0.0,0.4209546564056264,0.8625246081720135,0.13747539182798657,0.40646149789861996,0.59353850210138,0.3527524873630893,0.6472475126369107,0.676347734824354,0.32365226517564605,0.5933441699729357,0.4066558300270643,0.4226656963891622,0.5773343036108378,0.40634384389840017,0.5936561561015998,0.5950982708629583,0.4049017291370417,0.43003086134441215,0.5699691386555878,0.497563469240207,0.502436530759793,0.49718414661139165,0.5028158533886083,0.4520363093048275,0.5479636906951725,0.6068857901148197,0.39311420988518025,0.6102169679568608,0.3897830320431393,0.4589772566182816,0.5410227433817184,0.6080821675503327,0.3919178324496673,0.4747160275780894,0.5252839724219106,0.5761814624398411,0.4238185375601589,0.5386599144640852,0.46134008553591477
11,17.0,train,-0.7588286155315781,-0.10351343204441868,0.6036969634107835,-0.6930501582771925,-0.7469021997327508,0.11099043268596444,-0.21930139883459274,0.0,1.0,0.5594769519827317,0.16854273188785718,0.8314572681121428,0.6698548028805391,0.3301451971194609,0.34501309876227126,0.6549869012377287,0.5750817184049295,0.42491828159507056,0.4001326744708159,0.5998673255291841,0.6042633918633905,0.3957366081366095,0.7071365266742713,0.2928634733257287,0.42251983986790786,0.5774801601320921,0.46446873535019995,0.5355312646498,0.5177741522146704,0.48222584778532956,0.4665045895856046,0.5334954104143954,0.467507271375443,0.532492728624557,0.43376814568638455,0.5662318543136154,0.3815199320640901,0.6184800679359099,0.41693056057784883,0.5830694394221512,0.5384813790464306,0.46151862095356944,0.571978324537505,0.42802167546249503,0.45131815985066226,0.5486818401493377,0.4219443466673789,0.5780556533326211
12,17.0,train,-0.6385705148134199,-0.07460915329234069,0.18231704478994817,-0.026591045412286803,1.2274266918685066,-0.1787597904246026,-0.7610364710746405,0.0,0.0,0.40873224175263817,0.752761762651983,0.24723823734801698,0.6705598139420832,0.32944018605791675,0.7305091345229986,0.26949086547700135,0.5131434791413856,0.4868565208586144,0.5454800485679165,0.45451995143208346,0.48785048067178094,0.5121495193282191,0.2971085972886198,0.7028914027113802,0.48780389195367113,0.5121961080463289,0.5801896005848605,0.41981039941513953,0.5252286466247835,0.47477135337521653,0.5302511372225838,0.4697488627774163,0.5414989542843766,0.45850104571562345,0.4845614301463329,0.5154385698536671,0.6680861765184527,0.3319138234815473,0.5449252611702122,0.4550747388297878,0.3440898086065004,0.6559101913934996,0.4306526403190003,0.5693473596809997,0.4177205036385173,0.5822794963614827,0.5446540428715134,0.45534595712848663
13,17.0,train,0.14310713985460813,-0.09278250305997449,-0.15478689010672,-0.3901141978840536,-0.12013112303393893,0.545615767351815,-0.02669753191930895,0.0,0.0,0.4680381710628609,0.6178414974648696,0.38215850253513034,0.7216319592760976,0.2783680407239024,0.6661287414815851,0.33387125851841487,0.20307681196077199,0.796923188039228,0.4060625146509338,0.5939374853490662,0.595898543204114,0.4041014567958861,0.4392941513499925,0.5607058486500075,0.47155171069193025,0.5284482893080698,0.4029449553843588,0.5970550446156412,0.4447930867887029,0.5552069132112971,0.4812322648168095,0.5187677351831905,0.5112385881872379,0.48876141181276217,0.5416160596652015,0.4583839403347985,0.5713993946434703,0.42860060535652966,0.3779413999932022,0.6220586000067978,0.49666250731228734,0.5033374926877127,0.43952115180705165,0.5604788481929484,0.5363406125612646,0.46365938743873536,0.5575509301142517,0.4424490698857483
14,17.0,train,-0.03728001122262909,-0.10077877586667956,0.47728298782453277,-0.32952700580542577,0.5693170613347542,0.11099043268596444,-0.5054784345236402,0.0,1.0,0.5164839644027099,0.44212419856927765,0.5578758014307224,0.45360736420141423,0.5463926357985858,0.5619571182189578,0.4380428817810422,0.564114613922025,0.43588538607797495,0.5027721602385649,0.49722783976143514,0.5340969870464761,0.4659030129535239,0.39017122942177007,0.6098287705782299,0.4297926154333458,0.5702073845666542,0.5472314646974785,0.4527685353025215,0.5338369867800326,0.46616301321996745,0.49044012203666,0.50955987796334,0.5297059429857348,0.4702940570142652,0.5952731359968907,0.4047268640031093,0.5092334978218551,0.4907665021781449,0.5410564296970497,0.4589435703029503,0.38899959078119284,0.6110004092188072,0.3435787941524069,0.6564212058475931,0.3739144753355891,0.6260855246644109,0.542535526700122,0.4574644732998781
15,17.0,train,-0.6385705148134199,0.07032762802445314,-0.8289947599000569,-0.32952700580542577,2.48096884526613,0.8715847683512029,1.5254757052932806,0.0,0.0,0.338245564135944,0.9303333354500315,0.0696666645499685,0.8156762641940096,0.18432373580599032,0.5561807879884759,0.44381921201152413,0.5764672859251827,0.42353271407481724,0.5216458394307157,0.4783541605692843,0.4579650777738038,0.5420349222261962,0.5730127589679275,0.4269872410320725,0.5695341350582396,0.4304658649417604,0.34019835703388335,0.6598016429661167,0.41237644832227516,0.5876235516777248,0.5711844607084032,0.42881553929159677,0.5471547945820234,0.4528452054179766,0.5672865177614099,0.43271348223859,0.5129960505503801,0.4870039494496199,0.7055196710888576,0.29448032891114245,0.5467527007515711,0.45324729924842894,0.5881848765716156,0.41181512342838444,0.46358498087278954,0.5364150191272105,0.7263324076008836,0.2736675923991164
16,17.0,train,0.14310713985460813,-0.09984414607152954,-0.1969248819688036,-0.7536373503558205,-0.08879256919899849,0.509396989462994,-0.6742504868505516,0.0,0.0,0.4833214747451668,0.6642130238586325,0.33578697614136754,0.6253863902219495,0.37461360977805047,0.5948302952199724,0.40516970478002756,0.1494857125993999,0.8505142874006001,0.5314413118134202,0.46855868818657975,0.5519491465698632,0.44805085343013684,0.39500852417639865,0.6049914758236014,0.4595020953551675,0.5404979046448325,0.3538193131977131,0.6461806868022869,0.5319424105869497,0.46805758941305037,0.4911663957035991,0.5088336042964009,0.5061175198736276,0.4938824801263723,0.5283471575537341,0.47165284244626593,0.4396720685344394,0.5603279314655606,0.39714111039462574,0.6028588896053743,0.4266513104685167,0.5733486895314833,0.48551838948880066,0.5144816105111993,0.4974203375939772,0.5025796624060228,0.6785999866606647,0.3214000133393354
17,17.0,train,-0.2176671622998663,-0.09011707814163601,0.6036969634107835,-0.32952700580542577,1.6348278917227343,0.11099043268596444,1.2192720446285223,0.0,0.0,0.39191621319504893,0.8701286647114764,0.12987133528852357,0.8084848748880796,0.1915151251119204,0.5507707391910006,0.44922926080899944,0.5416176374455579,0.45838236255444204,0.3486378167134342,0.6513621832865658,0.41992584620456885,0.5800741537954311,0.7598523995019204,0.24014760049807965,0.41260222293048465,0.5873977770695153,0.4506487433478903,0.5493512566521097,0.3899033822931923,0.6100966177068077,0.4933870685114162,0.5066129314885838,0.5810291594204211,0.41897084057957884,0.5620124508138402,0.4379875491861598,0.1513947605685847,0.8486052394314153,0.4633461587142351,0.5366538412857649,0.4316231568621387,0.5683768431378613,0.3706846616016787,0.6293153383983213,0.48320876340833074,0.5167912365916693,0.6336877750401342,0.3663122249598659
18,17.0,train,-0.5784414644543407,-0.08433622317054455,-0.4497528331413051,0.09458333874496891,0.6006556151696945,1.0164598799064863,-0.9735073839543097,0.0,0.0,0.3857524024620519,0.9402031454279897,0.05979685457201033,0.6032845892095028,0.3967154107904972,0.5008533160917554,0.4991466839082445,0.49364159123357865,0.5063584087664214,0.7352574576532276,0.2647425423467724,0.5536500377802721,0.4463499622197279,0.46955834542776975,0.5304416545722302,0.5939826891522086,0.4060173108477913,0.4788403938232544,0.5211596061767456,0.5463668965560029,0.4536331034439971,0.5302606362449198,0.46973936375508024,0.5102306537229901,0.48976934627700985,0.5297614810647076,0.47023851893529245,0.4022412310932262,0.5977587689067738,0.3132687628366384,0.6867312371633616,0.4311065731158574,0.5688934268841426,0.5415565219341347,0.4584434780658653,0.5191028913215882,0.48089710867841184,0.7286070603172278,0.2713929396827722
19,17.0,train,-0.5784414644543407,-0.04397408136538461,-0.36547684941713793,-0.3901141978840536,0.47530139982993236,0.8715847683512029,0.10358563369895898,0.0,0.0,0.39820898560050755,0.8688424839860034,0.13115751601399656,0.7016424003910592,0.2983575996089408,0.6893874514845219,0.31061254851547815,0.39611756253362773,0.6038824374663723,0.42851583225203027,0.5714841677479697,0.5470979621302424,0.4529020378697576,0.44963449207740414,0.5503655079225959,0.545738815490651,0.45426118450934905,0.40519658553857985,0.5948034144614202,0.48083992061246583,0.5191600793875342,0.5160216215374959,0.48397837846250413,0.5161913689251334,0.48380863107486666,0.5893808680303415,0.4106191319696585,0.5201500506580823,0.47984994934191777,0.35829431762708475,0.6417056823729153,0.4460404442862417,0.5539595557137583,0.5369658172775982,0.4630341827224019,0.48401264857201265,0.5159873514279874,0.5183615810834341,0.48163841891656584
20,17.0,train,-0.5784414644543407,0.20719890527514126,-1.8824445564521455,2.4574838298114536,1.8228592147323774,1.5597415482387997,4.11685971295803,0.0,0.0,0.16198533037762142,0.997478821239488,0.00252117876051206,0.8021881520643537,0.19781184793564627,0.9646559522254006,0.035344047774599416,0.9864529495677052,0.013547050432294773,0.9080928651448257,0.09190713485517427,0.7190859004146329,0.28091409958536706,0.8100706929984554,0.1899293070015447,0.6685492454801916,0.3314507545198084,0.8638742457534939,0.1361257542465061,0.8523313596151789,0.14766864038482114,0.5467090420094256,0.45329095799057434,0.5991584804024761,0.40084151959752384,0.5712789398393812,0.4287210601606189,0.8041674418275349,0.19583255817246517,0.594347621125197,0.40565237887480293,0.5974223684705955,0.4025776315294045,0.9181879799631806,0.08181202003681944,0.497353622857431,0.502646377142569,0.8409500766412709,0.15904992335872914
21,17.0,train,-0.9993448169678942,-0.09018630940103665,0.05590306920369743,-0.026591045412286803,0.1619158614805263,0.11099043268596444,1.2659705640792622,0.0,0.0,0.3632085741093723,0.6381313540752032,0.3618686459247969,0.8313503570901095,0.1686496429098905,0.6340219086718669,0.3659780913281331,0.7142836282252119,0.2857163717747881,0.5688739373123066,0.4311260626876934,0.6660138513836615,0.33398614861633846,0.8731809896490398,0.12681901035096022,0.4946214920531954,0.5053785079468046,0.5490669593609014,0.45093304063909856,0.5743627497911233,0.42563725020887666,0.48507638124491537,0.5149236187550846,0.45068239194810245,0.5493176080518976,0.5122238566751167,0.48777614332488334,0.45295856485244335,0.5470414351475567,0.5501727484138329,0.4498272515861671,0.5557784271408825,0.4442215728591174,0.5068583174346426,0.49314168256535745,0.386559367675554,0.613440632324446,0.6782015763408553,0.32179842365914463
22,17.0,train,-0.3980543133771036,0.1436094927998938,-1.7138925890038113,1.3669143723961528,0.4439628459949917,1.3062101030170534,-0.6560943588298364,0.0,0.0,0.2959451255202121,0.9893256980021122,0.01067430199788778,0.8712957700198625,0.12870422998013756,0.7005792979175974,0.29942070208240257,0.8442247021074487,0.15577529789255123,0.7830738848629362,0.2169261151370639,0.570355017591598,0.429644982408402,0.6490015687990311,0.35099843120096885,0.6403190653012574,0.3596809346987426,0.38918140201344187,0.6108185979865581,0.56250194828032,0.43749805171968004,0.5697244845121249,0.4302755154878751,0.5945736300076118,0.40542636999238824,0.4405894083280135,0.5594105916719865,0.15863598398752266,0.8413640160124773,0.5088294164753422,0.49117058352465776,0.45570901121059404,0.544290988789406,0.6800675140489751,0.31993248595102486,0.47398200150316017,0.5260179984968398,0.5836916522561073,0.41630834774389275
23,17.0,train,-0.33792526301802456,-0.09911721200289181,0.30873102037619893,0.9428040278457581,-0.3081624460435825,0.18342798846360617,-0.8606078341415608,0.0,0.0,0.4424671736626425,0.6784387405184663,0.3215612594815337,0.3560423404716264,0.6439576595283736,0.5872513291265476,0.41274867087345235,0.767739609809212,0.23226039019078806,0.6115889286308337,0.3884110713691663,0.4488263320769901,0.5511736679230099,0.4182440984128022,0.5817559015871978,0.5633024149695589,0.43669758503044104,0.43958937892729055,0.5604106210727094,0.500736995849414,0.499263004150586,0.4842588131580312,0.5157411868419688,0.46751895933580223,0.5324810406641978,0.5687822807451237,0.43121771925487623,0.5967922980857078,0.4032077019142922,0.47148437773334695,0.528515622266653,0.6354012540381424,0.36459874596185754,0.5315464610096179,0.46845353899038206,0.5790770738428754,0.42092292615712457,0.5942547857944869,0.4057452142055132
24,17.0,train,-0.8790867162497362,-0.06263205189713326,-0.1969248819688036,-0.0871782374909145,1.2274266918685066,0.9078035462400238,-0.40695354151177016,0.0,0.0,0.3827254553259256,0.9198443288981093,0.08015567110189065,0.5913128775695404,0.4086871224304596,0.8394571400213734,0.16054285997862658,0.3838644423645796,0.6161355576354204,0.65313687755748,0.34686312244252,0.5705143750057873,0.4294856249942128,0.3556277580893932,0.6443722419106068,0.5621177774337713,0.4378822225662287,0.5512160228156884,0.4487839771843117,0.576429168933748,0.423570831066252,0.5392689782261937,0.46073102177380626,0.5148935447028709,0.48510645529712915,0.5544592286067132,0.4455407713932869,0.5196724913459678,0.4803275086540322,0.37531967288828183,0.6246803271117182,0.4647600311828666,0.5352399688171334,0.6009133096753787,0.3990866903246213,0.34903873017354137,0.6509612698264586,0.5934161754287098,0.40658382457129016
25,17.0,train,0.022849039136449867,-0.003438859463412697,-0.7868567680379732,0.700455259531247,3.1704170296348226,0.9802411020176657,0.2773783496452041,0.0,0.0,0.26267678286173346,0.9932050129524649,0.006794987047535122,0.8997881734491681,0.1002118265508319,0.678914687603992,0.321085312396008,0.5282191595974444,0.4717808404025557,0.6243610429386448,0.3756389570613552,0.7389014795138682,0.26109852048613186,0.5411211523088043,0.4588788476911957,0.5829141477934972,0.4170858522065029,0.6778506091639853,0.3221493908360147,0.49667147168073766,0.5033285283192623,0.5809546734525295,0.41904532654747056,0.616888171795827,0.383111828204173,0.5297345168953023,0.4702654831046977,0.6421871948227981,0.35781280517720193,0.7932414353735837,0.20675856462641623,0.7292131509388087,0.2707868490611914,0.8144606719940569,0.18553932800594305,0.6089352282149955,0.39106477178500454,0.463858488096903,0.536141511903097
26,17.0,train,-0.3980543133771036,0.09448952848969067,-1.7981685727279784,1.0639784120030138,1.0707339226938035,1.8494917713493668,0.04116404601003801,0.0,0.0,0.23179747698009923,0.99831236812333,0.001687631876669952,0.8373954079211172,0.1626045920788828,0.8388716817517552,0.1611283182482448,0.9446851189853928,0.05531488101460726,0.7043858933931234,0.2956141066068766,0.7818738570004182,0.21812614299958177,0.7774032529116117,0.2225967470883883,0.6179941696895376,0.3820058303104624,0.6232379392406747,0.3767620607593253,0.6053869927474338,0.39461300725256626,0.5748133017795356,0.4251866982204644,0.6332825613772861,0.36671743862271383,0.701067907316666,0.298932092683334,0.4647728453418497,0.5352271546581503,0.5945236739227395,0.40547632607726053,0.5240074569630866,0.47599254303691346,0.7260888446042955,0.2739111553957046,0.3154746720725121,0.6845253279274879,0.4714427234843238,0.5285572765156762
27,17.0,train,-0.5183124140952617,-0.12120215715131696,-1.2503746785208925,-0.5718757741199371,-0.2454853383737014,-0.7582602366457367,-0.17286654885067348,0.0,1.0,0.5292163929083087,0.13180947866317616,0.8681905213368238,0.6930746659045999,0.3069253340954001,0.5929419197989934,0.4070580802010067,0.2568341475361722,0.7431658524638278,0.5376453939733992,0.46235460602660083,0.5998474083311716,0.40015259166882844,0.6914374340216136,0.30856256597838644,0.4895191066372445,0.5104808933627555,0.4760420540469721,0.5239579459530279,0.8200863306755446,0.17991366932445535,0.5183934200053826,0.4816065799946174,0.36940013950766937,0.6305998604923306,0.4534359076205783,0.5465640923794217,0.4743267950540454,0.5256732049459546,0.5595408766001355,0.4404591233998645,0.5442129070157402,0.45578709298425985,0.5220792141300681,0.4779207858699319,0.6369578924991803,0.3630421075008197,0.7825154235247578,0.2174845764752422
28,17.0,train,-0.7588286155315781,-0.08412852744403226,-0.1969248819688036,-0.2083526216481702,0.036561646140764,0.545615767351815,-0.30550486765331897,0.0,0.0,0.46667125022744416,0.6599731569383973,0.3400268430616027,0.5485071030212603,0.4514928969787397,0.45147550031256334,0.5485244996874367,0.4995636180002351,0.5004363819997649,0.45120867043679524,0.5487913295632048,0.5823114059721234,0.4176885940278766,0.3359850653710166,0.6640149346289834,0.5529580407314416,0.4470419592685584,0.36053700033137703,0.639462999668623,0.5336030870269399,0.4663969129730601,0.5058202046761542,0.4941797953238458,0.47794042339501075,0.5220595766049893,0.5337046865769339,0.46629531342306607,0.5610237155350541,0.4389762844649459,0.48315682527261583,0.5168431747273842,0.5155514975491646,0.4844485024508353,0.41710942563031905,0.582890574369681,0.5666617483861758,0.4333382516138242,0.5438886330645534,0.45611136693544657
29,17.0,train,-0.27779621265894544,-0.0752322404718775,-0.1969248819688036,-0.3901141978840536,0.2872700768202886,0.1472092105747853,-0.007372763314927277,0.0,0.0,0.4703291527796201,0.6155287223688426,0.3844712776311574,0.6191946008422934,0.3808053991577066,0.5765521863394255,0.4234478136605745,0.3146124266684853,0.6853875733315147,0.399737344012253,0.600262655987747,0.6158144428737901,0.38418555712620994,0.5660714935508392,0.4339285064491608,0.4770945390876784,0.5229054609123216,0.35291114715759087,0.6470888528424091,0.5041034973998424,0.49589650260015755,0.500711160282435,0.49928883971756494,0.47236789479680863,0.5276321052031914,0.5038947996429879,0.49610520035701217,0.5215542803101407,0.4784457196898592,0.48920332703385727,0.5107966729661427,0.48782866052220686,0.5121713394777931,0.4190560209315414,0.5809439790684586,0.4884233243450349,0.5115766756549651,0.5012135899307923,0.4987864100692077
