,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,total_proba,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1,estm 6 proba 0,estm 6 proba 1,estm 7 proba 0,estm 7 proba 1
11,28.0,train,-0.762397877011438,-0.1068974329140585,0.6106975122394517,-0.6855828122921864,-0.749422342568853,0.09876375641693244,-0.1983670014615365,0.0,1.0,0.5846003321793203,0.2242145871066885,0.7757854128933115,0.4392087462097706,0.5607912537902294,0.6989873018711746,0.30101269812882536,0.6279614249716815,0.3720385750283185,0.38758377036277303,0.612416229637227,0.25942476889485333,0.7405752311051467,0.37497453792315216,0.6250254620768478,0.5220620035203403,0.47793799647965973
12,28.0,train,-0.6431075276876734,-0.07639883752426249,0.1951628021649777,-0.03170325143547696,1.2148103955467096,-0.18820115326906975,-0.7325656200253671,0.0,0.0,0.45961279495748186,0.6368719248482893,0.3631280751517108,0.550658902964775,0.44934109703522496,0.5479981895863304,0.4520018104136696,0.378374939598188,0.621625060401812,0.6767662031752986,0.32323379682470144,0.3708306135173014,0.6291693864826986,0.7379410631304479,0.262058936869552,0.2949602824197509,0.7050397175802491
13,28.0,train,0.13227974291679673,-0.09557460199132982,-0.13726496589460135,-0.3883648300845912,-0.1258563939607379,0.5292111209459357,-0.008442581004952982,0.0,0.0,0.49924498263459055,0.5494603640554887,0.4505396359445113,0.6248034260931532,0.3751965739068468,0.4907297118711532,0.5092702881288468,0.29034167654909315,0.7096583234509068,0.43275036246204956,0.5672496375379504,0.54451223084014,0.45548776915986,0.4243105028848222,0.5756894971151778,0.6064776435087831,0.393522356491217
14,28.0,train,-0.04665578106885022,-0.10401193720560475,0.4860370992171093,-0.32892123364307213,0.5600661495081888,0.09876375641693244,-0.48056282920746607,0.0,0.0,0.5216646444277322,0.3373935231766102,0.6626064768233898,0.5507187656337944,0.44928123436620565,0.5945035299465272,0.4054964700534728,0.48583758893787865,0.5141624110621213,0.5583096915045337,0.4416903084954663,0.4532320582112215,0.5467679417887785,0.7403882489178975,0.25961175108210255,0.3785131000808669,0.6214868999191331
15,28.0,train,-0.6431075276876734,0.07653243913533757,-0.80212050201376,-0.32892123364307213,2.4619422927629393,0.8520466443426881,1.5221372938813864,0.0,0.0,0.13466044850562603,0.964243209867515,0.035756790132485006,0.930425488334633,0.06957451166536699,0.6677463782046118,0.3322536217953882,0.9656547678915504,0.03434523210844964,0.9129651907254,0.08703480927459994,0.7144145728975309,0.2855854271024692,0.558449515195924,0.441550484804076,0.9283982686014703,0.0716017313985297
16,28.0,train,0.13227974291679673,-0.10302575463360479,-0.1788184369020488,-0.7450264087337055,-0.09467809653033228,0.4933405072351854,-0.6469869760370605,0.0,1.0,0.5246360027438047,0.5228027091154874,0.4771972908845126,0.6096107224662206,0.39038927753377944,0.3455448200911254,0.6544551799088746,0.3244540904023092,0.6755459095976908,0.4638180650666923,0.5361819349333077,0.5062103290045364,0.49378967099546356,0.4523110092216013,0.5476889907783987,0.5483155870123704,0.4516844129876297
17,28.0,train,-0.22559130505449718,-0.09276215623464609,0.6106975122394517,-0.32892123364307213,1.6201282621419846,0.09876375641693244,1.2201934454797438,0.0,0.0,0.27749735460108516,0.8895049861693981,0.11049501383060194,0.7700059653540594,0.2299940346459406,0.8765205549467512,0.12347944505324887,0.46524266196954234,0.5347573380304577,0.3948985025950502,0.6051014974049498,0.558048685153016,0.4419513148469841,0.8005987933932424,0.19940120660675764,0.7105784493398164,0.28942155066018366
18,28.0,train,-0.5834623530257912,-0.08666243797899739,-0.42813926294673343,0.08718394144756124,0.5912444469385942,0.9955290991856891,-0.9420807021410432,0.0,0.0,0.33665009022336484,0.9636740890114007,0.03632591098859931,0.8129644955498858,0.18703550445011413,0.5298621430474206,0.47013785695257937,0.3770964283166506,0.6229035716833494,0.5955544883585394,0.4044455116414606,0.5206088856489764,0.47939111435102355,0.3978370403291567,0.6021629596708433,0.48707028177297973,0.5129297182270203
19,28.0,train,-0.5834623530257912,-0.04407398100555898,-0.34503232093183855,-0.3883648300845912,0.4665312572169715,0.8520466443426881,0.12002812481001479,0.0,0.0,0.3021388911325138,0.8921497181110903,0.10785028188890967,0.8167009650098613,0.1832990349901387,0.5817902284985759,0.4182097715014242,0.5107200265929245,0.4892799734070755,0.5704092355968098,0.42959076440319016,0.7029200661016896,0.29707993389831044,0.669261169272505,0.330738830727495,0.42112516127767485,0.5788748387223251
20,28.0,train,-0.5834623530257912,0.22095333062889272,-1.840957277199945,2.4054842026668046,1.8071980467244186,1.5335883048469432,4.077470754827239,0.0,0.0,0.08324879112818397,0.9975719801751496,0.002428019824850407,0.9859275622863011,0.01407243771369892,0.9506402273707141,0.04935977262928594,0.9930384876510371,0.006961512348962963,0.86279175981877,0.13720824018123007,0.9072143237799039,0.09278567622009615,0.27571444283928936,0.7242855571607106,0.9807710807520054,0.01922891924799465
21,28.0,train,-1.0009785756589673,-0.09283520618641611,0.07050238914263537,-0.03170325143547696,0.15474828291291381,0.09876375641693244,1.266242309320901,0.0,0.0,0.35434646794174235,0.9323273175291067,0.0676726824708933,0.3373794675125762,0.6626205324874238,0.762979874039444,0.23702012596055602,0.4174142186086425,0.5825857813913575,0.6284126819567272,0.37158731804327283,0.6351585144518674,0.3648414855481326,0.4911628608540347,0.5088371391459653,0.49865809032877517,0.5013419096712248
22,28.0,train,-0.4045268290401442,0.15385642159365198,-1.6747433931701554,1.335499466719461,0.4353529597865657,1.2824940088716912,-0.6290834305512026,0.0,0.0,0.22374799910093168,0.9964345583511885,0.0035654416488114992,0.9309871516083201,0.06901284839167984,0.9135227283788603,0.08647727162113966,0.8233518729800369,0.1766481270199631,0.559785055868312,0.440214944131688,0.5369884412451102,0.46301155875488975,0.24082073992054243,0.7591792600794576,0.36800075218031514,0.6319992478196849
23,28.0,train,-0.3448816543782619,-0.10225872397269108,0.31982321518732004,0.9193942916288278,-0.3129261785431724,0.17050498383843293,-0.8307517765518863,0.0,0.0,0.44993276585308584,0.45920065714742453,0.5407993428525755,0.7089172168938233,0.29108278310617675,0.556835232725211,0.44316476727478904,0.38692640573185844,0.6130735942681416,0.661826457165571,0.3381735428344291,0.49037043898637345,0.5096295610136266,0.7532448970256551,0.24675510297434483,0.6771377550840731,0.3228622449159268
24,28.0,train,-0.8816882263352028,-0.0637610971907926,-0.1788184369020488,-0.0911468478769959,1.2148103955467096,0.8879172580534384,-0.38340858456264354,0.0,0.0,0.33230672076322026,0.9598150783516206,0.040184921648379356,0.89002141739004,0.10997858260995996,0.521605208012706,0.47839479198729395,0.3840921128543412,0.6159078871456588,0.6157109044538953,0.38428909554610474,0.47910734766769225,0.5208926523323077,0.40104806251780933,0.5989519374821907,0.4469813419946497,0.5530186580053503
25,28.0,train,0.012989393593031988,-0.0013028970969193223,-0.7605670310063125,0.6816199058627518,3.1478648362318657,0.9596584854749389,0.29140308931259395,0.0,0.0,0.16453613945913764,0.9652555701591362,0.03474442984086377,0.9485002539464651,0.05149974605353486,0.46969486062043686,0.5303051393795631,0.8649614985411875,0.1350385014588125,0.9131408891115158,0.08685911088848423,0.7891808369756752,0.21081916302432482,0.7415002508152025,0.25849974918479746,0.7211757441880855,0.27882425581191456
26,28.0,train,-0.4045268290401442,0.10202707376913986,-1.75785033518505,1.038281484511866,1.0589189083946806,1.8205532145329453,0.05847492727731582,0.0,0.0,0.16207676196590362,0.9948878822685328,0.005112117731467198,0.9874345224574365,0.01256547754256354,0.7978791040035962,0.2021208959964038,0.982623614399652,0.017376385600348057,0.8774162964678047,0.12258370353219525,0.4306336313469812,0.5693663686530188,0.36285635938094063,0.6371436406190594,0.6623574386618696,0.3376425613381304
27,28.0,train,-0.5238171783639088,-0.12556184155140712,-1.217655212088234,-0.5666956194091484,-0.25056958368236104,-0.7621309726410742,-0.15257813899771425,0.0,1.0,0.5577061052110701,0.14700044684357272,0.8529995531564273,0.32087166712351634,0.6791283328764837,0.6542493438542756,0.3457506561457245,0.6259669580031083,0.3740330419968917,0.6543355175097181,0.34566448249028187,0.7921757780632392,0.2078242219367608,0.23858752971585273,0.7614124702841473,0.6672322348619522,0.3327677651380478
28,28.0,train,-0.762397877011438,-0.08644328606791113,-0.1788184369020488,-0.2100340407600341,0.030035093191290857,0.5292111209459357,-0.28337123382175694,0.0,0.0,0.4368729945794305,0.6864055264628309,0.31359447353716907,0.6605564507294779,0.33944354927052206,0.6196204759403772,0.38037952405962283,0.31514237298619385,0.6848576270138061,0.519767618341404,0.4802323816585961,0.4890180842882129,0.5109819157117871,0.5446611367427062,0.4553388632572938,0.4398232159003771,0.5601767840996229
29,28.0,train,-0.28523647971637955,-0.07705629325752122,-0.1788184369020488,-0.3883648300845912,0.2794614726345368,0.1346343701276827,0.010613347291954555,0.0,0.0,0.5019109512350647,0.4415750324521831,0.5584249675478169,0.5989955957533988,0.40100440424660116,0.5636016532021149,0.4363983467978851,0.37400490428079713,0.6259950957192029,0.5501079706809444,0.44989202931905564,0.6675422681366565,0.33245773186334354,0.4815581897891309,0.5184418102108691,0.41659352738639766,0.5834064726136023
30,28.0,train,-0.8816882263352028,-0.0872468417047099,0.11205586015008281,-0.8639136016167436,0.778314231521029,-0.1164599258475692,-0.7775414678453645,0.0,0.0,0.4753388775277042,0.559528504610354,0.4404714953896461,0.4800528264884856,0.5199471735115144,0.5776548958452761,0.42234510415472387,0.5234550162007872,0.47654498379921284,0.5932544237621733,0.40674557623782676,0.7033459096521777,0.2966540903478223,0.2708654319795063,0.7291345680204937,0.3311948443380245,0.6688051556619755
31,28.0,train,-1.0606237503208498,-0.11416596067690842,0.735357925261794,-0.3883648300845912,0.6536010417994058,-0.6545191315088232,2.115459657354257,0.0,0.0,0.35393748072894926,0.9401286834888072,0.05987131651119277,0.5371815861279661,0.46281841387203393,0.3773312845674105,0.6226687154325895,0.5697532716810658,0.4302467283189342,0.4993070635788315,0.5006929364211685,0.5745950799368853,0.42540492006311476,0.5891311585990602,0.4108688414009398,0.5739820860110827,0.42601791398891736
32,28.0,train,-0.3448816543782619,-0.09491714625807109,-1.2592086830956812,0.8599506951873087,0.3418180674953483,1.0313997128964394,2.3546196152048395,0.0,0.0,0.15095151077214383,0.9961825729290846,0.0038174270709153296,0.7781406925706149,0.22185930742938506,0.8573790066622187,0.14262099333778136,0.977918270406797,0.02208172959320298,0.8892069758796746,0.11079302412032545,0.449610969980743,0.550389030019257,0.5371095508801261,0.46289044911987387,0.8963397476757293,0.10366025232427069
33,28.0,train,0.19192491757867894,-0.0850187996737387,-1.7162968641776029,2.5838149919913613,-0.5935308554168243,2.215129965351198,1.335545304082144,0.0,0.0,0.17877534766832565,0.9979824343800762,0.0020175656199238373,0.8413968591593455,0.15860314084065455,0.8417105165967433,0.15828948340325671,0.9827470711436103,0.017252928856389724,0.4661886580075112,0.5338113419924888,0.7829633759218906,0.2170366240781094,0.3283448508712966,0.6716551491287034,0.6689106026868449,0.3310893973131551
34,28.0,train,-0.4045268290401442,-0.09265257925121487,-0.34503232093183855,-0.3883648300845912,0.24828317520413118,0.9237878717641886,-0.04281711013858992,0.0,0.0,0.3603927158308287,0.8345036309515813,0.16549636904841866,0.758925968049278,0.24107403195072194,0.47695380686187083,0.5230461931381292,0.45543817356851946,0.5445618264314805,0.4698752718503436,0.5301247281496564,0.590142916089524,0.4098570839104761,0.6656594625100705,0.3343405374899296,0.4946329526649118,0.5053670473350882
35,28.0,train,-0.16594613039261497,-0.10145516833589231,0.1951628021649777,0.3249583272136373,-0.21939128625195523,0.17050498383843293,1.0749368636363417,0.0,0.0,0.43911557457194883,0.7929622905311271,0.20703770946887287,0.35061404806030894,0.6493859519396911,0.7695703135903136,0.23042968640968642,0.36923730478232764,0.6307626952176724,0.3592339828510629,0.6407660171489371,0.4829518474632397,0.5170481525367603,0.5620161628487621,0.43798383715123784,0.3650391094095703,0.6349608905904297
36,28.0,train,-0.28523647971637955,-0.08410566910928495,0.5275905702245568,-0.32892123364307213,-0.25056958368236104,-0.1164599258475692,0.43000019533501055,0.0,1.0,0.5276462094581896,0.34787545585913426,0.6521245441408657,0.26539526402884195,0.734604735971158,0.7382826000681177,0.2617173999318822,0.5593617088987913,0.44063829110120867,0.6522983132112312,0.34770168678876884,0.5953235227791647,0.40467647722083533,0.48055997680248186,0.5194400231975181,0.37122703038049054,0.6287729696195095
37,28.0,train,-0.8816882263352028,-0.10284312769840354,-2.256491987274419,4.0104613065878185,0.9030274212426521,2.6455773298802017,1.0406888166688313,0.0,0.0,0.21291460458174816,0.9955568139023746,0.004443186097625369,0.8537966240491797,0.1462033759508204,0.8912626726675235,0.10873732733247649,0.9787322898030484,0.02126771019695163,0.49296939527852046,0.5070306047214795,0.2257274523951912,0.7742725476048088,0.26192239346422697,0.738077606535773,0.8504872634360954,0.1495127365639046
38,28.0,train,-0.4641720037020265,-0.07672756641878,-0.054158023879706946,-0.8639136016167436,-0.5311742605560128,0.3139874386814341,0.6225060111439329,0.0,0.0,0.44611223169281916,0.613573128998556,0.386426871001444,0.597677906782544,0.402322093217456,0.6460030875441293,0.3539969124558707,0.5810030756111128,0.41899692438888725,0.2690351841021029,0.7309648158978971,0.42328234238511264,0.5767176576148874,0.5353352081199214,0.4646647918800786,0.5324587277922012,0.46754127220779884
39,28.0,train,-0.8220430516733205,-0.05806315572565513,-0.2619253789169437,-0.2100340407600341,0.4041746623561599,0.34985805239218437,0.7503350328210449,0.0,0.0,0.33118633105575845,0.8966620630199953,0.10333793698000476,0.5522648424497013,0.4477351575502987,0.7020830441404808,0.2979169558595192,0.39581830611416824,0.6041816938858318,0.7416005109592945,0.25839948904070553,0.6776772276552652,0.3223227723447348,0.5679556174356531,0.43204438256434685,0.4520181928732788,0.5479818071267212
40,28.0,train,-0.28523647971637955,-0.12567141853483835,0.3613766861947675,-0.2100340407600341,0.3106397700649426,-0.5469072903765725,2.287792347280672,0.0,0.0,0.37439049172558864,0.8834654129749928,0.11653458702500716,0.4674508359047279,0.5325491640952721,0.5161447102323811,0.48385528976761893,0.5137186353521357,0.48628136464786437,0.47800657681627534,0.5219934231837247,0.5651861440531384,0.4348138559468616,0.6204578263746716,0.3795421736253284,0.5284612684041063,0.4715387315958936
41,28.0,train,-0.762397877011438,-0.006489484788114256,-0.5943531469765228,-0.7450264087337055,-0.21939128625195523,1.3183646225824417,0.5643002723604917,0.0,0.0,0.20519153727531925,0.9710129382228304,0.028987061777169598,0.8728061292558125,0.12719387074418756,0.5683194327859957,0.4316805672140042,0.9210901402434226,0.0789098597565774,0.6508290663507964,0.3491709336492036,0.4331046766482407,0.5668953233517593,0.8048801498456778,0.19511985015432223,0.6804748818467001,0.31952511815329987
42,28.0,train,-0.8220430516733205,-0.10284312769840354,-2.2980454582818663,-0.2694776372015531,-0.1258563939607379,2.6097067161694514,0.44500235482051026,0.0,0.0,0.17011628751045801,0.9977819282018495,0.0022180717981504405,0.9417916030430082,0.05820839695699177,0.2508021554892307,0.7491978445107693,0.9942530962985793,0.00574690370142076,0.9471237341096039,0.05287626589039605,0.47156053408542264,0.5284394659145774,0.8426189706750058,0.15738102932499415,0.8994054444894607,0.10059455551053927
43,28.0,train,-0.5834623530257912,-0.10284312769840354,-2.5058128133191038,1.8110482382516135,2.960795051649432,2.286871192772699,-0.9533861869501652,0.0,0.0,0.17167197030651352,0.9979452318377177,0.0020547681622823753,0.9831561260843709,0.01684387391562917,0.5802340904192755,0.4197659095807244,0.9656570775307225,0.03434292246927745,0.7780320119121895,0.22196798808781049,0.8424839843271024,0.1575160156728976,0.17288088683306624,0.8271191131669338,0.7057601348557221,0.2942398651442779
44,28.0,train,-0.7027527023495559,-0.0992271283606973,-0.09571149488715393,0.08718394144756124,0.2794614726345368,0.6009523483674362,-0.9785353038418874,0.0,0.0,0.401665790066599,0.8357335836237851,0.16426641637621484,0.7114026715245856,0.2885973284754144,0.5577924669397778,0.44220753306022215,0.2829375386632368,0.7170624613367632,0.6033933199563242,0.3966066800436759,0.46427640394682734,0.5357235960531727,0.36284345945885177,0.6371565405411482,0.5222270693678625,0.47777293063213755
45,28.0,train,1.4444735854782076,-0.10090728958606482,0.1951628021649777,-0.8044700051752246,-0.4688176656952012,0.09876375641693244,-0.4620201743626429,0.0,1.0,0.5472055834012751,0.3663907869430205,0.6336092130569795,0.5881616202795168,0.4118383797204832,0.3662798511834946,0.6337201488165054,0.5302869691988525,0.46971303080114746,0.43600068555506577,0.5639993144449342,0.6137899960421851,0.3862100039578149,0.47382642132194486,0.5261735786780551,0.3363070844349313,0.6636929155650687
46,28.0,train,-0.4045268290401442,-0.09995763198994985,0.5691440412320042,0.5032891165381944,-0.5311742605560128,0.09876375641693244,1.3054536067582623,0.0,0.0,0.4078726013468,0.7747723173022176,0.2252276826977824,0.5881732462443972,0.4118267537556028,0.6961085437582886,0.30389145624171143,0.5009114215769193,0.4990885784230808,0.18183487920771402,0.818165120792286,0.5747349959771773,0.42526500402282275,0.6035405707102067,0.3964594292897933,0.341698322995742,0.658301677004258
47,28.0,train,-0.4641720037020265,1.3583500284818002,-2.048724632237182,1.8704918346931325,-0.032321501669520705,2.4303536476157,-0.19281519346683626,0.0,0.0,0.07818401383967276,0.9991335205409865,0.0008664794590135058,0.9999801956091744,1.9804390825652527e-05,0.9800523478782912,0.019947652121708775,0.9959435518125237,0.004056448187476263,0.7832527138306967,0.21674728616930325,0.9060244503129026,0.09397554968709741,0.7383736039277652,0.2616263960722348,0.5822428025472741,0.4177571974527258
48,28.0,train,0.3112152669024437,-0.0986427225792086,0.1951628021649777,-0.7450264087337055,-0.15703469139114368,0.20637559754918325,-0.763295421416059,0.0,1.0,0.5399892048282005,0.3629793158283049,0.6370206841716951,0.561727002634917,0.438272997365083,0.5043515555236762,0.49564844447632384,0.5315128629323769,0.4684871370676232,0.4536163653438692,0.5463836346561308,0.5388415572200955,0.4611584427799044,0.33799237440117114,0.6620076255988289,0.48046180127766625,0.5195381987223338
49,28.0,train,-0.5834623530257912,-0.06058339961948259,-0.22037190790949623,-0.44780842652611025,1.8383763441548244,-0.4392954492443217,-0.9918676115082142,0.0,0.0,0.44649388616916014,0.8291818615902101,0.1708181384097899,0.3883533089242235,0.6116466910757765,0.5594696733079131,0.4405303266920869,0.34437109871922456,0.6556289012807754,0.7230354233918934,0.27696457660810664,0.2856447728117987,0.7143552271882013,0.5524206347896522,0.4475793652103478,0.29251234718803254,0.7074876528119675
50,28.0,train,1.8023446334495017,-0.1058382003902885,0.028948918135187938,-0.8639136016167436,-0.499995963125607,0.4215992798136849,-0.8179011474413196,0.0,1.0,0.5301757652651824,0.5551758017045352,0.44482419829546477,0.6137187278353364,0.3862812721646636,0.24435340118093407,0.7556465988190659,0.5008700482864072,0.49912995171359276,0.3962739877846243,0.6037260122153757,0.5472847639523694,0.45271523604763064,0.32797420871437355,0.6720257912856265,0.3032688830666056,0.6967311169333944
51,28.0,train,-0.4641720037020265,-0.10320838156880605,-1.9656176902222873,0.08718394144756124,-0.0634997990999265,0.027022528995431883,0.7027717271215259,0.0,0.0,0.2783023990083755,0.953216212326464,0.046783787673536005,0.5007880533757838,0.4992119466242162,0.7483912562646291,0.25160874373537095,0.7566093122384203,0.24339068776157965,0.7837329432501702,0.21626705674982982,0.7705474037656376,0.2294525962343624,0.2806096722509456,0.7193903277490544,0.3935397839302631,0.6064602160697369
52,28.0,train,0.549795965549973,-0.10277007774663358,0.11205586015008281,-0.6855828122921864,0.030035093191290857,-0.1523305395583195,-0.8581117360557299,0.0,1.0,0.5549031053164514,0.25105701886396903,0.748942981136031,0.4450923141614016,0.5549076858385984,0.45735475267236547,0.5426452473276345,0.5638231380926899,0.43617686190731014,0.4225519897629697,0.5774480102370303,0.6738331877314516,0.3261668122685484,0.6277947103249721,0.3722052896750278,0.5252701474182492,0.4747298525817508
53,28.0,train,-0.3448816543782619,-0.10766446357497225,0.4029301572022149,-0.7450264087337055,-0.43763936826479555,-0.008848084715318371,-0.6892620346740985,0.0,1.0,0.5735917485363252,0.2721802168472902,0.7278197831527098,0.5104498850570149,0.48955011494298506,0.6026562294146058,0.3973437705853941,0.6310881801737003,0.3689118198262997,0.3821039881741659,0.6178960118258341,0.31913898954580777,0.6808610104541922,0.3592860821472018,0.6407139178527982,0.45096330118498806,0.5490366988150119
54,28.0,train,-0.5238171783639088,-0.106386079140116,-0.012604552872259502,0.4438455200966755,-0.032321501669520705,0.06289314270618214,0.10263572935301009,0.0,1.0,0.5243168431432907,0.42639753469851527,0.5736024653014847,0.42097992216907976,0.5790200778309202,0.7459254220394845,0.25407457796051547,0.36035155482775083,0.6396484451722492,0.42321134019042883,0.5767886598095712,0.48438666939814257,0.5156133306018574,0.6913726822724073,0.30862731772759266,0.37923292726017566,0.6207670727398243
55,28.0,train,1.9812801574351488,-0.13209986362922835,-0.7605670310063125,-0.44780842652611025,-0.7806006399992588,-0.6545191315088232,0.6629426673963826,0.0,0.0,0.4976278375352527,0.1648146755512554,0.8351853244487446,0.6293894534838935,0.37061054651610653,0.8527043360276388,0.14729566397236113,0.5668658347382313,0.43313416526176873,0.6872641919893396,0.31273580801066037,0.5028022455253129,0.497197754474687,0.6721270223685215,0.3278729776314785,0.5350960788633885,0.46490392113661144
56,28.0,train,-0.28523647971637955,-0.10518074465702977,0.23671627317242513,2.108266220459209,2.929616754219026,0.5292111209459357,1.7308024630278902,0.0,0.0,0.24672072246770335,0.9728007766453428,0.02719922335465715,0.7511741597148798,0.24882584028512023,0.5123485047052994,0.4876514952947006,0.40651130393037704,0.593488696069623,0.6203868770566304,0.3796131229433696,0.907276034159263,0.09272396584073707,0.7950498661729684,0.20495013382703164,0.8709737942686602,0.12902620573133977
