,fold,train/test,ratio1,ratio2,ratio3,ratio4,ratio5,ratio6,ratio7,target,predict,total_proba,estm 0 proba 0,estm 0 proba 1,estm 1 proba 0,estm 1 proba 1,estm 2 proba 0,estm 2 proba 1,estm 3 proba 0,estm 3 proba 1,estm 4 proba 0,estm 4 proba 1,estm 5 proba 0,estm 5 proba 1,estm 6 proba 0,estm 6 proba 1,estm 7 proba 0,estm 7 proba 1,estm 8 proba 0,estm 8 proba 1,estm 9 proba 0,estm 9 proba 1,estm 10 proba 0,estm 10 proba 1,estm 11 proba 0,estm 11 proba 1,estm 12 proba 0,estm 12 proba 1,estm 13 proba 0,estm 13 proba 1,estm 14 proba 0,estm 14 proba 1,estm 15 proba 0,estm 15 proba 1,estm 16 proba 0,estm 16 proba 1,estm 17 proba 0,estm 17 proba 1,estm 18 proba 0,estm 18 proba 1,estm 19 proba 0,estm 19 proba 1
0,21.0,train,-0.7078562034219843,-0.05130877588100795,-1.4268430869972248,0.2859993551389915,-0.8125796687066136,2.1132423174725203,-0.18817843700776446,0.0,0.0,0.23370477601868797,0.9795144722041914,0.020485527795808547,0.8109158174085146,0.18908418259148538,0.8781782393238964,0.12182176067610358,0.674856836210447,0.32514316378955294,0.6802194348297264,0.3197805651702736,0.9194931502899887,0.08050684971001135,0.6660253331173067,0.33397466688269334,0.7206096029198965,0.2793903970801035,0.6281656758196321,0.3718343241803679,0.5098174114609564,0.4901825885390436,0.6005685465238794,0.39943145347612063,0.5936321069627167,0.40636789303728327,0.5345020472148542,0.46549795278514583,0.5419730701737173,0.4580269298262826,0.819116115988306,0.18088388401169392,0.6643919107758823,0.33560808922411767,0.44386470440188475,0.5561352955981153,0.4206146826968753,0.5793853173031247,0.7611613998023967,0.23883860019760333,0.6830853657881604,0.3169146342118397
1,21.0,train,-0.7881678952294755,-0.11020643579129175,-0.7581585442806424,0.6693291225832573,-0.235779401434317,1.4310593164138867,-0.10029853216137227,0.0,0.0,0.2815089855216659,0.9896730290535704,0.010326970946429658,0.8234058410786322,0.17659415892136776,0.8531313090711776,0.1468686909288224,0.43044553694156196,0.569554463058438,0.38354833360177576,0.6164516663982242,0.9483777799356873,0.051622220064312684,0.6058015790653064,0.39419842093469354,0.5562322282453576,0.4437677717546425,0.5428708560237683,0.45712914397623167,0.4568188383213564,0.5431811616786436,0.6393383094639769,0.36066169053602315,0.5858824529320807,0.4141175470679192,0.609819237105732,0.390180762894268,0.5268965469626488,0.47310345303735124,0.7137492518546689,0.2862507481453311,0.5913500727081558,0.4086499272918442,0.39397545872075335,0.6060245412792467,0.4553160390113983,0.5446839609886017,0.589198834210507,0.41080116578949294,0.6392030186579049,0.36079698134209515
2,21.0,train,1.4605594753802789,-0.1493140277985963,0.8466843582391562,-1.0282741332413483,-0.8766685872924244,-1.2550362502544847,-0.5051882606726754,0.0,1.0,0.6006995777246965,0.13517916887934223,0.8648208311206578,0.22312139581080292,0.7768786041891971,0.5246512477270928,0.4753487522729071,0.5957511441311398,0.4042488558688602,0.5502354514718752,0.4497645485281247,0.46247866495328405,0.537521335046716,0.4277878652623568,0.5722121347376432,0.45616544350478205,0.543834556495218,0.41384698052319313,0.5861530194768069,0.5427534799976453,0.45724652000235466,0.5364982717733832,0.46350172822661684,0.45678910556711516,0.5432108944328848,0.5432583033876085,0.4567416966123915,0.5080204778073527,0.49197952219264723,0.6274831516932071,0.3725168483067929,0.4642016755811652,0.5357983244188348,0.5849551251218338,0.4150448748781662,0.43336657222355845,0.5666334277764415,0.4645037977878631,0.5354962022121369,0.4059598183899158,0.5940401816100842
3,21.0,train,0.818065940920349,-0.14642206890000037,-0.22321091010737604,-0.7544671564954443,-0.588268453656276,0.3225119396936064,0.015498731612033996,0.0,0.0,0.41476210060325996,0.8095691304468768,0.19043086955312322,0.4858898679033504,0.5141101320966496,0.6791344491659017,0.3208655508340983,0.4977733412058396,0.5022266587941604,0.533416593765125,0.4665834062348751,0.7448702195798573,0.2551297804201426,0.42984516722984656,0.5701548327701534,0.5341327615584192,0.46586723844158084,0.329282764381696,0.670717235618304,0.5072489610845907,0.4927510389154092,0.5578112891420605,0.44218871085793954,0.5169030937573927,0.48309690624260726,0.4788061780063112,0.5211938219936888,0.4437896846730853,0.5562103153269147,0.347115101645287,0.652884898354713,0.3879659714636463,0.6120340285363537,0.4808959472192369,0.5191040527807631,0.4811523596224945,0.5188476403775055,0.4364929060731092,0.5635070939268908,0.4511358601944271,0.5488641398055729
4,21.0,train,2.022741318032718,-0.15356690709249027,-0.8473164833095199,-0.15209180765445504,-0.8766685872924244,-0.9139447497251679,0.3666462414139686,0.0,0.0,0.4788938862103753,0.35472868612248,0.64527131387752,0.6329318887229429,0.3670681112770571,0.511001050587643,0.488998949412357,0.7419425045493631,0.258057495450637,0.40003445939169124,0.5999655406083088,0.6561628672691115,0.3438371327308885,0.6419477388375568,0.35805226116244315,0.49025069097343543,0.5097493090265646,0.3766235157626745,0.6233764842373255,0.5991240558142717,0.40087594418572825,0.5776646618823089,0.4223353381176911,0.537943145294671,0.46205685470532903,0.6168528578265837,0.38314714217341633,0.49009844051588014,0.5099015594841199,0.686017652477946,0.313982347522054,0.4846043945801223,0.5153956054198777,0.5281328589314861,0.4718671410685139,0.4801795777112797,0.5198204222887203,0.6102291863240914,0.38977081367590866,0.3757258584676654,0.6242741415323346
5,21.0,train,-0.30629774438452817,-0.13973087190313305,0.44547363260920625,-0.48066017974954006,1.0139545109889925,-0.2743981862326984,0.6263626400156103,0.0,0.0,0.49796735071411713,0.5965296465116923,0.4034703534883078,0.4415637718717027,0.5584362281282973,0.4857339058631891,0.5142660941368109,0.6960054281932482,0.3039945718067518,0.48910952057413803,0.510890479425862,0.21653996862506109,0.7834600313749389,0.5192695825754804,0.4807304174245196,0.61174930130188,0.38825069869812007,0.26509400680063533,0.7349059931993647,0.5008469539706473,0.4991530460293528,0.5001023190888088,0.4998976809111912,0.5869323189479321,0.4130676810520679,0.4332786548251586,0.5667213451748414,0.47433114926513675,0.5256688507348632,0.4353850063057134,0.5646149936942866,0.47438627785673304,0.525613722143267,0.5334161226474942,0.46658387735250584,0.5714393454007185,0.4285606545992815,0.49076223413583175,0.5092377658641682,0.5681760831085114,0.43182391689148864
6,21.0,train,2.1833647016477,-0.1026079564031793,-0.00031606253518210944,-0.8639899471938058,-0.3639572386059384,0.2372390645612771,-0.10327629396262855,0.0,0.0,0.45679523663959776,0.6543229633952321,0.34567703660476784,0.6489350603433879,0.3510649396566121,0.6013466785139842,0.39865332148601584,0.39373483035784784,0.6062651696421522,0.5332957942847011,0.4667042057152989,0.6919494347682844,0.30805056523171553,0.5211874767040728,0.47881252329592716,0.4885025772531,0.5114974227469,0.32166050472465924,0.6783394952753408,0.43471483821933465,0.5652851617806653,0.5595621225020577,0.4404378774979423,0.5046176890255901,0.4953823109744099,0.6221377913173547,0.37786220868264536,0.48949075021192756,0.5105092497880724,0.2383227023873623,0.7616772976126377,0.35841772722995513,0.6415822727700449,0.45655758915870703,0.543442410841293,0.5749943340774543,0.42500566592254574,0.467496767391665,0.532503232608335,0.38012748983736455,0.6198725101626354
7,21.0,train,0.014949022845436836,-0.13407926700787823,-0.8918954528239588,0.39552214583735323,0.1807985693734528,-0.14648887353420453,-0.4856278449534176,0.0,0.0,0.38506707811656593,0.8317397123541812,0.16826028764581877,0.7641208046819529,0.2358791953180471,0.541765695091931,0.45823430490806905,0.5650616629590872,0.4349383370409127,0.35983719181214824,0.6401628081878518,0.5591307854839306,0.4408692145160694,0.6851398584002564,0.3148601415997436,0.4296393334609194,0.5703606665390806,0.44853861633509307,0.5514613836649069,0.48937317133454705,0.510626828665453,0.5956076947237398,0.40439230527626024,0.6017883363375087,0.39821166366249133,0.5430830575291701,0.4569169424708299,0.4406225498280376,0.5593774501719624,0.5642037451710074,0.43579625482899265,0.5066465721263576,0.4933534278736424,0.4705584165830632,0.5294415834169368,0.540544627145314,0.4594553728546859,0.5557496238289419,0.4442503761710581,0.5432621827046191,0.4567378172953808
8,21.0,train,-0.3866094361920195,-0.1478207945013612,0.6237895106669618,0.6693291225832573,-0.3319127793130332,-0.06121599840187531,0.9652892970197292,0.0,0.0,0.4811897253225858,0.5708100639355345,0.42918993606446554,0.6759908056854692,0.3240091943145308,0.44765317462857246,0.5523468253714275,0.6703417999130862,0.3296582000869138,0.4600120484787863,0.5399879515212137,0.34838570059077234,0.6516142994092277,0.37067221960598895,0.629327780394011,0.5742996424567289,0.42570035754327107,0.36260662371363084,0.6373933762863692,0.6222075264398584,0.37779247356014156,0.6099649564660881,0.390035043533912,0.5363071565982852,0.4636928434017148,0.41489124424291257,0.5851087557570874,0.5608877060647824,0.43911229393521756,0.3757674837826056,0.6242325162173944,0.5151884463798948,0.4848115536201052,0.41733691271486506,0.5826630872851349,0.6245784321400314,0.3754215678599686,0.40539509940929297,0.594604900590707,0.5727709447538452,0.42722905524615484
9,21.0,train,0.014949022845436836,-0.1472726456098644,2.585264169302271,-0.8639899471938058,0.08466519149473661,-1.9798556888792835,-0.9757220590405001,0.0,1.0,0.614972647975379,0.1500894591658255,0.8499105408341745,0.5325178321924704,0.46748216780752955,0.43084580716423715,0.5691541928357629,0.528264307238254,0.471735692761746,0.4083397883987193,0.5916602116012807,0.41281761037012776,0.5871823896298722,0.18912940112719845,0.8108705988728016,0.4108695718393657,0.5891304281606343,0.3087124119136643,0.6912875880863357,0.5006975203725894,0.49930247962741053,0.6656483620919856,0.33435163790801437,0.43929917087336656,0.5607008291266334,0.32563489310678584,0.6743651068932142,0.5244349969048239,0.4755650030951761,0.3990748264279417,0.6009251735720583,0.5857622181900022,0.4142377818099978,0.5075452892125276,0.4924547107874724,0.5252066495634644,0.4747933504365356,0.5079413937852748,0.49205860621472525,0.50915148530164,0.49084851469836
